,pretained,Nh,Np,pr_unhosted,pr_unparasitized,pprh_m,pprh_v,pntcorr,dsccorr,unocc_h,unocc_p,Nh_m,Np_m,Nh_stdv,Np_stdv,Nh_cv,Np_cv,Ncorr,rh_m,rp_m,rh_stdv,rp_stdv,rh_rp,Dzh_m,Dzp_m,Dzh_stdv,Dzp_stdv,Dzh_Dzp,DBzh_m,DBzp_m,DBzh_stdv,DBzp_stdv,DBzh_DBzp,Nh_DBzp
0,0.6834696339991956,2390,2708,0.0,0.4786610878661088,1.1579861111111112,1.2572328750602992,0.012937385725021198,0.03458022983107351,0.0,0.0,12.193877551020408,13.816326530612244,4.577891493746777,6.2229466823025,0.37542541120266454,0.4504052990145089,0.6359821736131779,0.021604952210293637,0.01257355136418994,0.01606664370020897,0.015629850518318906,0.45953795758700966,0.0037636914935260746,0.007820035197647592,0.05309490687314825,0.08124050768543031,-0.05864813396630203,0.0,0.0007968035049883438,0.0,0.019918149227998984,,0.13020587752617527
0,0.6910374029640085,2341,2555,0.0,0.5313968389577104,1.0465049104563835,1.1082093930703616,-0.0024152004438118702,-0.12362107956330334,0.0,0.0,11.943877551020408,13.035714285714286,4.010487951040643,5.6789083458002745,0.3357777182417625,0.4356422840613909,0.6310043172118368,0.023474894972342522,0.01759959247619092,0.014189909486302037,0.016663269702784703,0.5180346025458562,-5.5521580740081294e-05,-0.00871761487518336,0.044594158925884565,0.10115345401412838,0.09950222905387582,0.0,-0.0004371672601039137,0.0,0.018725553890125732,,-0.008079498387338088
0,0.6692439862542955,2176,2498,0.0,0.4967830882352941,1.1467240848969549,1.2323115727705083,0.03360955223791766,0.06810752528789235,0.0,0.0,11.10204081632653,12.744897959183673,4.152206199905131,4.98883106289937,0.3740038672708666,0.39143750533557914,0.708801299232863,0.028187712892673182,0.018978660007307885,0.013693981247739993,0.013315841320485996,0.5916159619086255,-0.0027384728025551673,-0.0011284516142657571,0.050604410168444136,0.07291225142937877,0.044810797497444474,0.0,0.0013901338931429548,0.0,0.01608995569207899,,0.07730287119638295
0,0.6759180187873612,2099,2650,0.0,0.4473558837541686,1.240829346092504,1.2990344108807146,0.019801338553716935,0.020087682062469834,0.0,0.0,10.709183673469388,13.520408163265307,3.3698691060235677,5.0793288307619875,0.3146709598764265,0.3756786606903206,0.5634521865952618,0.031237146389588157,0.015082081109128492,0.011207269642339524,0.018382974535107,0.4711522657005206,-0.0029487810704227416,-0.0062898855820471365,0.041259453838166656,0.09109966999108203,-0.16291204644890808,0.0,0.0007027703513639379,0.0,0.015813306462649234,,-0.10898801523254965
0,0.6760925449871465,2162,2835,0.0,0.4222941720629047,1.2971712775878148,1.38865182171208,0.012759888744293965,-0.10539792123452035,0.0,0.0,11.03061224489796,14.464285714285714,3.7429018815657966,5.310246505456969,0.33931950452677895,0.3671281534636917,0.6616016501971066,0.028327248680082105,0.009259210330158224,0.013616011629421196,0.014793302786524047,0.6246684440573491,-0.0007074617191174215,-0.00045387866087232904,0.05021887380791915,0.08727039524004498,-0.01515023799728604,0.0,-0.0010734608437992022,0.0,0.016047284904026144,,-0.06170131349145984
0,0.6815226225955026,2289,2742,0.0,0.45871559633027525,1.186611374407583,1.2184992101105847,0.00045053541144495223,-0.12640904733998867,0.0,0.0,11.678571428571429,13.989795918367347,4.34461057238057,6.0153562427646685,0.372015584179376,0.4299817007957239,0.7292402390398238,0.024742302503987304,0.011169284526681002,0.015838003475131646,0.017303067018552235,0.8198862215432182,0.002833092145965835,-0.004485712241536676,0.05783038343456701,0.08992121839436598,0.017497091460870928,0.0,-0.003046730203078217,0.0,0.013415384877612,,-0.1843204977831882
0,0.6926524514464213,2330,2770,0.0,0.46180257510729616,1.1810906935388263,1.2423224388519942,-0.01250027274000675,-0.10845923752221524,0.0,0.0,11.887755102040817,14.13265306122449,4.239938686206954,5.376373298818358,0.3566643701701987,0.3804220817936455,0.6523822999011694,0.023626159768788596,0.012113322808051103,0.01550370188230776,0.013733793408941639,0.5990911690765905,-0.006411922644302711,0.002284280830178372,0.05573382025797095,0.0832293264922752,0.11554210468179357,0.0,-0.0030853646089188664,0.0,0.020406448558556823,,0.07506176394173987
0,0.699464695386184,2590,2898,0.0,0.4474903474903475,1.1342227062346855,1.127131864331781,-0.009582018146608416,-0.1351992314081314,0.0,0.0,13.214285714285714,14.785714285714286,4.079341324408347,5.115587040529246,0.3087069110363073,0.34598173220970746,0.6109152826463778,0.015545267940630967,0.007414103546276558,0.014809882787510043,0.012426356598274983,0.599112954979525,-0.0043967874868983065,-0.015258918768833587,0.05979414637973202,0.07700016567314794,0.10343456188528768,0.0,-0.004390193203788012,0.0,0.01571786664177364,,0.18023496044869736
0,0.6953494482396216,2420,2873,0.0,0.4863636363636364,1.1298265249020705,1.1899693513701204,-0.02026307113826342,-0.09062932697719482,0.0,0.0,12.346938775510203,14.658163265306122,4.075195866468076,5.3913972018941765,0.3300571858792326,0.3678085108149177,0.5817096765736843,0.021009435858204785,0.0075974498723026355,0.01598117633445943,0.014644633505370484,0.4785782982830917,-0.0018783206383916518,-0.0012327001296919588,0.05443126771951786,0.08756317500426815,0.10805722643299642,0.0,-0.002322019056264922,0.0,0.018524513661462315,,0.1664369173058374
0,0.6969017798286091,2407,2879,0.0,0.44204403822185295,1.1912741982086101,1.233345803695347,-0.005599101498661924,-0.03329286636049673,0.0,0.0,12.28061224489796,14.688775510204081,3.9442046590491064,5.578353449798995,0.32117329172148934,0.37976980762785795,0.6901691412385493,0.02202159645317298,0.008137622331149244,0.014306189975695254,0.016345012586245152,0.7483293726358344,0.005041455434316224,-0.0019200315267988235,0.05016001766628868,0.1603090157067176,-0.01624999567838941,0.0,-0.0007755956951279641,0.0,0.015304874070619572,,-0.06202696512970042
0,0.6634313055365687,2331,2522,0.0,0.5036465036465037,1.1059602649006623,1.1500595110934781,-0.03883460118524178,-0.0448203247999982,0.0,0.0,11.892857142857142,12.86734693877551,4.10300077804226,5.913284054549169,0.3449970624179678,0.45955736506409084,0.7423625463984032,0.02329418790138918,0.017864173750872313,0.01504040010866561,0.017909616247856246,0.7834120643206898,-0.006070656784661989,-0.0004006725052408173,0.04957041124282934,0.10136297570465472,0.06516611412798255,0.0,-0.0022082102035074513,0.0,0.017916170729056394,,0.06577431672600015
0,0.6765498652291105,2313,2707,0.0,0.4937310851707739,1.1432697862507222,1.2409529575324019,-0.018849984802100893,-0.06914887290994697,0.0,0.0,11.801020408163266,13.811224489795919,4.244598254021564,6.339139837355776,0.3596806129650784,0.4589846354346997,0.6812876297530219,0.023810073456062345,0.012121045711687038,0.014886262598690435,0.018086841945426826,0.5228296060149098,0.0036035147483017916,0.007231400800956014,0.05988221429191235,0.10054060493679974,-0.15016089762529355,0.0,-0.0008985177315293498,0.0,0.01830372800946113,,0.07149970551522467
0,0.6760332833174192,2393,2563,0.0,0.5127455077308818,1.0841626386124539,1.1612877869655045,0.018577141863136012,-0.04843482358581091,0.0,0.0,12.209183673469388,13.076530612244898,3.988717080162271,5.346387249308724,0.32669809766477437,0.40885364840597344,0.6660853993513751,0.021912844473741217,0.017507242514961857,0.014494130984677297,0.013746633510104838,0.638863544419528,-0.004620754533137703,-0.008027522159781307,0.06424255675933475,0.09935125142859409,0.04305434198418216,0.0,-0.0013125641899764497,0.0,0.026683645076641307,,-0.04490459190106731
0,0.6778900112233446,2378,2454,0.0,0.5698065601345669,1.0011229646266142,1.0845255569057832,0.013328174675147495,0.04697164360450322,0.0,0.0,12.13265306122449,12.520408163265307,4.1698250719062875,5.104506991612433,0.3436861707710817,0.40769493494541026,0.5585925193416091,0.02251711600844177,0.02186452802492654,0.014017094366805627,0.01319253306887505,0.3458234509565371,-0.0022731558815306343,-0.0012918030315489904,0.0623933526476269,0.09560762082367706,0.008199429594994496,0.0,-0.005959714247537283,0.0,0.025903145226569342,,0.061003038454857675
0,0.6844978165938864,2458,2558,0.0,0.5231895850284785,1.041794371691279,1.0991446054198182,-0.014784662306502295,0.01063535662330186,0.0,0.0,12.540816326530612,13.051020408163266,4.004275579919195,5.120842176288307,0.31929943599030197,0.39237101898065213,0.5623551394420742,0.019453688412196208,0.018144228396208346,0.01576463730587816,0.01402287833372834,0.3866919416806066,6.0156170692186125e-05,0.0076017964271903335,0.05434724409877979,0.08748514592785885,-0.05404727828445461,0.0,-0.0003332138690232334,0.0,0.019478785017272026,,0.20571645249580353
0,0.6930397727272727,2215,2664,0.0,0.4717832957110609,1.1806071871127632,1.3107238952318745,-0.02799605189997005,-0.10173609620279218,0.0,0.0,11.301020408163266,13.591836734693878,3.9776554077962953,5.687298912207577,0.35197311960635386,0.41843490495220914,0.5306995693710128,0.027331867585173288,0.014079034284472955,0.015374643297701591,0.014254393808536414,0.2371668088949151,-0.0038237357498349203,-0.0016938690353354455,0.06470068761153863,0.09439497480130292,-0.16014544069147812,0.0,-0.0026553265786548002,0.0,0.017344379293531734,,0.13095594633087282
0,0.690566037735849,2369,2572,0.0,0.49641198818066695,1.078733294596165,1.1036510541018423,0.005372592584991771,-0.05339181580579864,0.0,0.0,12.08673469387755,13.122448979591837,4.634057595231027,5.428822049352641,0.3834002906987257,0.41370494621816395,0.6649231343866401,0.022214243790328676,0.017038932013207803,0.01774666606169572,0.014848084295244575,0.6662812932038843,-0.0002493596267932241,-0.00971992345648552,0.06526156837954984,0.10660594002745376,-0.015395778954472186,0.0,-0.0028251904811551157,0.0,0.01670845006133131,,-0.050326865966739055
0,0.7014882655981682,2333,2569,0.0,0.5430775825117874,1.0334691501746216,1.0937848756127857,-0.01422587804777682,-0.1083797697657689,0.0,0.0,11.903061224489797,13.107142857142858,4.223959840563577,4.807446147544293,0.3548633213675358,0.3667806325101913,0.6237842613574623,0.023585610585513377,0.01787274305611928,0.015245003556541905,0.013749625459584323,0.5083594040507132,0.0005895760611452027,0.00707457801848178,0.07138857495317254,0.09973109757675608,0.004491093744573079,0.0,0.002366165328943662,0.0,0.019386990929539185,,0.01235337414722401
0,0.6892928145413235,2357,2497,0.0,0.48536274925753076,1.0819041986989946,1.1044994193908246,0.004088866256454546,-0.006483254996048061,0.0,0.0,12.025510204081632,12.739795918367347,3.9799964237708396,5.036140968596192,0.33096279128514405,0.3953078213235297,0.623582615153472,0.022766777877181277,0.01933979798561109,0.014802113649050604,0.01400970091721969,0.6546747116727457,-0.0012761766346020378,0.013194303617153473,0.06404711251500284,0.1052102072656782,0.03294521003910008,0.0,-0.00010751206444863702,0.0,0.015998553987718264,,0.06834872749404337
0,0.6738169526781072,2568,2615,0.0,0.5494548286604362,1.0149331936075452,1.0440641530304953,-0.0026607411867874448,-0.00947764312410763,0.0,0.0,13.10204081632653,13.341836734693878,3.741629415843447,5.604987220084476,0.2855760769101696,0.42010611668702,0.6649136906058264,0.016565754547632993,0.015716269314183632,0.010019822186552549,0.011990065523537898,0.47125671562323174,0.00858038880066064,-0.004722051482279648,0.057538770955910486,0.11800065865296248,-0.00662789251756717,0.0,-0.0006426037952572227,0.0,0.01732386087856613,,-0.039456980788179837
0,0.6637907422623939,2261,2586,0.0,0.49491375497567447,1.128862973760933,1.1522433845429185,-0.009526849636894805,0.03010547070954519,0.0,0.0,11.535714285714286,13.193877551020408,3.6771993244580683,5.584150029696564,0.31876650490658176,0.4232379759553466,0.620019555196307,0.02544021290781945,0.016261667515823777,0.011926027189660142,0.014674220954553353,0.409019916972053,0.0017028476650300264,0.0030887573681361823,0.07430447304170212,0.11990934650029782,-0.029739133322769555,0.0,0.00019015569119614365,0.0,0.02005991106173199,,0.07311137169203079
0,0.7004137931034483,2439,2639,0.0,0.4989749897498975,1.1078801977318988,1.2230879716816363,0.011154899873922033,0.158092838653628,0.0,0.0,12.443877551020408,13.464285714285714,3.8923874771287665,5.160376650932292,0.31279538561592385,0.38326404834510397,0.6220903055205623,0.020955952917515577,0.01634485315233332,0.014704603653977475,0.015003603532155341,0.6315989951822705,-0.006385408966179905,0.0018600081385109037,0.08051083613501762,0.10005751127111294,0.054810309022773535,0.0,-0.0003559649056223015,0.0,0.02176092527220495,,-0.01537782808827865
0,0.6876068376068376,2435,2392,0.0,0.5560574948665298,1.004855755498429,1.1356907006161505,-0.004818049629062085,-0.11861674509194492,0.0,0.0,12.423469387755102,12.204081632653061,3.924840052802627,4.958203114701461,0.31592141698123816,0.40627416826149093,0.5310156955801991,0.020594525707942547,0.02285571709414133,0.015470904488303686,0.013559673793537709,0.24619122950924305,-0.009157188877885414,0.00984515843234648,0.06678420420433198,0.09836838854268973,0.01274512297650232,0.0,-0.00017165369722213172,0.0,0.01967935127882295,,0.031233262033751024
0,0.6844101313829066,2409,2644,0.0,0.47405562474055624,1.1246043165467625,1.154014487891552,-0.008874933492354648,-0.015883512887120508,0.0,0.005102040816326481,12.290816326530612,13.489795918367347,4.25134878711225,5.077340103069684,0.3458963728825243,0.3763837595316407,0.659767688747707,0.021348906168994708,0.014852217755441662,0.013455424330389184,0.012965509680621547,0.43357689172351327,-0.00046841822312123797,0.00885893578097758,0.08221867760775137,0.09770723578296074,-0.08261064189427807,0.0,0.0012414312876032115,0.0,0.01957644273276949,,-0.05987990696454982
0,0.695567326456649,2404,2586,0.0,0.49584026622296173,1.079779518421816,1.1129020987910625,-0.011640004324676998,-0.06374634066993344,0.0,0.0,12.26530612244898,13.193877551020408,4.092647617520117,5.242152940500308,0.3336767608294272,0.397317082884014,0.7242396144117663,0.021513501781939257,0.017197914584123317,0.013300893230887614,0.011537119015751456,0.6150292380929803,0.0003787206974964692,0.008972582397558207,0.06687074333085453,0.11529575866367289,-0.1581496329016733,0.0,0.001259096327732551,0.0,0.015706046406193427,,0.14532028463596172
0,0.6812971764048085,2405,2469,0.0,0.49812889812889816,1.0715734569689945,1.1047308278633792,0.012765905303817526,0.0865554951857626,0.0,0.0,12.270408163265307,12.596938775510203,4.2212334856343485,5.0511020190141425,0.3440173651494105,0.4009785320886075,0.6239797408084214,0.020992369739324362,0.020896723376279985,0.015012714205424809,0.011190546148172555,0.5303735086141141,-0.0031038324458523667,0.0071575021816081994,0.07412864516911567,0.12284891260660924,0.12386099110415061,0.0,0.004255138998628663,0.0,0.02004377881147281,,-0.0573433268558679
0,0.6868529286626011,2297,2546,0.0,0.5289508053983457,1.0616959064327485,1.1096759765260866,0.016277079731426072,0.033245456886125534,0.0,0.0,11.71938775510204,12.989795918367347,4.102260994166455,5.39134139240126,0.35004055500941456,0.41504434914008126,0.6975678324852975,0.024603760428788566,0.01782138162018712,0.013473717433790063,0.015133158127843362,0.6064888317992378,-0.0012480821014652446,0.0052183833171513564,0.08031784693783671,0.12878469116833277,0.1112216502861602,0.0,0.0031747561573873513,0.0,0.019049765909506973,,0.1377846943335644
0,0.6794360581031045,2278,2493,0.0,0.5649692712906058,1.0333043730089777,1.1272218995086811,-0.016656392098070984,0.09277140094901176,0.0,0.0,11.622448979591837,12.71938775510204,3.547524398275215,5.402547512353214,0.3052303696496673,0.42474902223073807,0.5756111474178671,0.02526015187812021,0.01951183412681646,0.011654821521832013,0.013813968837196699,0.5420109013008877,0.002638227975645648,0.015924786859753133,0.07214464860929885,0.14849852456529702,-0.1504278418628333,0.0,0.0051961072590054015,0.0,0.026795332367318174,,-0.009400894966815261
0,0.7088895200227208,2368,2624,0.0,0.502956081081081,1.078830823737821,1.170098101022446,-0.015503796605931855,-0.061674467938351754,0.0,0.0,12.081632653061224,13.387755102040817,3.5796389142861735,5.405851820846387,0.29628768040544345,0.4037907610083429,0.6187439368653901,0.023454829211011375,0.016326077621101776,0.011515986354007324,0.015111397001707003,0.4508218467397887,-0.0034294638168190536,-0.006509549337339574,0.0721591458141872,0.11310200359138141,-0.02623457533958353,0.0,0.002402621316288449,0.0,0.022521311548517588,,-0.06769368962896935
0,0.6930282349792587,2383,2796,0.0,0.46747796894670585,1.1661351116265584,1.2331219782592755,0.009408666819248108,-0.021167983545185717,0.0,0.0,12.158163265306122,14.26530612244898,4.139922542800436,5.77359332701988,0.3405055889168634,0.4047297182031103,0.6215009873175968,0.022142582454013838,0.01111780123989455,0.015477723566828576,0.014268002281927265,0.5617458991466113,0.002934159461561146,-0.0027506582644786807,0.07675076777376899,0.12070249802426956,-0.043668236085658695,0.0,6.321370772274379e-05,0.0,0.02165385278741997,,0.14044996308237798
0,0.6772322632856758,2424,2597,0.0,0.5371287128712872,1.0543840177580466,1.1222150242907085,-0.007032561921567144,-0.0955197975320024,0.0,0.0,12.36734693877551,13.25,4.053204506476809,4.721337272534726,0.32773435778442844,0.3563273413233755,0.6407393881704067,0.020834955559884055,0.015406471574929685,0.013605921030655395,0.01279332623940791,0.4736504686284654,-0.005299693990747342,0.014368977544274814,0.07178451462561332,0.11678536666327652,0.049106264141574645,0.0,0.004989354689298186,0.0,0.019127786256463372,,0.011177982930913646
0,0.696158940397351,2513,2743,0.0,0.5117389574214086,1.0813344361731458,1.1591302651210484,-0.00905818264948343,0.016143777611541597,0.0,0.0,12.821428571428571,13.994897959183673,4.55324623560502,4.8869238911343205,0.3551278401028985,0.3491932492389088,0.5938722049230116,0.01789089521551081,0.01257745592131114,0.018047053705537015,0.011982960769020015,0.563021543079686,0.007493016013218926,-0.0037726077202941376,0.06978972413830058,0.11060679693067206,0.11229441739102751,0.0,0.002067851728404212,0.0,0.01650580516173777,,0.07331371276310807
0,0.6808629868310451,2360,2500,0.0,0.5474576271186441,1.0287094940306993,1.065140841939977,0.015491026308857436,0.19089538969424885,0.0,0.0,12.040816326530612,12.755102040816327,4.158200713812101,5.548039569654975,0.345342093181005,0.43496630226095,0.6608598034252555,0.022734125965762964,0.019496858418003027,0.015291829890611897,0.015435176489988918,0.5411875516907041,0.007574161927830921,-0.0032283924262123016,0.07602313488111732,0.12843190540325575,-0.09534353406957535,0.0,0.004305390067465998,0.0,0.022020328474830226,,-0.055187418392802896
0,0.6862314865606144,2348,2656,0.0,0.5055366269165247,1.099337748344371,1.1257858516190071,-0.01971547345597129,0.12531681752805793,0.0,0.0,11.979591836734693,13.551020408163266,3.8256344319481674,5.215602723937124,0.31934597472821163,0.38488634559174556,0.6631495442522651,0.02321543500407534,0.014945183998558277,0.013941305631375954,0.012453003966065112,0.5331373090558945,0.000585203679977556,-0.021924077625236838,0.06736678629525442,0.13279251118257882,0.07029508578522296,0.0,0.0014496457792070158,0.0,0.01764517529074333,,0.00416285533580788
