vcf_label	x	y	z
tsk_82	0.2638513829542564	0.3934657807315978	-7.600542711054103e+306
tsk_83	0.9754073846518703	0.028843744596596554	-5.486992556309575e+303
tsk_84	0.04506780099579483	0.5975623110251466	-7.600542711054103e+306
tsk_85	0.2886052360147945	0.3802411216582069	-7.373356098562538e+306
tsk_86	0.33451129529291085	0.07586221993540476	-7.600542711054103e+306
tsk_87	0.6377039534390143	0.02017879296581238	-5.486997788285198e+303
tsk_88	0.27543493091310545	0.9852942186582117	-5.486129280331995e+303
tsk_89	0.35136973019027595	0.5607531561613277	-7.724468038965334e+306
tsk_90	0.29540045636803386	0.9681504660196149	-7.600542711136173e+306
tsk_91	0.44846989193848436	0.4168258478865317	-5.486997788285196e+303
tsk_92	0.2705266419618526	0.8583384954969042	-5.486992556309575e+303
tsk_93	0.6934405033514344	0.5092965690914846	-7.953031540017133e+306
tsk_94	0.26394848814036	0.7682139867456722	-7.953031540099203e+306
tsk_95	0.8431302466186779	0.21232720788555617	-5.486997788285196e+303
tsk_96	0.17845641517044653	0.16410838419638166	-5.486992556309577e+303
tsk_97	0.12296743366591917	0.39958460282964037	-7.600542711054103e+306
tsk_98	0.08638926603118548	0.06837562999025974	-7.953031540017133e+306
tsk_99	0.06567760658862497	0.09926555097850277	-5.831042041172469e+303
tsk_100	0.5512711031075086	0.3178512640370455	-5.486992556309577e+303
tsk_101	0.7985488127815058	0.8041749727811199	-7.953031540099203e+306
tsk_102	0.8040175343652604	0.801630986812008	-7.600542711054103e+306
tsk_103	0.684723807367889	0.7688463975259674	-7.600542711054103e+306
tsk_104	0.3671626952603999	0.17602484830217566	-5.486992556309575e+303
tsk_105	0.8865009949313437	0.18679612716391536	-7.600542711054103e+306
tsk_106	0.6942743954501622	0.3756149095557935	-5.486129280331905e+303
tsk_107	0.3537527874200574	0.1984544750822979	-7.600542711054103e+306
tsk_108	0.45258603051167656	0.9050192387070561	-5.486992556309575e+303
tsk_109	0.5011444804087948	0.5442492433534116	-7.600542711054103e+306
tsk_110	0.22284824931228125	0.979881375436626	-7.373356098562538e+306
tsk_111	0.43669556141957017	0.8767334365063544	-7.953031540099203e+306
tsk_112	0.7176175651121854	0.8215640068824137	-5.486997788285198e+303
tsk_113	0.7983584879952785	0.11351857054082667	-7.953031540099203e+306
tsk_114	0.32098315229971647	0.33963373885098885	-7.724468039047084e+306
tsk_115	0.056874591461628626	0.356297725583159	-7.953031540099203e+306
tsk_116	0.8378583307021489	0.3835611764189882	-5.486997788285198e+303
tsk_117	0.4391745128824708	0.5166998657938722	-7.600542711054103e+306
tsk_118	0.415518526256333	0.6832819377188788	-7.373356098562538e+306
tsk_119	0.17009316759859938	0.34819640029442617	-1.0739898179198482e+306
tsk_120	0.6788916126343318	0.7809409350306357	-5.486757117406574e+303
tsk_121	0.6127678224899048	0.5654691070426857	-5.486751885430953e+303
tsk_122	0.04179013853231394	0.7605715541153769	-7.724468037494162e+306
tsk_123	0.33824754805329005	0.014771233032131266	-5.486129280331905e+303
tsk_124	0.19837735546240687	0.9927047341878551	-5.486129280331905e+303
tsk_125	0.1260613435609243	0.9343686964736002	-5.486129280331905e+303
tsk_126	0.3073573352934597	0.812424631435332	-7.600542711136173e+306
tsk_127	0.5871730737212557	0.7126164818894505	-5.486129280331905e+303
tsk_128	0.9419002697052691	0.5570420610141189	-5.486129280331905e+303
tsk_129	0.9329576554821108	0.5962988501702865	-5.486129280331905e+303
tsk_130	0.11420379960784707	0.9459852150845575	-7.953031540099203e+306
tsk_131	0.546242784120155	0.13268096417092015	-3.0015182774050336e+305
tsk_132	0.9098916788738612	0.6283999952433553	-3.001663935606357e+305
tsk_133	0.46461536166745954	0.4985178900383673	-3.001663935606357e+305
tsk_134	0.8871987826068596	0.6507994673884766	-7.953031540099203e+306
tsk_135	0.5118786242938997	0.821471129322392	-7.952179690756292e+306
tsk_136	0.10961192866124261	0.6832057194363376	-7.953031540099203e+306
tsk_137	0.9087154493792834	0.4847430755013801	-7.953031540099203e+306
tsk_138	0.7660747479076364	0.2385877090346601	-7.600542711136173e+306
tsk_139	0.8505553441825329	0.7282078790981719	-5.486129280331905e+303
tsk_140	0.46937704327335755	0.51724068410125	-7.953031540099203e+306
tsk_141	0.4605457673147239	0.22310563489714216	-7.953031540099203e+306
tsk_142	0.21784424231721394	0.7800140472450493	-7.953031540099203e+306
tsk_143	0.10562181949144162	0.9018640668535514	-7.724468039047084e+306
tsk_144	0.9874122533498145	0.37490065419051255	-7.953031540099203e+306
tsk_145	0.4366875835516228	0.21828138531880337	-7.953031540099203e+306
tsk_146	0.6018173056842481	0.9042485483858653	-7.953031540099203e+306
tsk_147	0.4505027308730582	0.03332281152647407	-7.724468039047084e+306
tsk_148	0.8678032292856575	0.7256988020720931	-7.953031540017133e+306
tsk_149	0.8245518101464545	0.7734010267555387	-7.953031540099203e+306
tsk_150	0.8569760266871363	0.5710440077381526	-7.600542711136173e+306
tsk_151	0.24852083171514136	0.5104487930234239	-7.724468039047084e+306
tsk_152	0.7882214820696928	0.4665106818133496	-7.952179690756292e+306
tsk_153	0.4108487383860064	0.8984973954747958	-7.953031540017133e+306
tsk_154	0.6631197200974694	0.7545903659146725	-7.953031540099203e+306
tsk_155	0.15215594125789692	0.369670309868916	-5.487473898066509e+303
tsk_156	0.6863815135513164	0.5627492094612158	-7.952179690756292e+306
tsk_157	0.7044249392392672	0.4904851693668885	-7.953031540099203e+306
tsk_158	0.04895704370583841	0.4439805627419579	-7.953031540017133e+306
tsk_159	0.10544145443285673	0.6472957508505192	-7.953031540017133e+306
tsk_160	0.18057478199728144	0.03323707743750404	-7.599696219254228e+306
tsk_161	0.6851230181419675	0.48304705605968995	-7.600542711054103e+306
tsk_162	0.29876135973060924	0.6158808328742701	-7.600542711136173e+306
tsk_163	0.7537034809618446	0.7376199342586844	-7.600542711054103e+306
tsk_164	0.36272378243635756	0.07407857815449387	-7.599696219336297e+306
tsk_165	0.8241718386032624	0.251404504944979	-7.953031540099203e+306
tsk_166	0.30958551861959593	0.3775393635665986	-7.953031540099203e+306
tsk_167	0.9921905852722834	0.5897049658168555	-7.953031540099203e+306
tsk_168	0.3269026115216044	0.354477525532258	-7.952179690674223e+306
tsk_169	0.9235381765255597	0.9714742822367404	-7.600542711054103e+306
tsk_170	0.15944353217835616	0.2873282047002445	-7.600542711054103e+306
tsk_171	0.48247193109439795	0.9738099446802667	-7.600542711054103e+306
tsk_172	0.9063603301232632	0.5244321503855046	-5.486129286160072e+303
tsk_173	0.799186162600857	0.7941155755812134	-7.953031540099203e+306
tsk_174	0.7271059627379204	0.7774201066248446	-7.953031540017133e+306
tsk_175	0.41918413550502237	0.061957851821808296	-7.600542711136173e+306
tsk_176	0.2404724279914102	0.7722979917015967	-7.724468039047084e+306
tsk_177	0.49675112240159647	0.8120960047139592	-7.953031540099203e+306
tsk_178	0.9076542150507455	0.2523151679942263	-7.953031540099203e+306
tsk_179	0.9906608665932133	0.7190863123705893	-7.953031540099203e+306
tsk_180	0.2339715346325097	0.5592911574736168	-7.724468039047084e+306
tsk_181	0.5230198473290133	0.5254232574787924	-7.953031540099203e+306
tsk_182	0.7216351376873861	0.37504050452458626	-7.953031540099203e+306
tsk_183	0.593088870546634	0.8704176408618272	-1.889120565896255e+306
tsk_184	0.6188640803601363	0.8039820978923938	-7.724468039047084e+306
tsk_185	0.45530999663143445	0.0754285892115631	-7.599696219336297e+306
tsk_186	0.5523738107035225	0.38694367286970355	-7.953031540099203e+306
tsk_187	0.9284272538579135	0.6245971738668541	-7.953031540099203e+306
tsk_188	0.3541624898300609	0.7938707248210715	-5.48612929179288e+303
tsk_189	0.4793365350368119	0.5346298749901637	-7.952179690674223e+306
tsk_190	0.17166513447442208	0.16682200370632735	-7.953031540099203e+306
tsk_191	0.4949723966586638	0.9850581336223102	-7.953031540099203e+306
tsk_192	0.9733311715353107	0.7275598301528474	-7.600542711136173e+306
tsk_193	0.7033473774406029	0.7436977998861591	-7.599696219336297e+306
tsk_194	0.9480557234612419	0.5679041039332341	-7.953031540099203e+306
tsk_195	0.05670458494223281	0.9603877459088603	-7.953031540099203e+306
tsk_196	0.953732115346417	0.9740761922612774	-7.600542711136173e+306
tsk_197	0.8896779322720452	0.14124976846842957	-7.952179690756292e+306
tsk_198	0.003834165006049217	0.5952693211948882	-7.953031540099203e+306
tsk_199	0.7083445753709804	0.44156956289333404	-7.953031540099203e+306
tsk_200	0.7095890598227125	0.5168553801860348	-7.953031540017133e+306
tsk_201	0.6442858604958426	0.18865518371561166	-1.3871783880577544e+305
tsk_202	0.4511854958063763	0.5502280134416523	-7.600542711054103e+306
tsk_203	0.23961192367498205	0.6234583761694502	-7.600542711054103e+306
tsk_204	0.03605271653915533	0.7669400580593936	-7.600542711054103e+306
tsk_205	0.7381015520259357	0.787055173251104	-7.374727629661486e+306
tsk_206	0.8905678643124416	0.3800252915387751	-7.953031540099203e+306
tsk_207	0.6680767384011218	0.18959221789170586	-7.953031540099203e+306
tsk_208	0.37031939369129335	0.3815528154779289	-7.953031540099203e+306
tsk_209	0.3159353068182665	0.020372569080840217	-7.724468039047084e+306
tsk_210	0.5867310043638058	0.7538969989629308	-7.953031540099203e+306
tsk_211	0.6364014082373401	0.5769936874798605	-7.953031540099203e+306
tsk_212	0.8071364420268528	0.49601388172059147	-7.953031540099203e+306
tsk_213	0.1469814871400023	0.12099600803686686	-7.724468039047084e+306
tsk_214	0.7637952814758577	0.7676630170112844	-1.0739898166887952e+306
tsk_215	0.9271451529700241	0.6269055235869252	-7.600542711054103e+306
tsk_216	0.9487756726902518	0.974996373486286	-5.486129286262759e+303
tsk_217	0.707287089631588	0.780466422714682	-7.373356098562538e+306
tsk_218	0.2489063364426474	0.49630050026796446	-7.952179690756292e+306
tsk_219	0.29699692183577947	0.5656689826300357	-7.953031540099203e+306
tsk_220	0.19010795697455662	0.9191730218332482	-7.953031540099203e+306
tsk_221	0.9257162165614481	0.9395376149752823	-7.953031540099203e+306
tsk_222	0.6996929303822391	0.7777890836924594	-7.952179690756292e+306
tsk_223	0.1638050263408879	0.4353423651988212	-7.953031540017133e+306
tsk_224	0.8522637173442665	0.6973851350589312	-7.600542711136173e+306
tsk_225	0.40779977954925745	0.0060433409466795285	-7.600542711054103e+306
tsk_226	0.6198982817631199	0.35963323490405036	-7.599696219254228e+306
tsk_227	0.5590213931299152	0.9954737820896828	-7.600542711054103e+306
tsk_228	0.10508847833034109	0.7462423062297515	-7.600542711054103e+306
tsk_229	0.18022709838096776	0.3390198105082128	-7.600542711136173e+306
tsk_230	0.622784966995714	0.21090890562890013	-7.952179690756292e+306
tsk_231	0.7321835216322362	0.41481221736130924	-7.953031540099203e+306
tsk_232	0.2752199373652518	0.6314445265306113	-7.953031540099203e+306
tsk_233	0.24471394184053902	0.3340869260307698	-7.953031540099203e+306
tsk_234	0.9827031240723851	0.6190153958048079	-5.486129280331905e+303
tsk_235	0.4368576338763841	0.6991481287024643	-7.953031540099203e+306
tsk_236	0.6676824415473098	0.35148817267340643	-7.600542711136173e+306
tsk_237	0.3816001453336635	0.22410819387994943	-7.953031540017133e+306
tsk_238	0.6593820833606523	0.9760171425478186	-7.724468039047084e+306
tsk_239	0.47911396026629427	0.5461011443906578	-7.953031540017133e+306
tsk_240	0.14088318444130876	0.11502605577854552	-7.953031540017133e+306
tsk_241	0.5546887948596508	0.9373114604089825	-7.953031540099203e+306
tsk_242	0.9211844925206317	0.6261177487370635	-7.724468038965334e+306
tsk_243	0.7083273682866563	0.7752956239010396	-7.600542711136173e+306
tsk_244	0.7223737928465505	0.5165461880548783	-7.953031540017133e+306
tsk_245	0.8663367837806304	0.18469521838096264	-7.600542711136173e+306
tsk_246	0.5818811076412147	0.008123316396408061	-7.724468039047084e+306
tsk_247	0.18898329350560733	0.33905287743630375	-5.486129287625147e+303
tsk_248	0.9442993429583055	0.5077631367950702	-7.600542711136173e+306
tsk_249	0.8180769756268685	0.23253619132044792	-7.600542711136173e+306
