,pretained,Nh,Np,pr_unhosted,pr_unparasitized,pprh_m,pprh_v,pntcorr,dsccorr,unocc_h,unocc_p,Nh_m,Np_m,Nh_stdv,Np_stdv,Nh_cv,Np_cv,Ncorr,rh_m,rp_m,rh_stdv,rp_stdv,rh_rp,zh_m,zh_stdv,zp_m,zp_stdv,zcorr,vh_m,vh_stdv,vp_m,vp_stdv,vcorr,Dzh_m,Dzp_m,Dzh_stdv,Dzp_stdv,Dzh_Dzp,DBzh_m,DBzp_m,DBzh_stdv,DBzp_stdv,DBzh_DBzp,Nh_DBzp
0,0.6789297658862876,2188,2481,0.0,0.49954296160877515,1.12883245586869,1.2089236983762779,0.011432814071527164,0.030858091305976602,0.0,0.0,11.16326530612245,12.658163265306122,3.8715103461079545,5.314757846607834,0.34680805659833597,0.4198680120657539,0.6798860050846988,0.028663519893118966,0.02069256769526957,0.013419300250326928,0.01562694880739973,0.6631567381863583,-5.213978185828258,10.388703925191368,-8.947307902992858,7.962544056440707,0.030858091305976602,710.2157673299939,322.6631458620266,645.9223029533366,288.78553005585604,-0.036657808626887806,-0.0009295753951964048,0.0011407409012315212,0.038315821416815686,0.0701987396331515,0.056545274822726393,0.0,0.003302740936948678,0.0,0.014965587403577571,,0.1493467353727307
0,0.6907654031903996,2233,2487,0.0,0.49888042991491266,1.1063501849568433,1.2076192371846715,-0.0034537501463106483,0.01558657268533957,0.0,0.0,11.392857142857142,12.688775510204081,3.9436739346152976,5.214386069584724,0.34615319802265937,0.4109447807151612,0.6987531860653214,0.02690141558990367,0.020174194244584935,0.013446298931670044,0.015685234943248163,0.6100383771110557,-0.7521616783525269,9.080068183597575,-8.550209749542805,7.996029257231142,0.01558657268533957,715.3776935413111,352.2868526000599,695.1518065691052,339.0704274594725,-0.0059876680739125426,-0.0026969194094751403,-0.0012447197196736148,0.03916141294556046,0.07003409657441279,-0.021619018632913725,0.0,0.0029356235997677125,0.0,0.019215583778159163,,0.09633114615876312
0,0.671356783919598,2325,2351,0.0,0.5518279569892474,1.011557353366079,1.0622941346431667,-0.009572469771134145,0.02631636635405722,0.0,0.0,11.862244897959183,11.994897959183673,3.9557038417084724,5.230578189326919,0.33347008730101535,0.43606691837859474,0.6944463508831489,0.023658144465100978,0.023399588907430817,0.01133399156200023,0.012290943115699188,0.4427109732488361,-2.430195977871945,8.760437922715658,-10.737977754967757,9.60749982977296,0.02631636635405722,724.4538087899307,353.98308079063355,715.1407984549224,355.54351617271374,-0.016992692607943772,-0.0025718340523698834,-0.0025409524725672414,0.03445913371146931,0.08506836361669073,-0.06512291371314353,0.0,0.0013186729825978782,0.0,0.022540338568099325,,0.12764555158668048
0,0.7090777051561366,2382,2500,0.0,0.5062972292191436,1.0543121456281708,1.1331687132822905,-0.015500164928064018,0.033343296503847125,0.0,0.0,12.153061224489797,12.755102040816327,4.123359448914233,5.0810078234888385,0.33928566414239697,0.3983510133615249,0.5865621350739056,0.02224571085353606,0.019745021419975882,0.015088568155105122,0.012192868554206851,0.555205665637762,-2.933155141124298,9.510978103928483,-9.447298085317623,9.320773284299849,0.033343296503847125,812.6439568267014,391.211658555265,735.6628253132628,323.75765610308827,0.01396812519152538,-0.0022098896054894485,-0.00642789481046051,0.04840709440635928,0.08026114853104557,-0.05120662318107393,0.0,0.0023963570084302656,0.0,0.01644388685188726,,0.12604407670223633
0,0.6965317919075145,2365,2455,0.0,0.4887949260042283,1.0941283292978208,1.1867169511318127,0.0011342847262150728,-0.05808704499676481,0.0,0.0,12.066326530612244,12.525510204081632,3.9692004976149633,5.213824055030858,0.32894854018288916,0.41625642150144526,0.6359033710606669,0.02351633709656757,0.021680871355101657,0.014245628625373976,0.015570135590842148,0.49893487074627263,-7.486421645156947,8.8746332240559,-7.081528034742201,10.03324854456637,-0.05808704499676481,832.3757079150794,459.6007097955162,778.7184893517762,414.33150163748536,0.019203136992797548,0.006220358040304255,-0.009830826291604113,0.04306729921046087,0.07318614180423465,0.0018954957268877044,0.0,-0.00262583058438576,0.0,0.017086497267300643,,0.09475687910606709
0,0.7002561912894961,2501,2419,0.0,0.5661735305877649,0.9581939799331104,1.0068940889294582,-0.007320616639722235,0.1456678474673289,0.0,0.0,12.760204081632653,12.341836734693878,4.019012247470339,4.996458714532549,0.3149645743719259,0.40483915173558477,0.5876420875140053,0.01872274645480852,0.022802692378289413,0.012481912966303787,0.013353927425349747,0.6692308170341752,-11.062577388534109,9.452520517199329,-5.844512014993102,9.9466281451156,0.1456678474673289,909.599413859147,390.5710375835416,803.8763927130925,373.2605866625361,0.011026543780877696,-0.005031624630039646,-0.0034614405464819037,0.04722569578797818,0.06906629729126676,0.06335929936999252,0.0,-0.0001312787971766315,0.0,0.017129097865982736,,-0.0036677976868230598
0,0.6861272495394644,2357,2485,0.0,0.5333050487908358,1.0261269020958943,1.075997257871704,0.015909675104679905,-0.021592234072366115,0.0,0.0,12.025510204081632,12.678571428571429,3.5725968785052697,5.048863797036482,0.297084848615627,0.3982202431465394,0.5884040236647536,0.023175182583814527,0.02086447711116571,0.010817601219414387,0.012438425231455292,0.19845859727561288,-12.554212618995262,9.453102894031852,-4.074923365586629,10.438933958615623,-0.021592234072366115,905.6374825897877,423.31024092598267,949.0127123134221,466.9957002561353,-0.027494818685238082,-0.007222362740041902,-0.014949373514959851,0.042252922393396196,0.0863731809559251,0.034626543998258534,0.0,-0.004683046599644088,0.0,0.015382948372925434,,0.14024227485794316
0,0.6999126383226558,2321,2486,0.0,0.5152951314088755,1.0516880788766059,1.1111948482828293,0.00023666999380002947,0.19590681216101263,0.0,0.0,11.841836734693878,12.683673469387756,4.497347901548947,5.288782398334568,0.37978465691667107,0.4169756034085178,0.6774639396401865,0.023941141501562586,0.020142974174382447,0.016693344804226563,0.01361119227084934,0.7349667739218081,-9.317089932114616,12.152068415377974,-8.697509099765641,11.439230496661493,0.19590681216101263,932.3663731155485,525.6261648195356,986.3890484001241,420.3631628316277,-0.07184778149312904,-0.0014017916859672124,-0.011143854514610757,0.05056259645122575,0.07551787283854196,-0.08119437657390947,0.0,0.00010962378821280627,0.0,0.01837380908898671,,0.020865321764381706
0,0.7016233299813245,2236,2648,0.0,0.5058139534883721,1.1129326047358834,1.1648919134643945,0.016122905223127766,0.04879487628512464,0.0,0.0,11.408163265306122,13.510204081632653,3.3978476888756344,5.0092118177473965,0.29784353623417903,0.37077247593598556,0.6189154981266219,0.02703248978462298,0.01628977032158508,0.012318082856025833,0.015234314780461453,0.7400428910522453,-7.612405206231552,12.001469025810382,-8.776644343752174,10.705757582291291,0.04879487628512464,1063.4652532876428,473.09066406695433,1012.2054436171376,447.58001326484657,-0.007550713310496792,0.0017104725074729356,0.00765385480435563,0.04407989296392019,0.08725255265389983,0.04864252665278909,0.0,-0.0001459470210916606,0.0,0.021046810899585756,,0.03439387994202518
0,0.6963682432432432,2496,2451,0.0,0.5388621794871795,0.9960652051714446,1.035688758187349,0.009069902288690758,0.11161761490780406,0.0,0.0,12.73469387755102,12.505102040816327,3.9627781511257028,5.03983867159338,0.31117969455955036,0.4030225947092217,0.5824288032904573,0.018856209371104053,0.021578443878504744,0.01436155042417098,0.012028724185766542,0.5809291726431971,-2.8388323385776397,11.358648983421668,-9.076419419670142,10.344524125879133,0.11161761490780406,1090.4496455438696,507.88501004205835,1032.5011639387526,520.1877671724028,-0.03784936802050195,0.004088631567975396,0.004693669027970555,0.04904751772399174,0.08243562812757757,-0.018654399468195082,0.0,0.002412785447836524,0.0,0.022323494482416023,,-0.032550117837395795
0,0.6691299498047965,2289,2510,0.0,0.5137614678899083,1.0873362445414847,1.1688407474192064,-0.0006982442806848858,-0.052136536435105435,0.0,0.0,11.678571428571429,12.806122448979592,3.944974082655108,5.34676161421924,0.33779594591542206,0.41751604636931117,0.6204040362168584,0.024499128208669466,0.018091807807327786,0.012034438273577724,0.011399226395189968,0.3518699297391336,-5.841931063913008,11.936505415137123,-9.192814334710391,10.433259718255817,-0.052136536435105435,1122.846202676918,605.7440544364192,1079.3742777688935,530.5316854546869,-0.0035657547504645204,-0.0027288670152396314,-0.0019230639068906763,0.054334437562962315,0.07510162937011536,-0.01982079298311811,0.0,-0.00042212221638546026,0.0,0.01487803685788037,,0.15869461096207904
0,0.6933145672061928,2349,2577,0.0,0.5074499787143465,1.075978959672706,1.1213813126235304,0.006257289575690345,-0.047371360289534155,0.0,0.0,11.98469387755102,13.14795918367347,4.15528954320391,5.320839139369225,0.3467163688667375,0.40468935635093833,0.6975598887489405,0.0231260027380864,0.017772818210361314,0.013351626982225645,0.015412086749181134,0.6780003232783713,-5.721329843395749,10.784936892361191,-7.593039015357972,11.77412075620146,-0.047371360289534155,1143.941191407073,511.93127354116376,1203.6136747145317,619.9094823175399,0.08246141114633439,-0.0004052054163967033,-0.004293158950897057,0.04862149048615249,0.0966310303606127,-0.028353537794851814,0.0,-0.0011859310952077099,0.0,0.01767289422036451,,-0.013131923635337167
0,0.6835948644793153,2297,2495,0.0,0.5298215063125816,1.053911514796367,1.110808992168074,0.025383229262182748,0.20498038433168275,0.0,0.0,11.71938775510204,12.729591836734693,3.7166060658717837,5.419181680748364,0.3171331253421287,0.4257152743193104,0.6752732610459259,0.024883142783054257,0.020053604004689425,0.011545346429146187,0.014640969967259436,0.5601749143182142,-5.051424060732676,12.664851892401865,-10.486171753223731,10.023694921458764,0.20498038433168275,1189.4204566452079,581.6865328883475,1115.2484357685357,552.0720017809463,-0.026456144077632127,0.003712820549175364,-0.00476927879919513,0.04549482352207678,0.07441682859798833,0.03436127733315953,0.0,0.0025834057428916718,0.0,0.017889854637570483,,0.1661387199041537
0,0.6615406521429589,2242,2404,0.0,0.5276538804638715,1.0790408525754884,1.1643162843832822,0.0016183023982805445,0.1742112564397371,0.0,0.0,11.438775510204081,12.26530612244898,3.6220587049586044,4.601116966749043,0.3166474157769342,0.3751326645103213,0.5917896882187106,0.026515565742064078,0.0223089155692093,0.012205690760609613,0.010485163011844687,0.4516860562430926,-1.8772800220909325,12.045842328655166,-13.70972371754028,12.326770391103553,0.1742112564397371,1282.1110760808426,636.343202918949,1166.5829006423585,543.2488362120878,-0.05231154541486229,0.0019448745969974945,0.017950505283904808,0.05352370953446415,0.08243641653906544,0.01355652960375984,0.0,0.0018514803716472804,0.0,0.016466910359518055,,0.01190798268203784
0,0.6644646297825488,2277,2551,0.0,0.5177865612648221,1.1152838427947598,1.2086044258163293,-0.013807502784904164,-0.05356669619182967,0.0,0.0,11.61734693877551,13.01530612244898,3.7350049053674326,5.162465164286839,0.3215023985296516,0.39664569666805977,0.6053653618378776,0.02498522783397254,0.017729747473752694,0.011737592455976206,0.009876976535893277,0.19766903780888614,-2.8010998197258474,12.906181279913149,-12.36235180424544,12.411231136355621,-0.05356669619182967,1355.8473055034021,614.8913869271358,1218.4655741734161,552.7075690039992,0.05716555868992746,-0.0022617216813966812,-0.0030830767850252684,0.051456154665292284,0.07002152483935581,-0.12129359725055641,0.0,0.0026298763452085754,0.0,0.018452558701784305,,0.09842038247900108
0,0.67367830598794,2370,2434,0.0,0.5329113924050632,1.0556356298645142,1.1592451913022344,0.0059011146436285175,-0.004369274254448252,0.0,0.0,12.091836734693878,12.418367346938776,4.128914266409705,4.772621640228194,0.34146295199000093,0.38431957332979705,0.5500073320954573,0.022367670841579854,0.020990589457002877,0.016828330978388716,0.011337364882660564,0.40981988683848036,-6.076921613523772,14.220552957289883,-18.44271885421143,13.583407386990917,-0.004369274254448252,1417.7264353438215,614.789651718265,1310.861014877027,695.5935683380228,0.00536340087393974,-0.006858056327337819,-0.002024303569952224,0.062076615892326555,0.0755708334664471,-0.08972935156542379,0.0,0.0039561690382926736,0.0,0.016209849019394193,,0.12373384745800477
0,0.6834170854271356,2243,2517,0.0,0.5100312082032992,1.096987951807229,1.1855287374263552,-0.0020457748041731415,-0.0018418128460529926,0.0,0.0,11.443877551020408,12.841836734693878,3.5260078777790795,5.575632395442259,0.3081130379156039,0.4341771750125875,0.5119826235627748,0.026254853586253714,0.01840397865430454,0.01134507423087559,0.01632442206419645,0.42632404767356075,-6.129068631356221,14.993048919554374,-21.80885768108735,12.80914996273935,-0.0018418128460529926,1597.8713252510013,819.7994388800013,1309.4315123855497,603.8637563124597,0.1163869363275173,-0.0006035751032234388,0.012623963874067872,0.060105903339520754,0.08697554588838399,0.07826486227235503,0.0,0.0043368406253664,0.0,0.020949344023832108,,-0.0513145396137772
0,0.6949130377925984,2509,2805,0.0,0.4810681546432842,1.123888888888889,1.187759254113797,-0.008354790565624657,-0.08560410209642991,0.0,0.0,12.801020408163266,14.311224489795919,4.087027504828221,5.512696443908301,0.3192735715210567,0.3852008923372645,0.6189063798353425,0.017692565426199548,0.01022395783854262,0.015099126835499346,0.012399758056885715,0.4405926770882133,-4.50588428504156,13.327368546291748,-25.569786385691668,12.711978970641967,-0.08560410209642991,1458.728288989073,663.9419355016614,1256.2238275059556,572.4177769562859,0.008655385510026993,0.004696909274827367,0.0023362831457125507,0.07134837874642408,0.10612616213439187,-0.12170526704810376,0.0,0.0030756964639687113,0.0,0.015922695454455318,,-0.045637384239163976
0,0.7025948103792415,2496,2784,0.0,0.4270833333333333,1.1490701001430614,1.1217328213581754,0.020194735010217575,0.039436613059975846,0.0,0.0,12.73469387755102,14.204081632653061,4.016762366111354,5.325235872803593,0.31541883964656464,0.37490884736691965,0.6457813194101584,0.01853060627061329,0.011084682450834613,0.015055736555882526,0.012130553245553836,0.6732139194162766,-2.1065484721525,14.115755395648376,-28.146525677819394,10.87906485724499,0.039436613059975846,1566.7089053750262,656.7079627463515,1358.8733463019576,557.4370592152337,-0.003520159644593485,0.0017191544281611592,0.0028662503832557803,0.06335641686602897,0.09687407090347952,-0.1326430579829107,0.0,0.00914804432308825,0.0,0.01934947511065557,,-0.035209074662390885
0,0.6985463931531042,2420,2722,0.0,0.4677685950413223,1.1247113163972287,1.1568364745354887,0.011117401636957626,-0.006697835354528064,0.0,0.0,12.346938775510203,13.887755102040817,4.172196226219291,5.4233732582860075,0.3379134133632153,0.39051475335196817,0.6725759107230316,0.02120390798527118,0.013205624412955329,0.013981333421932723,0.014111833325604959,0.6412648650852809,-4.8957242673792285,12.702959095262981,-27.783984466587448,13.673287517146383,-0.006697835354528064,1611.3013051515775,797.2071946881214,1433.664135464716,674.3678070109728,-0.04411749753609911,-0.00022148148899677644,0.005731740386074033,0.061433910083149225,0.08981567483604255,-0.0386269639767272,0.0,0.0043745923777812196,0.0,0.017240833344512364,,0.0286936040321666
0,0.6800273597811217,2218,2753,0.0,0.4359783588818756,1.2314503816793894,1.2274161914132629,-0.005366647758870123,-0.018214409892309727,0.0,0.0,11.316326530612244,14.045918367346939,3.9499352510772594,5.507378144278016,0.3490474793557903,0.3920981170644719,0.7386048020987712,0.026824807737258195,0.011131478454756044,0.013344112782696928,0.01655237649463268,0.6349667807791112,-3.8581104287012997,13.818546865501252,-26.150750727171875,14.459401497679814,-0.018214409892309727,1610.790560707992,718.1045259250793,1568.6808493427172,712.6876255091446,0.053775477010240116,0.00125690934912644,0.006301125330084243,0.05422846884200913,0.12317147503313168,0.0181626172491755,0.0,0.005959082112256251,0.0,0.02007370072884149,,0.13102795274827667
0,0.6820914301691597,2169,2710,0.0,0.44306131857999076,1.2356986558299468,1.3146601668243338,0.007861045195885666,0.05612142453018475,0.0,0.0,11.066326530612244,13.826530612244898,3.6753773607771256,5.547973545874633,0.33212261996879516,0.40125565128834983,0.6295557301344389,0.028824328637577917,0.01331889734866532,0.011094138033799288,0.013174000756059194,0.441583413092834,-6.833321899716832,14.983932164817224,-27.396425497762618,13.214740850981071,0.05612142453018475,1514.0075713247138,753.6656931917134,1619.5515028530237,766.1861071083295,0.02369708357902259,-0.00040456173914738984,0.00725499566740831,0.05962709813460498,0.0962730638811606,0.003322072138963546,0.0,0.005166862137832349,0.0,0.018031093648646114,,0.13774485730620553
0,0.6842398884239889,2319,2587,0.0,0.513152220784821,1.116917626217892,1.242675906679774,0.00836257201599462,0.039141159162870184,0.0,0.0,11.831632653061224,13.198979591836734,4.1961177891310015,5.070396634421276,0.35465247376872633,0.3841506534002977,0.5677682745991687,0.023587994672502846,0.0167472373374697,0.016689746822761628,0.013094136344758709,0.41317369317925096,-9.389943621277544,13.39418281597535,-28.80327214467108,12.92173895286195,0.039141159162870184,1599.9605742587285,798.1838819162716,1556.0229826937268,822.7429858329201,-0.005079945421780354,-8.164068442201583e-06,-0.01425869349318589,0.05827831623944634,0.09590382911389932,-0.03825914022824227,0.0,0.005126882233396403,0.0,0.020678537954338935,,0.1005410859590021
0,0.6923405466970387,2330,2533,0.0,0.534763948497854,1.0580134778786991,1.1666217266647179,-0.007728010709296325,0.11199976629547177,0.0,0.0,11.887755102040817,12.923469387755102,3.931157989666331,5.396984932641619,0.33068968496763984,0.4176111515190514,0.5852551114393832,0.023973066930999664,0.019138179973351183,0.014214148763682648,0.012651600751785045,0.4946218506325174,-14.91735208881805,13.055972166430053,-26.301783934799623,14.93108031493036,0.11199976629547177,1664.6522389001473,859.238734536897,1669.9091590689827,804.6124536947755,-0.05402010402980865,0.00571900744512585,-0.005671378190618444,0.07129415987678908,0.13637291283444256,-0.14544408154563435,0.0,0.002065862903692079,0.0,0.021692162341771785,,0.026628986101588783
0,0.6786241511662238,2190,2407,0.0,0.5237442922374429,1.0712538226299695,1.1411434259183901,0.006187747434621587,-0.028234748382898696,0.0,0.0,11.173469387755102,12.28061224489796,3.9484511996453953,5.649400388664184,0.35337736763949656,0.46002595603580393,0.6491092115488903,0.028092869893423817,0.02232702289714338,0.013116249612729131,0.015343288269902576,0.5768390082216505,-11.30173034613807,16.004916503198583,-24.04191425914681,16.448103644483336,-0.028234748382898696,1786.3077187164163,907.1352193426218,1624.1790191383975,745.7819677555796,-0.10102115934764863,-0.0032386507844410026,0.005505815527583586,0.07140514999474057,0.11808109930122983,0.10508915242977665,0.0,0.0038540626692278946,0.0,0.024881767798969546,,0.12605655796962326
