Bₕ,Bₚ,LAₕ,LAₚ
0.011,0.051,-0.021830085960373627,0.10121221672536863
0.011,0.053,-0.022887693056569142,0.1102770665452877
0.011,0.055,-0.023942583601930672,0.11971291800965336
0.011,0.057,-0.02499476932456584,0.12951835013638663
0.011,0.059,-0.02604426188056025,0.13969195008664134
0.011,0.061,-0.02709107285496205,0.15023231310478957
0.011,0.063,-0.028135213762023475,0.16113804245522537
0.011,0.065,-0.029176696046012147,0.17240774936279907
0.011,0.067,-0.03021553108161357,0.1840400529516463
0.011,0.069,-0.03125173017441421,0.19603358018496186
0.011,0.071,-0.03228530456175027,0.20838696580766083
0.011,0.073,-0.03331626541282745,0.22109885228512763
0.011,0.075,-0.034344623829629425,0.23416788974747335
0.011,0.077,-0.035370390847240786,0.2475927359306855
0.011,0.079,-0.03639357743434167,0.2613720561193629
0.011,0.081,-0.03741419449392534,0.2755045230916321
0.011,0.083,-0.038432252863551834,0.2899888170613457
0.011,0.085,-0.03944776331608319,0.3048236256242793
0.011,0.087,-0.040460736560115354,0.32000764370273055
0.011,0.089,-0.0414711832403561,0.3355395734901539
0.011,0.091,-0.04247911393824296,0.3514181243981918
0.011,0.093,-0.04348453917245139,0.3676420130034527
0.011,0.095,-0.04448746939929845,0.38420996299394117
0.011,0.097,-0.045487915013265406,0.4011207051169768
0.011,0.099,-0.046485886347449774,0.418372977127048
0.013,0.001,0.007851597816125959,-0.00060396906277892
0.013,0.003,0.006509603798089736,-0.0015022162610976316
0.013,0.005,0.005171222833286819,-0.001988931858956469
0.013,0.007,0.0038364385489634573,-0.0020657746032880157
0.013,0.009,0.002505234677671752,-0.001734393238388136
0.013,0.011,0.0011775950560496732,-0.0009964265858881849
0.013,0.013,-0.00014649637539588788,0.00014649637539588788
0.013,0.015,-0.0014670555737875913,0.0016927564312933746
0.013,0.017,-0.002784098393976535,0.0036407440536616233
0.013,0.019,-0.004097640590275959,0.005988859324249478
0.013,0.021,-0.00540769781682716,0.008735511857951567
0.013,0.023,-0.006714285628337489,0.011879120727058634
0.013,0.025,-0.008017419480826661,0.015418114386205118
0.013,0.027,-0.0093171147331998,0.019350930599722663
0.013,0.029,-0.010613386646968252,0.023676016366313796
0.013,0.031,-0.011906250387834735,0.028391827847913602
0.013,0.033,-0.013195721026289738,0.03349683029750472
0.013,0.035,-0.014481813537865661,0.0389894979865614
0.013,0.037,-0.015764542804766423,0.04486831413664289
0.013,0.039,-0.017043923616277372,0.051131770848832116
0.013,0.041,-0.0183199706690299,0.0577783690330943
0.013,0.043,-0.0195926985684262,0.06480661834171743
0.013,0.045,-0.020862121829227247,0.07221503710117123
0.013,0.047,-0.022128254875980986,0.08000215224393126
0.013,0.049,-0.023391112044132068,0.08816649924326703
0.013,0.051,-0.024650707580349804,0.09670662204598769
0.013,0.053,-0.025907055643624704,0.10562107300862379
0.013,0.055,-0.027160170305714233,0.11490841283186791
0.013,0.057,-0.028410065551953502,0.1245672104970269
0.013,0.059,-0.02965675528187537,0.13459604320235743
0.013,0.061,-0.0309002533099696,0.14499349630062658
0.013,0.063,-0.0321405733662669,0.1557581632365242
0.013,0.065,-0.033377729097089685,0.16688864548544843
0.013,0.067,-0.03461173406570924,0.1783835524925015
0.013,0.069,-0.03584260175294476,0.19024150161178374
0.013,0.071,-0.037070345557891654,0.20246111804694672
0.013,0.073,-0.038294978798474266,0.2150410347914324
0.013,0.075,-0.03951651471210946,0.22797989256986223
0.013,0.077,-0.04073496645649109,0.24127633978075494
0.013,0.079,-0.04195034710989766,0.2549290324370704
0.013,0.081,-0.043162669672141496,0.2689366341110355
0.013,0.083,-0.044371947064985734,0.2832978158764474
0.013,0.085,-0.04557819213280682,0.29801125625296765
0.013,0.087,-0.04678141764324312,0.3130756411509347
0.013,0.089,-0.047981636287673345,0.32848966381560984
0.013,0.091,-0.04917886068192514,0.34425202477347594
0.013,0.093,-0.05037310336675741,0.36036143177757224
0.013,0.095,-0.051564376808549556,0.3768165997547852
0.013,0.097,-0.05275269339982549,0.39361625075254403
0.013,0.099,-0.0539380654597484,0.41075911388577635
0.015,0.001,0.010583881098676367,-0.0007055920732450912
0.015,0.003,0.009027242870364277,-0.0018054485740728553
0.015,0.005,0.007474804108421794,-0.0024916013694739315
0.015,0.007,0.005926545745465228,-0.0027657213478837735
0.015,0.009,0.004382448838475686,-0.0026294693030854115
0.015,0.011,0.0028424945654406423,-0.002084496014656471
0.015,0.013,0.001306664224767599,-0.0011324423281319192
0.015,0.015,-0.00022506076470657998,0.00022506076470657998
0.015,0.017,-0.001752698865604527,0.001986392047685131
0.015,0.019,-0.003276268423052046,0.004149940002532592
0.015,0.021,-0.004795787664697397,0.006714102730576357
0.015,0.023,-0.006311274703089896,0.009677287878071174
0.015,0.025,-0.007822747535321205,0.013037912558868676
0.015,0.027,-0.009330224045173164,0.016794403281311696
0.015,0.029,-0.010833722002550082,0.020945195871596826
0.015,0.031,-0.012333259066122471,0.025488735403319775
0.015,0.033,-0.013828852782908893,0.030423476122399568
0.015,0.035,-0.015320520589980544,0.03574788137662128
0.015,0.037,-0.016808279814759408,0.04146042354307321
0.015,0.039,-0.018292147676526597,0.04755958395896916
0.015,0.041,-0.019772141286809406,0.054043852850612376
0.015,0.043,-0.02124827765023836,0.060911729264016626
0.015,0.045,-0.022720573666047947,0.06816172099814384
0.015,0.047,-0.024189046128180982,0.07579234453496708
0.015,0.049,-0.02565371172660817,0.08380212497358669
0.015,0.051,-0.027114587047805207,0.0921895959625377
0.015,0.053,-0.0285716885760605,0.10095329963541377
0.015,0.055,-0.030025032693682025,0.11009178654350076
0.015,0.057,-0.031474635682508384,0.11960361559353186
0.015,0.059,-0.03292051372404238,0.12948735398123337
0.015,0.061,-0.0343626829007528,0.13974157712972804
0.015,0.063,-0.035801159196590035,0.15036486862567816
0.015,0.065,-0.037235958497908554,0.16135582015760372
0.015,0.067,-0.03866709659408738,0.17271303145359032
0.015,0.069,-0.04009458917846686,0.18443511022094758
0.015,0.071,-0.04151845184912867,0.19652067208587568
0.015,0.073,-0.04293870010930348,0.20896834053194357
0.015,0.075,-0.04435534936860291,0.22177674684301454
0.015,0.077,-0.045768414943372096,0.23494453004264343
0.015,0.079,-0.047177912057700305,0.2484703368372216
0.015,0.081,-0.048583855843856306,0.2623528215568241
0.015,0.083,-0.04998626134329709,0.2765906460995773
0.015,0.085,-0.05138514350717052,0.29118247987396634
0.015,0.087,-0.05278051719715835,0.3061269997435184
0.015,0.089,-0.05417239718601566,0.32142288997035956
0.015,0.091,-0.055560798158402154,0.33706884216097305
0.015,0.093,-0.05694573471152444,0.35306355521145155
0.015,0.095,-0.05832722135574732,0.36940573525306636
0.015,0.097,-0.05970527251537943,0.3860940955994537
0.015,0.099,-0.06107990252921947,0.40312735669284855
0.017,0.001,0.013727328778942319,-0.0008074899281730776
0.017,0.003,0.011953828672396149,-0.002109499177481673
0.017,0.005,0.010185122728989063,-0.0029956243320556067
0.017,0.007,0.008421189140919003,-0.0034675484697901777
0.017,0.009,0.006662006240572869,-0.003526944480303283
0.017,0.011,0.004907552501502044,-0.0031754751480307336
0.017,0.013,0.00315780653396952,-0.0024147932318590443
0.017,0.015,0.001412747086432776,-0.0012465415468524493
0.017,0.017,-0.00032764695719219553,0.00032764695719219553
0.017,0.019,-0.002063396577331401,0.0023061491158409774
0.017,0.021,-0.00379452262149536,0.0046873514736119155
0.017,0.023,-0.005521045803673407,0.0074696502049699035
0.017,0.025,-0.0072429867063820265,0.010651451038797097
0.017,0.027,-0.00896036578211872,0.014231169183365025
0.017,0.029,-0.010673203353164063,0.018207229249515164
0.017,0.031,-0.012381519614241011,0.02257806517891008
0.017,0.033,-0.014085334631894618,0.027342120167795435
0.017,0.035,-0.015784668346823672,0.03249784659640168
0.017,0.037,-0.017479540574591095,0.03804370595646297
0.017,0.039,-0.019169971006196933,0.04397816877892237
0.017,0.041,-0.020855979209420103,0.05029971456389554
0.017,0.043,-0.02253758463006983,0.05700683171135309
0.017,0.045,-0.02421480659247869,0.06409801745067888
0.017,0.047,-0.025887664300819842,0.07157177777285485
0.017,0.049,-0.027556176839996394,0.07942662736234254
0.017,0.051,-0.029220363176537513,0.08766108952961253
0.017,0.053,-0.030880242159596026,0.0962736961446229
0.017,0.055,-0.03253583252186836,0.10526298757075059
0.017,0.057,-0.03418715288073242,0.11462751260010283
0.017,0.059,-0.03583422173881535,0.12436582838765325
0.017,0.061,-0.03747705748506589,0.13447650038758935
0.017,0.063,-0.03911567839580454,0.14495810229033448
0.017,0.065,-0.040750102635496006,0.15580921595924943
0.017,0.067,-0.0423803482575937,0.1670284313681634
0.017,0.069,-0.04400643320544242,0.17861434653973687
0.017,0.071,-0.04562837531321021,0.19056556748458378
0.017,0.073,-0.047246192306794575,0.20288070814094136
0.017,0.075,-0.04885990180447252,0.21555839031384932
0.017,0.077,-0.05046952131785986,0.22859724361618874
0.017,0.079,-0.05207506825302856,0.2419959054111327
0.017,0.081,-0.05367655991072726,0.2557530207511122
0.017,0.083,-0.05527401348769561,0.2698672423222786
0.017,0.085,-0.05686744607739722,0.2843372303869861
0.017,0.087,-0.058456874670705206,0.2991616527265501
0.017,0.089,-0.060042316156694066,0.3143391845850454
0.017,0.091,-0.06162378732355742,0.32986850861433675
0.017,0.093,-0.06320130485936662,0.34574831481888796
0.017,0.095,-0.06477488535270748,0.36197730050042415
0.017,0.097,-0.0663445452935858,0.3785541702045778
0.017,0.099,-0.06791030107422869,0.39547763566756705
0.019,0.001,0.01728361381439299,-0.0009096638849680521
0.019,0.003,0.015291021443372165,-0.002414371806848237
0.019,0.005,0.013303826265129258,-0.0035010069118761207
0.019,0.007,0.011322003683200344,-0.004171264514863285
0.019,0.009,0.009345529259791329,-0.00442682964937484
0.019,0.011,0.007374378715219805,-0.004269377150916729
0.019,0.013,0.005408527925330969,-0.003700571738384347
0.019,0.015,0.0034479529223706575,-0.0027220680966084138
0.019,0.017,0.0014926298907514135,-0.0013355109548828438
0.019,0.019,-0.0004574648314170897,0.0004574648314170897
0.019,0.021,-0.0024023547550055,0.002655234202900816
0.019,0.023,-0.004342063242013996,0.005256181819280101
0.019,0.025,-0.006276613504217351,0.008258701979233358
0.019,0.027,-0.008206028607075418,0.011661198546896645
0.019,0.029,-0.010130331469107086,0.015462084873900292
0.019,0.031,-0.012049544864318654,0.019659783725993592
0.019,0.033,-0.01396369142224654,0.02425272720705978
0.019,0.035,-0.01587279363022372,0.029239356687254227
0.019,0.037,-0.017776873834187207,0.03461812272973298
0.019,0.039,-0.019675954239064535,0.04038748501702721
0.019,0.041,-0.02157005691118096,0.046545912282022074
0.019,0.043,-0.023459203778645,0.053091882235880794
0.019,0.045,-0.025343416632340115,0.06002388149764764
0.019,0.047,-0.0272227171275741,0.06734040552610436
0.019,0.049,-0.02909712678517039,0.0750399585512289
0.019,0.051,-0.03096666699168936,0.08312105350400828
0.019,0.053,-0.03283135900148612,0.09158221195151392
0.019,0.055,-0.034691223937230634,0.10042196402882551
0.019,0.057,-0.036546282791448344,0.10963884837434505
0.019,0.059,-0.038396556426925896,0.11923141206255936
0.019,0.061,-0.040242065578211056,0.12919821054057234
0.019,0.063,-0.042082830852507816,0.13953780756357856
0.019,0.065,-0.04391887273072277,0.15024877513142001
0.019,0.067,-0.04575021156838913,0.1613296934253722
0.019,0.069,-0.047576867596703765,0.17277915074592423
0.019,0.071,-0.04939886092361306,0.18459574345139615
0.019,0.073,-0.051216211534503106,0.19677807589572247
0.019,0.075,-0.05302893929360258,0.20932476036948386
0.019,0.077,-0.05483706394451631,0.22223441703830296
0.019,0.079,-0.056640605111425754,0.2355056738843492
0.019,0.081,-0.058439582299968054,0.24913716664723223
0.019,0.083,-0.060234014898124424,0.26312753876549094
0.019,0.085,-0.06202392217713282,0.2774754413187521
0.019,0.087,-0.06380932329262637,0.2921795329714997
0.019,0.089,-0.06559023728508208,0.30723847991433184
0.019,0.091,-0.06736668308118209,0.32265095580987213
0.019,0.093,-0.06913867949438389,0.33841564173566857
0.019,0.095,-0.07090624522597276,0.3545312261298638
0.019,0.097,-0.07266939886590747,0.370996404736475
0.019,0.099,-0.07442815889354024,0.38780988055055177
0.021,0.001,0.021254419394434166,-0.0010121152092587697
0.021,0.003,0.01904049155493758,-0.00272007022213394
0.021,0.005,0.016832572320046167,-0.004007755314296706
0.021,0.007,0.01463063425589996,-0.004876878085299986
0.021,0.009,0.012434650107030938,-0.005329135760156116
0.021,0.011,0.010244592793609127,-0.005366215272842876
0.021,0.013,0.008060435410754593,-0.004989793349514747
0.021,0.015,0.005882151226892689,-0.004201536590637635
0.021,0.017,0.0037097136813385974,-0.003003101551559817
0.021,0.019,0.0015430963851873172,-0.0013961348246932868
