id,V,xi,v
1,0.6063899832928311,0.06326495702954997,0.0425475565710205
1,0.8214652310278299,0.09708017888559904,0.16242027505149503
1,0.8565412960485744,0.1438148375873311,0.2033904726821747
1,1.0334820295569733,0.07363472656187948,2.0197631652288364e-10
1,0.8372018534242351,0.07060793344826916,0.0850759767979009
1,0.9525043811943145,0.08116948353592837,0.025506911098905054
1,1.4653313949682413e-10,4.73569660143697e53,1.1156054988303765
1,1.0590036745748208,0.10993004465412604,0.12780694716834456
1,0.662810483779784,0.07255472076253554,0.15071766773731746
1,0.892129162591444,0.11174616984059185,0.16021322395928825
2,1.6444072449768912,0.04223169969658066,1.265591972116402e-8
2,0.8779413849262657,0.0869034579629653,0.9018908317390063
2,4.3082176219496744e-10,1.1970501172939217e7,1.6129404401612215
2,0.7502540941475555,0.0830253958700852,0.9885274951757418
2,1.9880514468136257,0.03956412730683632,0.24035197753019966
2,1.0918449296781807,0.0980924256307517,1.0504988747649122
2,1.8334490035752178e-11,94969.09264021862,1.36010536228467
2,1.1218732070980169,0.06395242725168318,0.3460717733009764
2,1.5911429378811008e-10,239.3100480813122,2.2918658492371415
2,0.8828110561843655,0.12629677399881623,1.0415620200677373
3,9.955450317172216,0.010235144123795663,6.462649595362534e-8
3,2.773359603791115e-9,63.49999258249369,11.00224462873519
3,4.918016258368403e-10,1.7263317786077806e8,9.823687320975544
3,7.7768894622172065,0.0004151728001578378,3.3921794534245633
3,1.7037722260707149,0.0955315290016725,7.592407781298314
3,3.9102420466313217e-10,49714.55564722401,12.12863571440621
3,1.304456710117706e-9,85.01849808302028,11.547818416873943
3,1.8559930492102485,0.10887955626351026,9.972589966556905
3,2.7870804629472934,1.210372608589923e-5,4.387478091923789
3,7.386614810032428e-10,106.06465605337354,12.13023866717532
4,5.679082974969856,0.09322659171520598,0.17659861989006662
4,9.941143468051354,0.10739793937596293,2.9266526103797013e-10
4,8.303329083380392,0.07881947344398867,0.16245481599999756
4,8.956851149396773,0.0930555418054316,0.16043593255760788
4,11.416937570172603,0.11434727608998739,2.3978248153396586e-7
4,6.811375208146758,0.08111409239087533,0.07076877057317017
4,1.8145437137614853,2.825646566126293,1792.9011032122464
4,11.717498255202088,0.08089899021441214,1.2826256817569934e-8
4,12.141639603877458,0.10473450404426113,0.03615150957988917
4,11.078852889055732,0.10217260198995723,3.197167848861455e-10
5,9.525299571950534,0.09724896567497829,0.4615845375429301
5,12.605642341548037,0.11517386391970766,0.33555017159802386
5,8.660503351032014,0.08490910418108365,0.6418731136874682
5,11.929838939357237,0.09800545322354841,1.2413659538676793
5,9.220856083294592,0.1022913516793113,0.5740334446600456
5,5.336616382368671,0.10443342507067602,1.563157299064017
5,10.602659130460282,0.14629959415908983,1.3845968013882923
5,8.048990722527158,0.09942576726901274,1.1215380275079947
5,7.705689954359663,0.07423424874020972,0.368821868776166
5,10.813059411700932,0.09609100636322372,1.3083407044906001
6,6.286831450500074,0.2230738934154551,10.822606796238034
6,1.218375883145795e-10,1.8990129749952744,14.73993788295712
6,9.44475231281626,0.07412591059363996,12.89022317076106
6,16.949026887794016,0.05276393981826387,2.4600239631126124
6,2.592303750485674e-10,1.8285661380532736e26,16.398875468628674
6,14.732452758308268,0.059245859927779,3.942638640342602
6,7.525971922071774,0.11281505562594499,6.118181664013352
6,9.038290025713948,0.14490772228332996,11.799255564786632
6,10.88323304895258,0.06832143868784239,8.283840176976518
6,3.4947139310771407,0.16913749540249134,10.890613636180671
7,82.90196340926587,0.09000806663249342,2.044617147136792e-8
7,98.2879727813193,0.08373589795995721,1.545256547805247e-7
7,77.26296866053664,0.10154682826886184,2.6443262473682994e-8
7,100.88873420420009,0.1174111714790385,3.94218756324738e-5
7,3.0521875970714262e-9,1847.6078688018213,97.64378398718944
7,65.74605002623817,0.07190228931119064,3.5935059260867546e-8
7,119.04461369879199,0.10209097159467413,1.2369211338863122e-8
7,99.74339803314027,0.10850670225329032,0.5145738124045572
7,100.60477359744563,0.10443782109719012,2.2889141696225923e-8
7,88.77715973475404,0.09594815429879512,6.129361919281599e-9
8,71.06245130216834,0.07555430336139608,5.853588144632423
8,82.39991970537913,0.0951688251350021,2.4376395080737507e-9
8,88.6468626297151,0.10348069948874732,5.2429929077120724e-9
8,5.353941124068531e-9,1.2483520213660775,92.16584288079905
8,102.2559529886396,0.09304392750518324,0.06796037084836216
8,83.76487001671735,0.08800689497989486,1.223660982707712e-8
8,111.28870640401163,0.08261463007083235,4.61207261672947e-9
8,92.6775005921935,3.148673791981624e-8,3.231713014651986
8,86.95780228287487,0.09132875971266155,1.396932601821948e-7
8,116.53386460467756,0.14100381136200943,5.044189749205345
9,119.29509065607832,0.09929231778255006,4.017090437369795
9,93.5269470036969,0.07350247053218754,3.4015838301507553
9,84.07941711569195,0.08088968241767153,1.7273987111611357
9,138.17745932401735,0.11051739732832384,7.922635056442623
9,82.13896783919361,0.09247354750670735,10.717539875998664
9,87.92285432036168,0.08703394301149478,5.435370817854827
9,144.60599760629387,0.09619586144719948,1.199167792024607e-8
9,122.9869947263941,0.17904214204047586,24.30918342008727
9,124.77142828597451,0.10609112577557718,4.2543852012438945
9,92.25042128171424,0.11362573799379369,2.2280972974478814
10,0.7526084671779143,0.6768325364648267,0.06337488146390392
10,0.6323534565490019,0.42156534466418055,0.07321200594474417
10,0.7950243709896119,0.9700245022081994,0.10564117163003467
10,0.23791269048368396,0.33715612456056826,0.09388385172917672
10,0.5157469227547923,0.7346628941524885,0.10633896698027513
10,0.3513455069006485,0.4586616690400879,0.06780173561368613
10,1.4360848975944798,1.391528378856665,0.09955519898606012
10,0.44613411446715323,0.7354164510256508,0.0919229835007498
10,0.15631793943072375,0.3258204589170484,0.10289357786550503
10,0.20701849243628337,0.2991646927836107,0.08627836007399843
11,5.547457004862956e-11,740.352591706291,1.0579797343671187
11,0.22143389922727208,0.4636939991178838,0.8738048327932526
11,0.3466976466390152,0.35912312774475363,0.9279782766463781
11,1.5275662266758672e-11,1374.464703878754,0.8418450356299033
11,0.43217734940971264,0.3154852145672802,0.976223184742007
11,0.776118179775511,0.4327640019245201,0.88188484774722
11,0.21900005864083089,0.2550963462195718,0.972047567345353
11,0.43841269074590855,0.1433944402536833,0.8095957988288767
11,0.1874955703894629,0.40886254410827916,1.2658814037980024
11,2.7886322214290023e-11,4.644151745379602e12,1.375845053671709
12,4.175848922038838e-8,0.2422376340616414,9.340142359769494
12,9.714781794227605,1.016728241804904e-12,1.3221023789244728
12,2.249413018051614,0.8655028174754836,10.38701796950823
12,9.207517021348216e-10,6369.864008714795,9.527372387691855
12,1.3201651390561002,6.990270045679332e-7,10.506886810452444
12,5.5324053322333786e-9,0.1171171789879401,10.734654883295809
12,1.904621545924966e-9,9.415934598455872,8.723559553130569
12,1.665988716674727,0.13241103476286237,11.411606647330325
12,7.645141267847205e-11,1.5432823673893496e109,7.020207184664504
12,2.405846168074984,0.0003491093463761284,9.792976614397924
13,11.684624212632777,1.4367049067180024,0.10715217642019646
13,4.19097406632276,0.6291031770764572,0.16062073527238996
13,2.2569002363161617,0.2732261128335473,0.03572235809024484
13,3.7985154284957114,0.564949078356724,0.09095842228166647
13,3.653611313566087,0.7942650179585709,0.15671502494266232
13,0.957983467213534,0.1753156718136685,0.035777062376217486
13,7.998665087570306,0.9681804145230999,0.11679405717630462
13,1.2091038327574564,0.3848235027107091,0.07505685206951619
13,3.0824483343331246,0.48980915164499245,0.11720371461214514
13,10.412704652554433,0.8578030367931874,0.07338042920217205
14,3.392220986461498,0.6205780162896477,0.901835041872739
14,4.236370645443147,0.5683619156680999,1.116852775488266
14,3.7498181762071243,0.5076286468019952,0.8128064256729215
14,9.21928493689591,1.0041597271889642,0.9277680705792777
14,11.980230662707777,1.2229954054247525,1.037527572722833
14,17.087887716162484,1.3401357419341748,1.2051471581847213
14,16.946056984259823,1.1915923498710155,0.6617570100367681
14,0.7820869591327295,0.3055142100779516,0.8755645447377972
14,0.7090270985391262,0.5155942600296171,1.2825200332295639
14,2.829842676247219,0.2995713592628947,0.8244935659828009
15,2.55823960677573e-9,0.6314661715366711,11.545923617711242
15,1.0846103473010702,2.2377342678694125e-6,9.812500621649823
15,3.9695659656890023,0.20320361733131434,10.661862953018701
15,7.7350277486745345,0.019089313560176985,1.6883424902797497
15,2.4693792326791413e-10,190.4369565468394,10.170599117924416
15,11.540031349179896,0.4678855282172337,8.024146992975705
