x,y,z,W,spp
64.2832,33.1494,-122.5,1.0134,1
69.1954,40.1338,-56.8987,1.02256,1
77.2689,33.447,63.4709,1.02154,1
57.4993,37.6888,-26.9261,0.990357,1
62.1169,43.0721,236.867,0.998312,1
55.4673,42.7702,195.837,1.00231,1
60.5846,22.8044,-86.2799,1.02871,1
65.4638,22.3828,-135.966,1.02358,1
57.5716,40.8904,73.1668,0.994326,1
82.9912,56.8186,-79.1206,1.03181,1
88.9716,53.0057,-50.5388,1.04531,1
84.2012,55.2492,-68.2043,1.03387,1
68.0229,18.0066,-1.51048,1.04009,1
89.08,8.53093,111.633,1.0793,1
89.0319,10.7406,119.718,1.07606,1
95.4885,30.8978,-27.9227,1.06217,1
79.0574,22.2863,-166.219,1.04113,1
75.5084,28.7836,-1.63598,1.01644,1
90.7722,31.9447,51.4446,1.05898,1
96.2809,68.6295,27.927,1.06963,1
98.2612,65.1703,6.57457,1.07177,1
94.9595,68.6583,14.4042,1.0611,1
55.1783,41.8164,52.6933,1.00231,1
54.0213,52.5508,75.5282,0.99931,1
66.5589,49.4909,-48.1457,1.01543,1
64.5066,61.9769,37.3646,1.01848,1
64.5605,60.3864,31.3801,1.01441,1
62.9526,58.7579,-110.644,1.01848,1
62.027,40.7536,-85.0516,0.997314,1
64.2746,48.792,-99.816,1.0134,1
69.4499,34.4286,-59.354,1.01239,1
72.8768,23.3384,60.8346,1.01848,1
68.0777,34.8744,-59.7643,1.01644,1
91.2962,39.5314,-28.3151,1.05055,1
82.155,30.5431,-65.5274,1.03801,1
75.5188,25.9823,39.4036,1.02871,1
70.327,21.6354,-21.2698,1.02256,1
62.4994,20.9752,9.4006,1.02871,1
77.124,17.8857,-16.3223,1.04322,1
70.0109,4.90978,81.696,1.06642,1
78.659,8.85816,43.6419,1.05476,1
75.0221,8.25581,119.628,1.05687,1
75.5346,18.2036,88.7142,1.04009,1
70.7492,20.4737,132.481,1.02461,1
63.3737,8.45522,120.673,1.0516,1
80.1822,4.87094,6.88277,1.06323,1
64.4052,75.5277,22.1373,1.01036,1
78.9256,72.715,17.9506,1.00834,1
75.1176,72.745,-26.3468,1.01543,1
62.2546,52.9377,-18.3087,0.996317,1
67.3968,45.5923,-17.6221,1.00633,1
55.344,57.2568,-81.7012,0.995321,1
48.9403,62.5846,5.58369,0.99931,1
39.5571,59.1402,47.8371,1.00231,1
37.3564,39.4761,58.0547,1.01543,1
38.4285,40.7257,-39.3534,1.0195,1
50.9943,61.9103,84.414,0.99234,1
34.7216,65.3251,35.823,1.01239,1
33.0124,46.9177,15.4514,1.0195,1
36.1907,47.0324,103.504,1.00532,1
34.7947,57.3984,-60.2168,1.00633,1
27.6353,48.9619,45.7661,1.0134,1
32.0853,43.1963,-82.2708,1.00935,1
23.6505,49.7898,68.0831,1.00834,1
22.5495,61.5585,53.3233,1.02154,1
29.375,63.7663,99.5901,1.00834,1
19.4695,61.6335,32.2395,1.03594,1
21.7138,63.4821,-14.3413,1.03387,1
35.7012,50.7284,33.0733,1.00131,1
33.7203,52.9404,28.4933,0.99931,1
22.6026,57.8773,19.755,1.0134,1
19.2417,59.0816,-57.0997,1.02563,1
40.5617,72.4552,92.2298,1.02871,1
52.278,68.2485,-133.187,0.997314,1
37.5483,81.6487,166.822,1.04845,1
27.8742,77.2661,63.0252,1.0195,1
54.944,78.5898,123.847,1.0134,1
46.7168,71.3543,164.793,1.01441,1
42.1677,71.3669,24.1276,1.03181,1
45.2194,63.7213,-5.6695,1.01543,1
50.0882,64.1385,-20.4166,0.990357,1
33.19,61.5014,82.4424,0.996317,1
36.6832,79.3151,42.6521,1.03698,1
18.6905,65.573,-0.349229,1.03698,1
18.7515,77.6794,153.026,1.05687,1
17.6405,62.1045,144.702,1.04322,1
16.55,91.3385,-21.5098,1.07284,1
10.3041,94.7895,33.9735,1.08905,1
13.2292,84.3614,142.439,1.06642,1
34.8382,73.5441,-6.80465,1.03077,1
23.3917,73.4991,26.6518,1.02974,1
19.9237,69.4431,-54.1815,1.04322,1
32.8944,74.4177,-2.13273,1.0134,1
34.7367,74.1765,40.0592,1.03077,1
51.8035,15.8246,201.696,1.02666,1
52.1022,8.06924,71.0689,1.0537,1
46.2151,20.4229,78.0145,1.03077,1
62.1295,13.9654,187.58,1.03594,1
60.6081,23.8482,34.0348,1.02769,1
40.3694,10.8389,72.7552,1.05476,1
63.93,6.95518,-1.43264,1.05687,1
59.9391,19.8884,42.7667,1.02871,1
51.3777,12.5456,202.974,1.03077,1
61.8111,2.56515,103.869,1.07391,1
42.7855,13.2981,-17.6793,1.04635,1
51.7203,6.95401,37.7092,1.06004,1
56.978,0.300853,17.8348,1.08579,1
54.3901,11.3254,-32.7084,1.03594,1
44.4293,25.9319,-31.6544,1.02052,1
26.4998,7.07044,-1.32752,1.08362,1
34.3357,18.1418,40.9886,1.04845,1
57.5925,6.10931,-88.9042,1.05793,1
28.5434,14.7807,-20.909,1.0537,1
43.8959,16.6022,61.6741,1.04218,1
41.0159,28.1033,61.7563,1.02052,1
40.2515,29.6641,12.6895,1.02563,1
53.3958,15.5535,-16.6137,1.03077,1
21.5019,15.2479,-44.8702,1.05898,1
9.15964,17.9697,111.071,1.0707,1
13.8465,28.9681,72.4287,1.04322,1
64.7466,41.0189,-55.9294,1.00131,1
63.6808,42.0789,123.192,1.00332,1
66.5625,20.8539,85.8188,1.02563,1
80.4796,97.6637,98.7523,1.08579,1
81.4163,92.7477,83.2666,1.06536,1
85.5291,87.7279,105.031,1.04113,1
80.0818,97.5862,-52.6143,1.08579,1
65.9427,95.646,-72.6512,1.07391,1
55.1234,83.333,-75.0057,1.02461,1
62.9837,87.9568,-5.60171,1.03491,1
61.4139,93.5746,141.42,1.06642,1
55.9835,43.1723,-22.4696,1.00231,1
32.7103,30.0545,72.6392,1.02769,1
26.6054,30.4029,75.1225,1.02358,1
72.2858,37.8724,24.4339,1.00935,1
70.2295,51.1289,28.0701,1.01644,1
80.6293,42.3752,77.7298,1.02154,1
81.3214,41.217,193.627,1.02666,1
72.227,36.9495,70.9661,1.00834,1
75.5707,38.8934,32.226,1.01036,1
74.8812,42.9115,-83.4224,1.00834,1
67.3618,47.3231,-39.7365,1.01239,1
77.5221,37.7619,-58.5801,1.01543,1
80.4531,41.83,-3.33533,1.02358,1
37.8853,27.1856,152.703,1.02154,1
21.048,42.1803,-18.1473,1.03181,1
27.5233,34.9667,-4.5329,1.0134,1
12.3036,36.5564,-36.614,1.06963,1
12.3565,37.3389,58.6745,1.0707,1
26.5804,37.855,-29.8836,1.01239,1
21.8837,37.1986,-54.9641,1.02769,1
30.5982,35.8249,20.2271,1.02461,1
14.9096,45.7842,38.4999,1.04322,1
26.6023,41.4095,-13.4003,1.00834,1
30.5296,42.3295,65.4412,1.01441,1
32.4866,33.5081,34.7474,1.02769,1
31.1708,32.2236,20.796,1.02563,1
10.9851,46.2585,54.5807,1.04635,1
33.4209,35.5133,19.3519,1.02871,1
24.0839,17.6969,60.698,1.04426,1
22.8243,23.594,91.6504,1.03905,1
24.3008,19.318,-8.24029,1.03905,1
22.511,14.0886,-41.2553,1.0611,1
15.3148,24.586,66.3655,1.04322,1
19.7869,12.6626,-36.9754,1.0611,1
85.7978,87.615,-2.05756,1.04113,1
78.0019,78.0313,-82.7665,1.02461,1
81.9386,64.9367,-67.5674,1.00432,1
79.4336,61.8523,-50.4574,1.00332,1
80.0785,65.2488,-51.4409,0.994326,1
74.8456,65.4476,-21.693,1.00131,1
85.6414,70.0675,-81.2441,1.01543,1
85.143,72.2242,-0.774636,1.01543,1
82.5549,62.4969,18.2727,1.00834,1
95.8039,43.9656,80.1721,1.06429,1
87.0782,60.695,-13.0692,1.03698,1
98.5607,65.4512,8.84631,1.07284,1
86.2986,63.3129,-138.064,1.02769,1
93.6155,67.9418,-0.508924,1.05687,1
90.6208,71.1288,-59.6966,1.04113,1
94.0199,62.8544,94.8323,1.0611,1
95.3781,68.2705,44.0447,1.06323,1
92.9342,68.6311,88.0505,1.0516,1
89.9804,80.7917,-6.5439,1.03491,1
83.2044,69.6039,-18.8052,0.997314,1
98.053,75.887,-65.0083,1.08362,1
86.6482,82.4251,-8.3469,1.02358,1
82.7842,80.9446,-21.18,1.0195,1
94.4994,66.3623,21.7299,1.06004,1
80.6059,63.4295,57.0437,0.994326,1
71.8264,28.755,-61.253,1.01746,1
71.5221,7.98644,-38.3218,1.06004,1
92.8243,40.4122,-0.220785,1.05055,1
88.6662,37.4135,-25.4859,1.0474,1
95.3871,44.6252,28.9574,1.06323,1
91.8672,41.9007,120.225,1.04531,1
93.3824,44.1093,-52.3328,1.05055,1
97.6296,40.322,-48.4004,1.07284,1
93.7094,35.606,-18.269,1.0516,1
99.4946,35.1489,13.0132,1.0793,1
83.1397,34.2006,-37.6809,1.04531,1
58.0096,67.6724,118.99,1.00935,1
53.5988,71.7821,43.8813,1.00231,1
55.1179,70.952,89.3219,0.998312,1
59.8754,71.8579,84.0272,1.00633,1
53.3259,68.332,110.909,0.996317,1
78.0209,47.207,-90.9968,1.02563,1
81.3222,41.6567,109.575,1.02358,1
79.8301,50.3779,-138.062,1.03181,1
72.4,60.2551,-97.6242,1.02052,1
87.5251,58.9563,-117.999,1.04113,1
55.4979,60.8338,54.0002,0.99931,1
66.6726,64.9684,31.9605,1.02256,1
22.718,69.9347,6.07468,1.03077,1
40.8512,17.9616,99.7787,1.03801,1
29.0982,19.2909,74.6819,1.03905,1
38.1853,26.9183,-92.2677,1.02256,1
44.8714,46.4116,82.9389,0.995321,1
