x,y,z,W,spp
47.4707,72.4049,-2.34218,1.0195,1
15.9898,47.0324,22.1686,1.03387,1
27.2206,41.8141,-10.1727,1.01441,1
15.2759,38.5968,-12.8181,1.03491,1
47.9658,59.5058,10.5994,1.02256,1
32.1076,69.2437,-18.1888,1.02563,1
21.3801,49.1344,-1.80557,1.03387,1
36.0111,41.8869,1.22419,1.02256,1
31.7348,43.5432,19.4196,1.01543,1
33.3254,41.7569,11.1301,1.02154,1
12.0502,64.0579,11.632,1.06217,1
25.6424,66.0639,-0.355887,1.04113,1
38.3741,79.314,10.9293,1.0474,1
31.4698,79.3676,-18.6375,1.0516,1
17.3178,83.1316,28.3869,1.05055,1
30.3689,18.0626,-7.86933,1.03801,1
34.5369,11.8128,14.942,1.06217,1
31.7458,12.1954,11.9693,1.05476,1
66.0295,43.2317,17.4326,1.03594,1
75.761,40.0544,15.0805,1.02154,1
57.0758,43.2116,-1.47963,1.02974,1
66.6568,45.1109,-11.2768,1.04218,1
48.1791,12.9589,-1.03094,1.05476,1
74.2781,72.9641,12.1029,1.04009,1
63.7473,89.8638,-11.4083,1.04845,1
60.1594,92.3997,-20.7575,1.05476,1
61.399,98.8704,-6.79,1.07499,1
16.2326,33.9142,0.450829,1.03594,1
19.3679,22.6072,-0.144009,1.04218,1
52.8067,18.9028,17.6961,1.0474,1
51.0913,2.09074,15.1748,1.0793,1
55.4335,8.76024,6.90812,1.06217,1
54.5956,13.7708,5.04181,1.05476,1
20.6948,20.168,14.5256,1.04531,1
32.5106,27.021,21.7719,1.03594,1
36.995,13.6983,-3.64318,1.05898,1
25.1377,9.21212,-14.2983,1.06856,1
30.859,18.3124,-4.14904,1.04009,1
46.6494,8.05732,-7.70002,1.06217,1
43.5896,10.034,-8.79475,1.05476,1
19.0562,10.1371,0.385882,1.06856,1
83.6227,33.7334,-7.26398,1.03801,1
77.7375,16.226,-14.6168,1.04009,1
92.9891,28.638,-16.8181,1.0793,1
87.3436,23.1688,-5.98139,1.06429,1
89.5851,38.0786,-14.175,1.05581,1
93.8831,28.6862,6.83091,1.08038,1
74.328,81.9973,2.09882,1.0537,1
63.2833,86.1942,13.74,1.0537,1
78.508,80.764,13.982,1.06217,1
48.9034,67.3034,5.23888,1.01137,1
64.2449,77.8776,-20.3643,1.04322,1
64.9078,82.7623,-12.9262,1.05476,1
56.8484,80.882,13.6334,1.03905,1
69.4179,83.8805,6.03705,1.05265,1
57.0731,79.5455,3.43455,1.03284,1
63.3524,79.7742,-4.06655,1.04426,1
59.9164,90.5333,-3.06276,1.05581,1
71.7804,58.8494,6.04822,1.02769,1
76.1336,37.5218,-3.86562,1.02563,1
81.0674,49.4083,-7.10281,1.03387,1
72.9629,61.5588,-18.3456,1.02666,1
71.5973,52.6348,3.36525,1.02052,1
61.3114,54.7529,5.96694,1.02666,1
57.1519,60.5388,6.15777,1.02052,1
57.3004,62.354,7.66969,1.02052,1
60.5962,62.8195,-9.99092,1.02563,1
61.967,63.0639,-16.7331,1.02769,1
65.4065,61.6812,-6.62502,1.03181,1
82.1519,63.2158,-13.7795,1.0611,1
91.1896,56.6434,-8.23748,1.0707,1
81.0157,51.9384,-6.75681,1.03905,1
93.1243,54.9395,24.0364,1.07284,1
53.9272,77.9476,-25.3917,1.02974,1
42.3923,88.0617,20.7636,1.05581,1
33.2884,74.755,-10.4057,1.03181,1
54.6714,82.955,-19.2817,1.0474,1
39.1341,85.1516,-20.5188,1.05581,1
35.1687,84.5051,-11.8938,1.06429,1
31.3213,78.8744,-8.63303,1.05055,1
36.1599,88.3867,-14.2686,1.06004,1
21.9743,92.1306,-1.46498,1.05898,1
73.3633,41.0272,-5.29438,1.02461,1
80.1619,19.0856,-12.0182,1.05055,1
71.1301,8.46054,-0.956706,1.06429,1
60.5813,11.9541,-7.05696,1.06536,1
65.8926,7.19285,26.9573,1.07714,1
69.6095,16.4061,18.1847,1.03698,1
60.225,14.7047,6.01948,1.06429,1
60.2423,10.2002,-2.28534,1.06004,1
85.6553,30.1065,-4.40589,1.0495,1
64.5343,52.9183,9.68468,1.03181,1
53.6087,55.5131,9.23375,1.02769,1
63.7298,45.0561,-2.66885,1.03181,1
62.6366,43.453,11.2095,1.02974,1
64.63,43.4286,11.9088,1.03284,1
84.1362,33.9557,3.42841,1.03594,1
95.4792,25.8169,9.42218,1.08146,1
82.999,31.0927,-5.46084,1.04218,1
88.4862,35.0959,-7.32252,1.05265,1
90.0733,15.3384,-6.69985,1.06217,1
76.2182,27.4335,-10.3656,1.02974,1
87.9428,19.5443,21.7666,1.05898,1
79.0429,65.8664,-14.053,1.0537,1
75.1919,34.6792,-3.45125,1.02974,1
82.9871,48.0823,3.19279,1.03284,1
55.1541,69.9417,12.098,0.993333,1
52.1799,40.8793,2.62373,1.02358,1
90.2845,43.1866,2.11063,1.05476,1
93.4523,35.5935,-6.34445,1.06323,1
72.3616,54.1934,-10.6476,1.02052,1
80.6778,45.5657,-17.6456,1.02563,1
73.4518,44.5914,7.88762,1.02974,1
81.741,40.0193,0.995503,1.02154,1
73.4181,71.036,-8.22112,1.04426,1
76.6063,65.1544,-2.72608,1.04322,1
73.7265,78.1037,20.9427,1.0474,1
84.8555,82.5482,-1.91845,1.07822,1
80.8321,90.588,-9.11646,1.07822,1
74.2712,75.109,6.54646,1.04426,1
89.785,65.1619,-10.4186,1.07391,1
88.1899,69.1723,-6.05291,1.06963,1
77.645,63.0709,6.33703,1.04009,1
87.1569,0.784156,0.731758,1.09233,1
83.1505,10.7816,-2.92882,1.06536,1
95.9218,1.50156,14.1473,1.09342,1
