x,y,z,W,spp
20.9334,23.3251,-94.7895,1.0474,1
38.2189,27.604,-126.808,1.02974,1
25.0369,26.8119,-32.5697,1.04426,1
26.5717,6.22087,-47.7821,1.07177,1
40.0729,7.65395,29.028,1.06963,1
41.2231,9.61024,42.6443,1.05581,1
38.7949,11.9457,-37.0566,1.05055,1
36.303,24.9213,40.8854,1.03594,1
46.1347,15.4818,46.8414,1.03387,1
65.0509,29.1737,-26.9386,0.995321,1
77.1739,30.1849,-14.7623,1.03077,1
67.4667,32.9773,-33.7247,1.00432,1
36.8424,60.7038,-34.9663,1.00231,1
43.9791,37.8966,5.44418,1.02052,1
47.3017,32.4534,-47.1784,1.02461,1
44.9212,29.6797,-192.84,1.03181,1
75.9827,31.7488,-87.088,1.02256,1
77.4715,37.3781,-72.7277,1.01441,1
71.7974,32.0795,-92.7856,1.01137,1
74.7808,37.2849,-69.0862,1.01239,1
67.8252,9.15523,-141.495,1.0537,1
67.5309,34.0291,-94.7996,1.00131,1
70.8354,34.1631,-46.6042,1.01441,1
65.607,29.1249,-53.8182,0.99234,1
72.9528,24.5595,-84.142,1.02974,1
65.7824,48.3423,-71.0625,1.01239,1
71.1782,12.7926,-41.9601,1.04113,1
65.4577,9.95621,-80.5385,1.03698,1
43.2796,65.3492,39.0557,1.00231,1
41.1988,67.112,0.845232,1.00532,1
33.3606,66.1395,45.8248,1.01137,1
35.6313,67.276,16.7721,1.01746,1
34.7396,78.1036,72.0052,1.04635,1
34.1492,74.4593,-65.8901,1.03491,1
36.9711,72.7428,-25.9775,1.02461,1
45.6796,74.0712,-26.1709,1.02769,1
45.848,43.4433,52.302,1.0134,1
48.6302,42.2981,4.92331,1.01848,1
66.2566,45.5769,228.819,1.00734,1
52.2805,49.2864,148.749,1.01239,1
29.237,69.7693,-10.2118,1.01848,1
33.7708,78.2873,-6.90217,1.0474,1
26.4816,71.8194,14.7556,1.02974,1
31.3523,78.6841,56.5166,1.0474,1
2.9162,69.3712,-32.1673,1.07391,1
9.2,73.0751,-22.394,1.05687,1
8.94167,68.925,-44.1844,1.05793,1
0.375542,69.4068,0.98903,1.08471,1
56.6552,98.1756,-100.487,1.08038,1
40.5397,85.5392,-42.0772,1.05265,1
70.1202,66.8365,45.5751,1.03284,1
53.7902,46.0582,-82.663,1.02666,1
36.0783,82.9855,-76.7972,1.04322,1
36.6601,83.5956,24.2247,1.04531,1
36.6676,92.3903,147.649,1.07177,1
15.1166,13.0753,-47.9814,1.05265,1
33.3512,26.8437,-100.837,1.03181,1
42.643,18.8975,-100.508,1.03801,1
30.5364,19.9882,-30.7645,1.03284,1
37.0144,28.3236,-4.49224,1.03387,1
33.4041,19.309,-108.512,1.03698,1
43.4232,19.6327,-86.1571,1.03801,1
26.4906,32.9756,-90.6461,1.02256,1
30.8095,46.4488,88.6702,1.01644,1
26.6917,37.6802,79.4162,1.01441,1
35.3711,38.1894,13.4817,1.02871,1
39.2692,33.4903,-69.0096,1.03594,1
44.1932,22.9596,-33.1214,1.02871,1
42.9508,19.8875,-28.4727,1.03905,1
37.8691,34.1593,3.87394,1.03387,1
38.4758,21.7613,64.7364,1.03594,1
33.4272,13.1134,-25.9317,1.0495,1
25.7676,15.4018,-69.2957,1.03181,1
35.683,37.992,-122.131,1.02871,1
27.8888,46.3306,-38.6353,1.02154,1
25.7542,48.6612,-24.8824,1.01848,1
11.3016,48.9046,3.11113,1.03698,1
23.9294,24.2445,61.7725,1.03801,1
33.4019,21.1032,53.5931,1.03181,1
43.6454,29.209,7.08074,1.02666,1
59.5644,14.2333,65.741,1.02154,1
21.4808,34.9899,-36.8702,1.03077,1
30.7334,36.6827,-46.1348,1.02154,1
39.8879,24.194,-4.99805,1.03181,1
36.583,32.9828,-41.264,1.02563,1
24.8557,15.7085,33.013,1.03801,1
31.7627,21.1527,24.6472,1.03491,1
14.5036,17.9152,44.5703,1.0474,1
27.8856,13.1091,-13.0261,1.03905,1
16.6364,18.2294,27.5112,1.04531,1
42.8932,16.9242,95.601,1.04113,1
23.2983,14.4752,-40.9091,1.0474,1
38.263,8.15841,58.9299,1.06536,1
29.0493,14.6882,60.0436,1.03594,1
16.4735,25.243,-109.401,1.03387,1
2.62842,21.5578,-20.0466,1.08254,1
9.91428,33.7935,-1.88519,1.03491,1
12.5004,30.7103,-92.8439,1.03077,1
8.04987,23.824,-55.4384,1.06217,1
35.9041,66.8339,42.9947,1.01036,1
33.528,63.8124,130.266,1.01441,1
36.542,54.7372,-44.5255,1.01543,1
27.3604,70.4264,-35.6015,1.02666,1
44.6633,80.3108,-35.5457,1.03698,1
38.5083,49.7833,-54.3009,1.02256,1
36.2363,59.4227,-95.9837,1.01239,1
42.8662,69.0468,13.9694,1.00633,1
23.9976,81.2178,-8.0399,1.03698,1
9.0944,61.2106,80.6671,1.04531,1
5.74346,63.295,78.3944,1.0537,1
28.9803,73.9942,15.7015,1.03491,1
