x,y,z,W,spp
89.2214,95.4092,-69.233,1.08688,1
83.278,93.2685,72.091,1.07606,1
86.9895,72.7292,-137.087,1.04322,1
99.7639,81.5902,306.673,1.08579,1
93.0838,85.765,367.565,1.06749,1
70.0364,98.4435,360.826,1.08471,1
68.3283,89.7059,60.5942,1.05476,1
98.0054,74.0809,45.5496,1.0793,1
92.3267,79.9597,140.139,1.06323,1
38.7951,45.5901,106.747,1.01644,1
41.5448,36.7234,147.97,0.997314,1
43.5046,35.862,89.6096,0.993333,1
40.7122,33.7331,206.872,0.996317,1
37.6622,40.491,227.201,1.01239,1
45.4253,80.4281,81.7695,1.02154,1
35.4062,81.6494,49.0401,1.03801,1
37.3365,92.8102,84.044,1.0707,1
72.1461,98.7542,-98.3737,1.08471,1
84.1179,67.667,90.8589,1.03594,1
88.2826,59.3358,164.01,1.04322,1
60.1674,87.5564,43.517,1.03905,1
66.9343,94.3039,-82.1985,1.06536,1
60.8466,88.0759,175.121,1.04322,1
62.7842,92.4191,221.514,1.06004,1
60.6804,89.4403,40.4346,1.04426,1
17.5128,38.1,-336.054,1.04635,1
24.7162,46.0926,77.1478,1.01644,1
31.6064,49.4495,-98.1699,1.02563,1
2.0713,53.275,45.3823,1.08038,1
28.7264,49.6056,48.9718,1.03077,1
30.9502,54.0327,44.7519,1.03491,1
4.02741,42.5446,382.681,1.06429,1
24.6859,42.7511,-54.1001,1.01239,1
13.6925,49.3123,-232.648,1.0495,1
29.1091,40.0665,80.5385,1.01036,1
9.96228,41.3309,133.605,1.0537,1
11.4838,48.4238,135.024,1.05687,1
23.5739,22.1088,128.347,1.04009,1
27.1155,37.1502,-162.45,1.01543,1
24.7928,20.8218,58.8926,1.04009,1
21.3278,19.248,-67.5258,1.0537,1
4.81847,34.487,-106.074,1.07177,1
5.83418,35.1247,12.4968,1.07177,1
15.1947,35.028,117.315,1.05581,1
14.848,37.7376,20.2524,1.0474,1
20.7542,35.1865,-23.846,1.04113,1
23.3517,5.39823,-56.7292,1.08038,1
20.0694,9.09575,-74.5695,1.07714,1
30.9344,12.1355,128.025,1.04845,1
8.36739,23.6837,-105.549,1.06856,1
17.5074,16.1444,-130.086,1.05898,1
8.6629,10.8718,-140.93,1.07606,1
17.4971,15.985,67.6021,1.05898,1
27.6985,15.6998,142.826,1.04218,1
53.6417,15.5067,110.433,1.01746,1
40.954,16.6861,-116.254,1.03181,1
39.7124,27.8899,-114.847,1.00332,1
40.3832,19.8556,156.172,1.02052,1
40.712,23.0385,184.612,1.0195,1
37.9209,15.1229,8.17168,1.03698,1
41.0997,30.3124,52.5141,0.998312,1
34.0558,20.4033,114.82,1.03698,1
29.2358,10.5967,-81.4804,1.05687,1
37.559,10.8873,38.5386,1.03698,1
27.6992,20.9492,32.0485,1.04009,1
40.0894,3.5254,-22.911,1.06323,1
33.4975,7.98399,154.191,1.05476,1
30.5218,6.84238,9.05694,1.06749,1
65.6645,6.78879,13.4384,1.0516,1
57.8215,11.4702,-42.0049,1.0134,1
41.051,5.6141,141.144,1.05476,1
51.9282,22.5055,-61.3443,1.02769,1
55.4381,31.6096,-59.8531,1.0195,1
41.024,25.1816,83.743,1.01543,1
47.6548,11.4173,73.296,1.04218,1
54.935,11.8739,75.5616,1.02666,1
55.4452,16.1528,-22.3768,1.00633,1
47.5398,28.4749,-43.1472,1.0134,1
36.6748,29.5719,182.034,1.00935,1
14.5539,46.8699,-16.7455,1.04322,1
75.9324,63.5683,12.0737,1.02358,1
70.2196,64.3337,160.173,1.00734,1
62.0549,65.0706,83.4068,1.00734,1
50.6373,87.701,31.6208,1.01848,1
45.7577,77.1735,128.025,1.02052,1
48.1168,80.3078,138.487,1.01441,1
51.5314,84.6486,180.798,1.01644,1
51.668,69.243,-3.00307,1.01441,1
49.2258,78.0639,174.586,1.01137,1
53.1146,78.8036,99.6036,1.00131,1
79.9678,52.6954,45.0494,1.02154,1
72.3447,51.4086,24.3946,1.02154,1
86.6023,47.068,-140.134,1.02871,1
76.5012,51.4143,69.7788,1.01644,1
77.7018,44.6047,-44.8353,1.01543,1
64.5027,53.9543,93.9885,1.00131,1
64.6605,54.0872,95.7937,1.00231,1
62.4685,50.7384,99.2194,1.00834,1
52.1577,52.7048,77.0967,1.01137,1
58.598,62.2453,139.298,0.99234,1
55.7927,74.3398,45.9921,1.01441,1
63.7457,70.9665,49.366,1.02052,1
60.0718,67.2139,-43.7049,1.0134,1
41.8406,53.6436,54.8541,1.01746,1
46.9046,33.5148,99.6932,1.00633,1
35.4151,32.7355,-88.7174,0.998312,1
37.7377,31.547,-86.607,1.00031,1
40.6712,35.3201,21.7592,0.995321,1
46.9,40.117,26.9681,1.01441,1
13.9207,61.6329,82.449,1.02052,1
10.2935,59.2342,71.5485,1.03491,1
27.0612,49.8173,-56.4531,1.03181,1
23.8994,34.3793,116.098,1.02871,1
10.9904,48.0739,5.59978,1.05687,1
15.7207,39.3367,-36.1667,1.04635,1
21.0305,45.8191,46.3072,1.02666,1
29.6403,50.7806,38.8168,1.03905,1
22.149,42.0029,88.045,1.01441,1
11.3451,58.6068,100.434,1.04009,1
31.6682,45.5934,24.5286,1.03284,1
18.0328,47.5451,142.465,1.02256,1
13.4202,42.343,94.059,1.04322,1
16.6049,50.1204,118.373,1.02974,1
31.5081,72.4329,-21.3417,1.02256,1
20.6956,62.8519,-110.112,1.00532,1
11.0607,55.5102,-136.608,1.04322,1
5.58929,58.8001,-173.356,1.0516,1
9.94412,52.8456,-196.589,1.05265,1
1.23936,40.6397,135.366,1.07822,1
28.7796,19.5722,289.678,1.04322,1
32.3155,11.4485,18.9361,1.04531,1
27.8307,7.12388,15.194,1.0707,1
41.0448,0.677848,92.3141,1.07499,1
31.6569,7.1388,107.23,1.06429,1
36.6741,6.31104,59.1472,1.0516,1
37.6954,46.5466,193.237,1.02052,1
43.0276,30.8277,94.7616,0.997314,1
38.5659,35.9527,118.961,0.989367,1
31.4678,38.2799,74.9765,1.00532,1
26.7331,30.9128,72.1141,1.02871,1
32.6562,38.972,86.8216,1.00532,1
34.2611,31.2469,191.774,1.00532,1
19.2401,84.381,-108.484,1.03077,1
32.0678,71.7479,140.156,1.02769,1
25.3547,58.734,140.927,1.00935,1
11.5607,71.26,136.691,1.03594,1
3.87975,71.5541,64.4561,1.06217,1
10.8593,47.9383,-10.2492,1.05898,1
24.6195,86.0369,53.1548,1.0495,1
19.2907,89.1397,157.3,1.05898,1
62.329,49.0332,143.776,1.01239,1
94.5121,55.8219,6.48416,1.06642,1
95.4838,57.2127,-172.813,1.07499,1
91.7428,61.9528,64.6504,1.05581,1
85.0283,72.4626,-94.0671,1.04009,1
90.6579,72.9664,-101.796,1.05265,1
92.4054,61.8529,212.153,1.06323,1
69.3602,84.1125,135.272,1.04322,1
66.0903,82.4942,110.163,1.03698,1
52.1975,91.8385,-157.978,1.0495,1
51.6362,82.9232,138.239,1.02052,1
57.1088,85.2453,141.087,1.02461,1
59.2767,76.0858,12.9779,1.0195,1
67.2894,73.7311,246.368,1.0195,1
53.1687,69.5364,161.118,1.01543,1
58.0005,83.3288,60.3117,1.01746,1
70.2122,69.9301,-11.9636,1.00532,1
56.9495,82.7264,-73.9511,1.01036,1
58.821,87.1741,3.53419,1.03284,1
71.844,73.4194,175.289,1.02769,1
63.8195,66.9346,-41.1595,1.01036,1
74.611,77.3714,-79.9444,1.03801,1
58.8959,81.0214,86.7896,1.02052,1
51.9005,84.7579,171.849,1.02358,1
74.3183,88.2154,-37.9613,1.06217,1
70.2506,61.0987,150.581,0.99931,1
69.9026,75.813,-93.0893,1.02666,1
14.2028,60.7524,76.0017,1.02256,1
15.2766,56.333,10.6379,1.02666,1
20.1134,59.7352,-72.9707,1.00935,1
3.9334,56.1029,118.427,1.06429,1
5.52499,63.4662,-27.4756,1.05055,1
22.1171,54.4232,-45.5028,1.01848,1
12.8197,61.8445,-2.99354,1.02052,1
4.15889,53.9251,-18.3328,1.06429,1
35.5769,54.8452,38.3807,1.02563,1
39.9955,44.3163,250.778,1.00734,1
28.9672,53.8019,-58.4582,1.03387,1
35.0273,55.5669,-41.0224,1.02461,1
