x,y,z,W,spp
81.0038,27.097,132.631,1.02974,1
69.2889,20.9333,57.1522,1.00633,1
72.1232,15.8212,182.261,1.02358,1
77.2218,25.0662,132.526,1.01137,1
58.764,46.0007,-134.643,1.01543,1
58.4862,40.6164,-82.2098,1.01848,1
51.4907,39.2253,-31.9572,1.02871,1
58.3713,46.9529,27.216,1.0134,1
78.2101,55.5141,103.06,1.01848,1
66.8865,46.1218,-30.5069,1.01644,1
73.52,46.8175,71.6969,1.01137,1
61.6518,47.0911,-56.9845,1.0134,1
68.5913,51.5136,-76.4918,1.02974,1
68.033,41.0593,18.6877,1.01543,1
74.8627,31.9912,-44.5856,0.998312,1
68.5368,39.9199,-116.852,1.01543,1
78.9423,48.7471,-211.441,1.01848,1
91.5073,40.4131,-21.9068,1.04218,1
97.5824,39.0808,-33.4311,1.05898,1
92.7492,41.7786,-121.711,1.04635,1
81.9147,45.6974,99.1089,1.03387,1
88.6354,30.2424,82.6772,1.04113,1
41.54,36.3989,-7.39755,1.02871,1
32.5224,33.7102,0.691286,1.01543,1
43.3882,31.5789,-57.1138,1.03077,1
28.6396,49.0804,-121.421,1.03181,1
28.4997,32.5125,-13.4621,1.00935,1
39.1364,24.5456,23.2611,1.00031,1
75.3591,19.7561,-71.7966,1.01239,1
69.4583,29.257,72.7826,1.01644,1
68.7963,39.0785,-5.2071,1.01036,1
64.1816,90.0764,-111.755,1.05265,1
57.5638,60.7896,8.39823,1.02358,1
46.4016,45.0032,118.531,1.03181,1
43.387,42.2002,-17.9194,1.03905,1
32.4987,8.04138,208.331,1.04322,1
32.9656,11.4049,18.4292,1.03698,1
35.225,21.2591,90.9002,1.01137,1
33.555,16.0147,96.2051,1.02666,1
71.984,34.3075,-29.4817,1.00231,1
87.0289,34.5419,55.3103,1.04218,1
80.5056,43.236,37.7919,1.02256,1
39.5267,18.469,5.89837,1.01746,1
32.9099,24.5364,13.2531,1.00834,1
16.3454,13.8552,-89.3049,1.0516,1
15.2795,13.3321,191.065,1.05793,1
15.9746,10.9584,42.808,1.06323,1
33.3438,9.06581,122.898,1.04009,1
25.8174,10.5379,85.7758,1.05265,1
1.22918,15.2588,-66.8165,1.09342,1
12.5181,26.1136,-117.035,1.04531,1
12.6052,33.7279,3.55534,1.04426,1
7.65148,31.7924,115.928,1.06217,1
44.5446,25.3919,-19.4592,1.01441,1
24.5438,25.7356,223.821,1.0195,1
40.1989,38.5573,-7.08853,1.02974,1
44.0979,29.8699,-52.9357,1.02358,1
33.5712,34.5909,-66.7828,1.01746,1
40.9753,26.1672,63.5212,1.00532,1
31.4029,32.493,107.643,1.01239,1
29.473,52.6207,-22.8982,1.01441,1
36.353,35.4628,150.967,1.02154,1
27.1932,38.812,125.91,1.02256,1
60.6263,20.0452,-37.3224,1.02256,1
51.8597,28.408,-106.732,1.02461,1
86.1677,34.8694,-55.4692,1.04426,1
78.0628,34.9042,-147.633,1.00935,1
68.6315,37.2525,-171.411,1.0195,1
67.9036,24.5,-41.7101,1.02769,1
64.3531,18.7787,-26.7523,1.0195,1
49.2275,24.547,-58.303,1.0195,1
66.4481,32.2652,-5.70286,1.02871,1
70.0264,4.71777,-120.59,1.08471,1
73.9358,16.881,41.4412,1.01848,1
34.6077,29.3923,248.294,0.99931,1
53.8411,38.667,-29.0131,1.02154,1
53.2487,16.2723,57.8649,1.02871,1
92.1273,54.4497,-28.8932,1.05793,1
91.6928,60.1873,0.0223749,1.06749,1
67.2309,62.1263,4.27665,1.03905,1
77.1816,66.1216,-62.6852,1.03284,1
79.1151,33.603,133.537,1.00734,1
79.1171,36.7406,152.458,1.00834,1
80.6223,60.9991,103.536,1.03801,1
86.1586,62.9327,145.532,1.05793,1
78.248,54.9665,-62.5454,1.0195,1
73.724,59.4988,62.1038,1.03077,1
83.5051,50.7673,13.4514,1.03698,1
85.9936,39.3265,-144.406,1.03387,1
87.5629,37.5255,-116.024,1.03491,1
90.7251,43.0113,-111.179,1.0474,1
80.6773,60.6829,-70.0217,1.03698,1
82.2139,66.8049,-76.8589,1.04009,1
73.7806,13.9558,-8.89475,1.03801,1
39.9446,57.0169,224.875,1.0195,1
59.8115,55.8291,-48.2844,1.0134,1
42.5569,70.3962,39.593,1.02052,1
47.9617,69.7823,-22.2832,1.03491,1
41.9038,67.1014,-11.0317,1.0195,1
21.302,27.4014,38.4325,1.02666,1
19.796,45.8853,-2.66342,1.04426,1
32.8124,39.2374,210.38,1.02052,1
16.2992,66.9474,22.2509,1.0495,1
24.5488,68.4339,156.272,1.02154,1
24.499,71.3957,123.631,1.02052,1
17.6972,76.2551,73.5782,1.05793,1
72.4603,58.6892,-36.1992,1.02563,1
71.3933,49.2366,77.4045,1.01137,1
79.9174,67.4694,-13.4819,1.02871,1
62.9358,60.4505,53.7371,1.02358,1
69.2781,61.794,119.352,1.03077,1
75.1639,67.1014,197.798,1.03181,1
79.904,72.0897,-1.68845,1.03905,1
74.1847,67.8146,-3.77778,1.03594,1
62.7591,68.0167,238.381,1.03801,1
49.9717,62.8301,39.5844,1.02461,1
73.0597,70.1808,196.862,1.03594,1
45.5108,79.8003,-36.5529,1.04009,1
53.7552,80.0439,-6.6856,1.02666,1
63.4107,73.7654,-5.62342,1.04009,1
54.5878,79.8753,-82.8057,1.02974,1
55.9723,83.6861,75.6933,1.03905,1
61.4031,83.0908,-69.9338,1.03491,1
68.9957,78.594,-19.9955,1.04531,1
72.9913,95.2982,154.171,1.07606,1
65.2081,93.1535,245.826,1.06217,1
59.4442,77.6566,222.886,1.02666,1
77.6902,80.6382,-62.3722,1.05581,1
68.8223,77.5477,-45.1056,1.04322,1
66.7385,93.5702,-52.9388,1.06004,1
71.1956,90.0043,-73.5845,1.05476,1
66.4882,93.4763,-48.8018,1.05898,1
66.2253,97.7568,139.254,1.08471,1
72.8129,96.1836,-58.3179,1.07499,1
95.83,84.1336,-93.9018,1.07606,1
86.3028,71.432,113.232,1.05898,1
94.1157,72.7076,99.6981,1.06749,1
84.1544,86.0003,105.906,1.05055,1
86.4545,78.4601,89.6324,1.06217,1
91.5317,72.7435,117.807,1.06429,1
83.0561,80.6651,134.87,1.04635,1
89.0425,83.2361,89.129,1.0537,1
89.4759,80.3468,-35.8394,1.06004,1
62.4886,80.251,-40.051,1.02871,1
62.5755,70.4365,-88.1291,1.0474,1
70.0046,61.1504,-114.278,1.03387,1
71.4454,73.9977,-27.7747,1.04322,1
71.0215,77.8224,5.57689,1.0495,1
75.084,74.1146,-39.8138,1.03698,1
57.1381,55.4911,56.9664,1.01441,1
68.3862,56.3956,53.9348,1.02769,1
61.5359,72.4059,286.439,1.04322,1
78.449,62.7805,168.122,1.03077,1
77.4324,55.3274,42.8533,1.0195,1
70.0094,87.7289,139.352,1.0537,1
67.53,76.6811,-18.5554,1.04009,1
70.2257,79.0663,133.648,1.0516,1
63.2191,79.5695,-76.1549,1.03181,1
77.4887,69.4211,202.348,1.02871,1
70.4246,66.5537,300.44,1.04426,1
73.4235,72.9655,10.6686,1.03387,1
63.7474,72.8578,37.5305,1.04531,1
56.0013,76.3351,-117.771,1.03387,1
88.9151,64.4965,50.8988,1.06856,1
89.1672,78.7158,153.583,1.06323,1
86.2852,85.5547,149.55,1.05476,1
71.3209,95.7459,46.0677,1.07499,1
76.2943,95.6103,12.7453,1.07391,1
63.3753,78.0969,-14.9194,1.03181,1
75.3527,57.431,78.2573,1.02358,1
65.8688,46.7597,128.135,1.0195,1
77.8331,68.3481,-149.985,1.03181,1
53.198,66.8151,40.0835,1.02974,1
