x,y,z,W,spp
89.0008,25.4963,-164.883,1.0611,1
90.13,25.6309,56.1476,1.06429,1
85.5273,10.0443,19.5738,1.06749,1
79.7666,45.8403,-223.181,1.03387,1
80.9718,36.8157,-172.734,1.02256,1
81.5941,47.8128,-154.059,1.03698,1
93.5704,11.803,10.6617,1.07177,1
94.9558,20.2308,110.64,1.06856,1
98.7872,22.2005,31.9725,1.0793,1
96.7277,12.0528,79.9527,1.0793,1
81.1959,8.43384,363.995,1.06856,1
81.5247,9.65958,227.988,1.06536,1
83.7429,15.4979,106.954,1.0516,1
98.2114,17.3902,-95.7381,1.07499,1
94.4776,20.0339,-21.0428,1.06749,1
52.4209,20.9663,-124.171,1.03801,1
73.0372,25.8038,15.3699,1.01137,1
74.1017,37.9006,-96.8614,1.02256,1
63.7169,17.6814,123.772,1.03594,1
66.7899,12.9115,64.742,1.05793,1
65.1372,23.9814,12.1721,1.00432,1
75.1042,25.0229,90.0669,1.01644,1
72.6958,29.7371,38.898,1.01543,1
68.7219,32.3146,-63.3174,1.01543,1
71.7475,57.9715,140.892,1.01644,1
34.7052,0.569713,-2.28436,1.08362,1
45.0237,7.31683,-56.497,1.05793,1
49.8881,20.8071,-67.0814,1.04426,1
56.199,25.8788,46.4219,1.02974,1
78.0084,80.1115,108.605,1.04531,1
71.7217,31.4072,16.5288,1.01543,1
70.6105,27.9951,93.596,1.00633,1
54.3425,26.57,74.8606,1.03801,1
84.2136,39.6636,32.2306,1.02974,1
81.239,34.3193,-3.45966,1.02052,1
94.6719,43.4902,15.2794,1.06856,1
90.3345,43.5615,-18.8784,1.04426,1
89.9733,46.436,-33.4265,1.0495,1
73.6219,44.4371,25.3849,1.03181,1
89.0673,45.7877,-88.8488,1.04322,1
20.8327,18.3588,-101.034,1.05476,1
24.0442,10.8106,18.7539,1.05476,1
22.2318,8.67445,12.2303,1.05793,1
17.9627,1.2509,112.281,1.08471,1
28.0627,28.6951,-48.8805,1.01644,1
32.3654,21.9034,-10.8391,1.01644,1
30.935,7.50928,49.63,1.05793,1
41.8683,28.6202,27.5705,1.02358,1
53.8995,39.5726,-25.2231,1.00332,1
44.2803,39.6135,74.7336,1.00834,1
53.9518,70.7776,30.4602,1.03077,1
80.5298,68.2183,-40.5828,1.03801,1
34.5555,58.2387,-31.0913,0.991348,1
45.1511,53.9615,67.5148,1.00834,1
42.8395,41.997,25.9527,1.00031,1
52.8313,40.9253,-58.7024,1.00734,1
53.8821,38.319,5.52402,1.00131,1
29.8664,63.1676,198.398,1.00432,1
24.6638,56.2516,68.1019,1.0195,1
32.6357,63.395,57.6274,0.993333,1
43.2552,24.5755,115.098,1.02154,1
66.8252,19.1445,194.993,1.02666,1
73.1543,32.8042,-122.764,1.02052,1
97.4627,29.9249,36.4079,1.08254,1
98.2213,39.335,48.2304,1.08797,1
87.7443,0.191541,97.5731,1.09014,1
92.2977,4.63854,72.9633,1.08146,1
94.8448,14.8228,57.1666,1.06429,1
95.0754,12.8098,108.266,1.06963,1
77.7836,18.1399,-65.1702,1.03594,1
96.1906,29.77,124.469,1.07714,1
70.8779,25.2393,56.8754,1.0134,1
78.6994,15.6211,19.8048,1.04531,1
85.4209,18.2208,-26.2818,1.05581,1
70.9527,22.9022,-67.0449,1.01441,1
81.24,25.5784,79.4982,1.03801,1
83.3288,19.3072,29.8729,1.04531,1
61.5768,38.3044,-12.4546,1.00935,1
61.3117,37.0072,21.1607,1.00935,1
66.8027,35.5047,-14.2202,1.01543,1
61.7575,49.2389,24.9252,1.01137,1
73.029,52.6959,50.9736,1.01746,1
63.9282,63.9871,133.406,1.01137,1
42.7782,71.9146,-121.33,1.03181,1
15.6706,57.1919,-4.18456,1.03905,1
34.5825,18.1914,-87.2,1.02052,1
17.29,16.3006,90.4132,1.05793,1
29.9129,14.303,88.6575,1.03491,1
55.3847,30.442,-206.252,1.02461,1
56.4542,30.8722,-175.08,1.02154,1
55.0898,67.2818,-76.2402,1.01441,1
53.6759,58.6947,-31.1565,0.996317,1
56.9421,47.4434,41.331,1.00432,1
51.0886,62.0342,201.834,1.00231,1
53.1804,53.1598,17.0053,1.01746,1
49.0209,60.7706,-26.1995,0.998312,1
20.2168,27.509,-24.3632,1.02154,1
22.0396,25.8802,28.2842,1.02666,1
15.8411,21.8748,-8.62139,1.04635,1
12.9468,29.7732,-28.0353,1.0474,1
38.075,81.4123,-93.8374,1.06004,1
44.1775,72.3494,50.6188,1.03077,1
42.4474,57.0815,15.5913,1.00734,1
31.8327,51.7844,-121.983,1.0134,1
34.9765,41.6294,-53.8134,1.01036,1
21.25,32.437,-48.5021,1.0134,1
34.6216,39.1353,-43.5466,1.01441,1
18.5072,44.2785,-198.583,1.02154,1
41.3562,36.1305,115.87,1.00834,1
24.9575,29.4207,-83.9455,1.02154,1
25.6167,36.0049,-35.3138,1.02154,1
9.15871,30.6956,33.6447,1.06429,1
34.7725,34.1329,-19.4159,1.01543,1
28.9705,43.0437,18.37,1.01543,1
26.8246,44.9926,134.404,1.00834,1
39.1163,36.1797,12.2235,1.00935,1
1.2858,36.0095,138.285,1.08688,1
13.8884,40.5428,-20.5142,1.03284,1
40.3156,17.1979,-33.9543,1.0195,1
33.2348,23.4645,137.531,1.00131,1
44.0752,20.6405,118.432,1.02052,1
36.5766,14.1587,163.003,1.03698,1
20.1718,29.9191,147.452,1.01848,1
11.8809,35.061,132.346,1.0516,1
21.0817,22.4067,-81.3783,1.04845,1
41.8091,41.53,16.8671,1.00332,1
38.6036,36.7368,-92.1306,1.00532,1
29.309,6.03853,70.4578,1.06536,1
40.6853,15.1373,-36.2367,1.03491,1
31.5521,5.38122,106.292,1.0707,1
31.6536,8.38491,138.132,1.05265,1
39.1763,36.5606,-111.226,1.00633,1
21.2879,25.0025,82.9975,1.02974,1
0.544531,16.617,-28.2806,1.08905,1
9.43514,17.5669,94.6599,1.05581,1
