x,y,z,W,spp
61.9503,89.5843,197.27,1.02769,1
65.4994,90.6198,104.058,1.02769,1
51.2065,95.9403,62.9746,1.06217,1
54.8403,81.6618,120.276,1.03284,1
50.1265,85.5047,-55.2611,1.02871,1
55.741,80.4729,65.8645,1.03284,1
47.6548,86.5592,109.473,1.02358,1
52.6924,93.3734,148.873,1.0474,1
49.5672,92.1599,28.049,1.03905,1
51.0561,98.2714,83.0847,1.0707,1
42.015,91.4965,125.18,1.04845,1
48.4112,92.8495,-160.129,1.04113,1
59.4382,88.8933,-142.065,1.02666,1
57.3722,85.3546,18.061,1.03181,1
60.772,64.0008,8.63425,1.00633,1
59.8659,71.7485,58.3873,1.01239,1
43.1873,65.3615,-18.1907,0.98739,1
45.5447,74.064,-18.1693,1.01644,1
44.9185,71.3858,-51.048,1.00633,1
41.1265,67.9989,-31.7847,0.993333,1
33.3633,74.4185,107.204,1.01036,1
39.3071,81.5824,-35.7826,1.02154,1
35.6822,67.742,-145.262,0.997314,1
50.4871,63.2857,-41.9545,0.998312,1
47.3898,68.0242,-121.855,0.998312,1
37.0582,66.712,-76.285,0.996317,1
40.7221,52.6492,-180.582,1.00633,1
36.0844,70.6311,-67.4885,1.00432,1
44.6554,78.5633,-122.846,1.01441,1
19.0047,48.056,-86.0951,1.03491,1
19.9845,49.4778,18.1258,1.03077,1
28.927,40.7743,-17.8561,1.02256,1
40.5876,59.9803,40.5205,0.994326,1
35.142,64.0397,68.549,0.990357,1
28.6448,58.9585,135.33,0.991348,1
39.7918,59.1746,-13.4686,0.99234,1
39.2564,57.8656,10.8131,0.998312,1
47.6531,48.5826,-76.4872,1.00633,1
39.3881,42.8907,-45.5612,1.02154,1
52.3149,35.7919,-52.0741,1.00935,1
50.6404,25.0741,-96.7236,1.01848,1
48.8065,30.2909,46.5557,1.01644,1
91.7902,61.3398,60.6326,1.05687,1
76.1243,62.2808,-51.7417,1.03181,1
90.1217,74.9124,-13.2968,1.05265,1
90.1647,60.6091,235.753,1.05265,1
75.8641,77.5311,62.9106,1.0195,1
77.4815,57.911,0.594622,1.02666,1
74.944,58.3492,85.3157,1.01746,1
76.7581,72.8427,40.1825,1.03491,1
76.4134,73.7517,-35.7035,1.03284,1
76.5819,75.2921,47.156,1.03181,1
73.4697,68.7014,94.0677,1.02256,1
68.6566,72.1772,137.004,1.02256,1
75.0027,77.142,-6.8701,1.0195,1
79.1517,70.9009,92.7611,1.04009,1
85.422,89.2128,-52.7712,1.0611,1
78.6348,89.9022,-60.6984,1.05898,1
70.3042,98.0684,-208.965,1.08254,1
83.9188,95.2972,100.039,1.08688,1
82.0381,91.3111,76.4739,1.06642,1
89.8929,84.4538,45.0006,1.04845,1
35.204,25.7155,-110.594,1.01441,1
29.9199,24.5067,-15.3108,1.02052,1
72.625,15.4913,69.4983,1.0474,1
87.1507,48.1885,-8.98803,1.03905,1
78.6351,58.5913,-20.9569,1.02563,1
86.2275,49.0037,-54.3808,1.03594,1
85.187,32.5939,12.6458,1.04218,1
49.4521,38.1706,-47.9663,1.00532,1
43.0266,35.8782,12.1836,1.01543,1
48.8598,49.5647,-5.27732,1.00532,1
36.2341,46.589,-33.5349,1.01644,1
47.2689,49.9847,-87.0789,1.00734,1
37.9999,19.3499,-123.728,1.02666,1
33.1531,37.5839,113.289,1.01239,1
42.6483,34.6497,43.5212,1.01441,1
34.0468,33.2199,85.2477,1.00734,1
27.5401,47.1212,36.3027,1.01239,1
30.8206,25.1249,61.476,1.02154,1
36.4402,18.7811,24.2586,1.03594,1
23.7454,18.9716,18.6974,1.0516,1
