x,y,z,W,spp
65.9835,75.3396,-9.21401,1.03594,1
77.7326,84.4129,-92.0628,1.0537,1
75.2019,72.8446,-24.3835,1.05476,1
96.2092,75.4382,8.15979,1.08471,1
29.5251,16.5419,-84.2771,1.04635,1
20.3049,15.2747,-84.3306,1.03801,1
62.5951,25.5501,45.5866,1.02461,1
61.1449,35.4504,34.5161,0.988378,1
55.0442,32.8135,0.873226,1.01137,1
42.9245,24.851,26.185,1.02461,1
47.9448,30.3085,-121.535,1.02563,1
33.5391,34.1361,-70.6512,1.00131,1
56.3654,35.1291,-47.2432,1.00532,1
12.3432,60.4778,4.91258,1.04113,1
7.92109,51.4494,23.4613,1.04845,1
15.9519,26.9932,4.85937,1.03284,1
5.92186,37.7367,-9.54421,1.05687,1
4.10265,36.283,-108.255,1.06536,1
41.5141,88.971,60.4642,1.05055,1
67.4415,84.7219,84.2217,1.04531,1
61.7185,72.4951,-0.219901,1.00432,1
49.1594,66.757,46.5256,0.99931,1
50.1045,74.1821,26.5046,0.99931,1
46.9552,72.637,39.8228,1.00633,1
49.5685,83.0445,-47.2952,1.03594,1
54.8038,70.758,-17.765,0.986403,1
42.9952,69.5879,3.00253,1.00532,1
72.4862,23.4583,-58.3393,1.02461,1
63.4407,16.8408,-58.9441,1.04531,1
52.7536,21.1526,-90.5224,1.03284,1
81.4394,12.0554,2.7243,1.0611,1
69.6785,27.1949,-104.998,1.01644,1
68.9211,15.4039,-53.2033,1.0474,1
60.2767,3.51678,23.7054,1.08146,1
71.7349,10.7958,-40.0877,1.0707,1
47.6377,21.6547,-57.9378,1.02256,1
45.2215,4.14728,-85.5226,1.08146,1
61.9975,11.8918,-71.5816,1.0537,1
58.8479,8.85508,-36.4043,1.05898,1
60.5306,15.0724,-39.7688,1.04845,1
53.0093,18.7377,-107.076,1.04218,1
65.8234,20.3697,7.23366,1.02666,1
63.8774,21.5393,69.9044,1.03077,1
60.5866,15.7164,-74.8638,1.0474,1
59.2722,75.2825,-70.4496,1.00432,1
51.9573,75.3723,-89.8412,1.00332,1
70.1813,78.8243,16.2963,1.04635,1
53.4882,67.2586,57.8829,0.990357,1
42.3758,65.6955,-3.34129,1.01036,1
51.9573,41.8876,36.7955,1.02256,1
47.0464,41.029,6.07642,1.01036,1
50.8095,47.7678,42.2828,1.01848,1
19.9589,43.8761,39.5896,1.02769,1
26.844,69.6228,85.2424,1.01036,1
11.0303,51.834,109.527,1.04113,1
54.1331,42.8037,14.3125,1.01746,1
52.6805,49.024,59.5624,1.02052,1
60.3548,41.1884,-31.5229,1.01036,1
50.4051,47.6091,42.8938,1.01543,1
75.4205,22.572,-52.6699,1.03491,1
71.695,23.8244,12.9102,1.02563,1
69.5282,26.4407,-131.004,1.01848,1
33.6446,37.8231,24.4974,1.01137,1
40.6079,41.488,-113.418,1.01239,1
40.8273,26.3778,-83.8071,1.02769,1
46.7206,21.8562,-21.0243,1.02461,1
43.8791,20.6685,-36.4746,1.02358,1
38.258,17.8147,53.123,1.03491,1
35.1757,19.0624,14.8672,1.04635,1
41.8824,38.1261,-38.1205,1.0195,1
29.4366,16.6649,29.435,1.04635,1
29.3411,11.6937,42.5243,1.05476,1
24.8923,20.9867,-46.727,1.03698,1
49.824,17.7622,-21.9353,1.03905,1
36.1917,28.3675,14.6981,1.0134,1
38.0526,29.0816,-67.5415,1.0134,1
47.8507,26.1141,-65.9566,1.02154,1
46.2335,32.2083,-59.1585,1.02563,1
75.4411,49.5134,52.0395,1.0195,1
64.4546,7.65709,124.661,1.06429,1
63.3072,24.6767,8.09961,1.03491,1
70.8329,27.6974,78.007,1.01746,1
81.5124,38.6723,-19.4512,1.02461,1
86.7674,54.7946,-95.054,1.0537,1
74.0933,34.7842,31.387,1.01137,1
81.194,30.2362,-6.74179,1.04322,1
73.015,17.821,-84.3449,1.0516,1
20.1407,43.6904,-33.4535,1.02974,1
27.205,48.5893,-56.9849,1.0134,1
27.6232,46.0719,43.8782,1.01848,1
31.3577,32.5879,66.4488,1.00131,1
41.3918,49.3333,43.4888,1.00935,1
31.2175,55.8385,44.4683,1.02563,1
19.1393,39.9489,23.3485,1.04218,1
19.8631,23.9726,22.6775,1.03077,1
13.4179,44.439,62.4974,1.03905,1
17.9577,22.3046,58.1884,1.03698,1
22.5526,15.7463,23.9166,1.03801,1
13.363,17.4445,2.21438,1.05793,1
27.7462,0.7317,-27.1588,1.09124,1
8.84395,5.24095,47.0983,1.07822,1
19.5263,10.4732,48.8563,1.05265,1
4.90532,19.2177,61.2712,1.06642,1
6.10946,9.78084,63.1641,1.0707,1
10.0588,12.9516,102.582,1.06004,1
20.4118,13.1161,-21.4354,1.03698,1
10.7849,22.5887,145.512,1.0516,1
14.2221,38.9513,23.285,1.03905,1
15.5197,40.5379,142.979,1.03284,1
22.8716,19.4287,114.905,1.03698,1
17.6485,22.2648,79.0226,1.03698,1
24.0369,24.957,68.3548,1.03491,1
8.64394,38.267,39.8339,1.04113,1
4.10225,39.0243,-2.31769,1.06004,1
10.3814,34.7027,32.8709,1.04635,1
23.397,37.4591,-61.04,1.04113,1
29.1918,44.4372,62.7533,1.02256,1
34.104,27.3417,66.4998,1.01239,1
36.6472,29.6818,126.231,1.01644,1
27.9835,42.8051,-54.382,1.02871,1
25.7447,40.7602,-153.321,1.03181,1
20.9609,31.0222,137.626,1.03698,1
20.1931,41.9067,-11.9399,1.03594,1
16.9987,51.8206,-60.4379,1.03801,1
34.6525,36.7611,66.3658,1.00031,1
