x,y,z,W,spp
83.5195,22.2058,-79.7509,1.03491,1
91.5184,18.3115,146.849,1.0611,1
99.7132,37.7801,-16.0967,1.08905,1
94.0448,27.8904,-59.3456,1.06642,1
94.3519,37.9425,-28.1687,1.07499,1
93.1246,14.9578,-19.6879,1.06963,1
92.0581,5.8219,11.3867,1.09014,1
61.136,29.1434,-108.633,1.02052,1
77.138,16.52,-52.0912,1.03905,1
82.3255,32.6092,-90.5272,1.04113,1
78.5062,27.108,-131.126,1.04113,1
77.4698,21.3192,-214.312,1.03284,1
77.9993,21.815,22.2646,1.03387,1
79.2655,7.09837,56.9607,1.07714,1
74.6557,5.70756,64.0789,1.07284,1
82.0633,34.4349,166.562,1.0495,1
85.4264,48.7681,222.923,1.0495,1
84.2599,33.8955,108.488,1.04635,1
95.5174,17.5932,116.256,1.07714,1
69.7589,17.7073,194.91,1.04009,1
71.7769,22.1101,20.5759,1.02974,1
85.3935,18.414,5.53896,1.04426,1
81.3469,26.8411,47.8269,1.04218,1
82.8625,25.2469,103.135,1.03594,1
60.829,6.18249,85.4673,1.05898,1
71.7445,6.54588,-37.607,1.06429,1
63.6003,30.6411,-101.802,1.01848,1
80.0377,28.2687,135.9,1.04218,1
90.9197,28.933,4.66312,1.05055,1
95.5875,27.1815,-106.303,1.06963,1
95.1603,33.1805,-168.417,1.06323,1
99.4124,4.03052,80.4714,1.1,1
87.3507,8.24159,-114.919,1.07606,1
80.1438,11.2703,-87.6288,1.05581,1
72.1703,25.4831,-164.236,1.03698,1
57.6502,28.9835,5.27584,1.01644,1
37.4319,35.7974,-4.48359,0.998312,1
83.0276,16.4178,56.6458,1.04218,1
75.672,17.4804,46.3045,1.03905,1
74.5652,5.14665,-24.3478,1.07606,1
70.579,13.4433,43.814,1.04635,1
66.529,13.2981,-3.57839,1.04531,1
54.6208,12.2506,57.004,1.03801,1
71.2856,23.6335,94.3476,1.03387,1
37.0547,81.2657,277.017,1.03077,1
32.4169,82.0167,-65.7726,1.03594,1
8.39306,67.0628,-385.705,1.06749,1
10.9757,57.5889,-333.427,1.0516,1
