x,y,z,W,spp
89.8541,53.7583,33.0315,1.04218,1
83.9417,72.442,-88.541,1.0474,1
87.1719,72.3123,9.22382,1.0495,1
87.9351,60.192,-82.8925,1.04531,1
78.4679,49.9271,-178.035,1.0195,1
74.9845,54.5474,-110.528,1.01137,1
83.8767,62.5472,77.6853,1.03698,1
78.8378,71.0431,103.0,1.04426,1
87.5299,69.0642,-86.0055,1.05265,1
70.6912,32.5439,-27.7431,1.02052,1
69.6579,53.7486,-16.8913,0.998312,1
65.5499,39.3394,-76.8195,1.00834,1
51.8258,57.1033,-148.006,1.00131,1
78.0529,47.0334,-252.781,1.02052,1
67.1911,52.1485,9.08976,1.00031,1
66.5519,41.977,-121.129,0.997314,1
81.9683,55.8865,-107.836,1.02256,1
78.1671,45.8385,23.0166,1.02358,1
81.2425,53.1179,-172.269,1.02358,1
78.8249,60.7164,-66.991,1.03284,1
70.4847,50.8708,37.228,0.99931,1
30.3215,94.8911,100.917,1.07606,1
44.5506,98.6051,17.8698,1.07714,1
39.6376,99.4444,48.3419,1.08797,1
69.3618,42.6467,1.19691,0.996317,1
91.1225,51.6866,-42.4544,1.04426,1
91.502,37.1652,68.236,1.0474,1
81.1364,24.5532,-170.562,1.02256,1
76.0349,26.5158,-134.604,1.00633,1
72.0523,57.5375,-3.62064,1.00834,1
75.0846,52.1613,150.471,1.00734,1
78.289,47.0421,101.236,1.02052,1
64.4625,89.1541,-43.1548,1.04845,1
71.3007,94.8184,-30.3274,1.07284,1
64.3524,87.1958,-76.3582,1.04009,1
82.5921,50.1713,1.65435,1.02256,1
86.2684,56.276,-5.89722,1.03284,1
66.6601,54.0041,-65.9648,1.00231,1
71.3785,47.3001,-13.2102,0.996317,1
82.1612,70.8967,21.2281,1.04113,1
76.5586,67.473,47.5786,1.03698,1
86.778,78.7352,12.1287,1.0516,1
94.566,72.5847,38.4012,1.0707,1
95.1434,58.7226,48.1602,1.06536,1
85.4171,48.1316,-14.7443,1.03284,1
78.7744,56.9626,-118.556,1.02154,1
77.0768,61.5655,-90.6155,1.02769,1
83.0291,60.3048,53.5879,1.03387,1
78.0703,50.756,98.1569,1.01137,1
80.8755,52.0417,-37.3772,1.02052,1
91.9463,38.2846,-51.5416,1.05055,1
81.6935,44.4578,-0.196402,1.02769,1
81.1272,37.5776,-210.913,1.02461,1
33.1302,17.495,166.358,1.02769,1
40.1688,18.8576,161.625,1.01644,1
19.3512,23.7556,15.199,1.04218,1
26.3155,39.2036,-26.9611,1.02461,1
25.3295,57.727,-25.0651,1.0195,1
29.5082,54.6081,18.157,1.00633,1
39.2982,49.4306,16.0304,1.01036,1
16.323,19.2706,-8.06011,1.05265,1
7.23267,12.6614,27.8132,1.07391,1
38.642,26.5923,9.79051,1.01746,1
35.18,37.6396,119.619,1.00231,1
35.8783,34.6983,70.3846,1.00633,1
36.2502,28.4561,-47.4847,1.0134,1
35.3497,31.76,-9.31876,1.01848,1
20.9665,8.96809,117.452,1.05793,1
14.211,17.2274,105.235,1.0537,1
8.50696,2.35058,50.8056,1.08471,1
18.9401,3.11379,7.96944,1.07822,1
23.2475,9.31066,35.9856,1.05793,1
32.4122,77.473,-43.0546,1.00734,1
32.7699,75.9259,87.1717,1.00935,1
20.1258,82.1021,-245.857,1.03801,1
30.7641,78.2947,44.2672,1.01441,1
30.3084,72.8783,-48.1959,1.01644,1
11.9055,50.3593,10.1821,1.04845,1
9.09027,59.1023,-1.11181,1.06536,1
23.5711,58.7336,49.3335,1.02563,1
34.6893,55.8036,-67.6293,0.997314,1
26.1058,65.0368,17.5129,1.03077,1
23.1113,55.3175,5.43607,1.02666,1
53.7725,62.3168,-174.445,1.01239,1
36.8736,54.8446,69.5875,1.00131,1
35.8463,41.5796,126.35,1.01441,1
40.7869,50.6238,-4.31262,1.00231,1
44.3528,52.1286,-34.9743,0.99234,1
32.0065,53.4184,184.856,1.00834,1
38.027,85.0713,-155.938,1.02461,1
26.7014,72.1001,173.497,1.01644,1
45.1048,82.592,-41.629,1.00231,1
51.9343,74.2692,153.657,1.00734,1
70.1127,42.9814,31.9583,1.00231,1
74.0451,36.3838,-20.794,1.01239,1
75.4372,39.2283,-107.792,1.01644,1
74.4171,53.0239,-88.6184,1.01036,1
59.4652,53.9253,75.344,1.00231,1
53.3031,39.3497,82.985,1.01137,1
94.5752,34.9426,-102.728,1.06004,1
74.2546,61.9728,-12.722,1.02769,1
73.4808,35.7193,-136.2,1.00834,1
63.1427,27.357,20.9179,1.01137,1
15.1038,57.7407,68.3891,1.04845,1
7.31771,31.6447,-137.142,1.06323,1
3.33191,33.7531,-45.4559,1.07714,1
6.72186,37.6573,54.0039,1.07499,1
11.7551,26.0046,-82.4088,1.05265,1
78.1738,57.6068,99.6357,1.01848,1
58.8107,2.45148,77.1264,1.07822,1
35.5045,18.0378,-135.129,1.03491,1
49.6085,11.9211,2.02027,1.03077,1
64.832,9.02621,53.5639,1.05265,1
55.9714,25.7933,66.2225,1.00734,1
69.5578,12.2353,-193.485,1.04845,1
60.1343,8.55568,-35.1053,1.05687,1
62.0328,41.77,1.49567,1.01543,1
55.0835,43.2474,-106.32,1.01036,1
69.1614,17.1778,-5.90106,1.03491,1
80.847,46.9032,-71.0751,1.02666,1
74.3308,30.1261,-134.409,1.00633,1
81.1215,3.06759,-143.688,1.08254,1
77.7077,18.0384,-126.576,1.04426,1
88.4631,22.7186,66.0647,1.0495,1
80.153,20.5871,13.1597,1.03698,1
89.2554,17.1107,-4.50636,1.05581,1
92.8721,13.3994,13.2159,1.06856,1
93.4814,18.6608,-27.4466,1.06429,1
93.7896,11.0911,-82.5913,1.07606,1
93.4851,20.1017,-30.9894,1.0611,1
81.7857,25.6495,-102.685,1.0195,1
87.3187,12.9548,-118.432,1.05476,1
79.9374,23.6872,-75.1138,1.01848,1
88.0411,14.3331,-120.372,1.05687,1
69.6208,41.4352,-31.0412,1.00231,1
69.0891,35.7134,63.5262,1.00231,1
43.7423,22.7533,8.45667,1.00935,1
77.0124,36.8421,-117.01,1.02563,1
80.8183,29.988,-48.6651,1.01441,1
84.3639,26.6398,-144.434,1.02769,1
78.8842,38.7273,-51.8325,1.02358,1
86.8644,57.3767,54.6968,1.03801,1
96.8353,34.0799,122.094,1.06856,1
64.8052,51.5223,-23.2062,0.994326,1
67.9251,36.3137,-158.741,1.01036,1
75.7423,20.3834,154.797,1.03387,1
67.7928,29.572,-160.086,1.01848,1
76.1081,22.1871,-17.2567,1.02052,1
62.0308,31.3197,-150.738,1.0195,1
82.3607,27.8224,-100.735,1.02461,1
80.3848,26.6277,20.1297,1.0195,1
65.368,64.6724,57.482,1.00734,1
75.0626,53.4518,47.115,1.01239,1
78.0073,53.5427,-31.4688,1.01543,1
63.501,33.4712,54.4482,1.02871,1
63.6194,32.5365,-3.49945,1.02666,1
92.67,44.4725,48.5959,1.05687,1
98.371,54.8282,4.15727,1.0793,1
90.7396,61.5451,29.8961,1.0537,1
62.9879,24.6225,-13.8861,1.00935,1
91.7046,24.5882,-35.8945,1.0537,1
97.3574,33.3685,-55.1819,1.07391,1
90.9822,21.4976,-186.529,1.05265,1
82.6377,27.6069,-224.744,1.02358,1
93.4596,27.4148,-55.7763,1.05687,1
88.7084,86.4834,73.1441,1.06323,1
80.373,91.5306,169.578,1.0707,1
95.5267,92.2733,-43.3056,1.08797,1
87.1701,39.8907,-30.3376,1.03905,1
91.0974,38.9017,-164.919,1.05265,1
80.0446,47.9989,1.12202,1.02769,1
84.5684,42.3645,-21.17,1.03387,1
83.7817,68.4154,82.4875,1.04426,1
92.5293,56.54,92.4554,1.04845,1
66.1455,84.195,150.199,1.02871,1
74.5397,73.7342,190.893,1.04113,1
89.6222,81.3063,58.2307,1.05898,1
86.7276,80.7177,-34.0341,1.0516,1
