x,y,z,W,spp
85.2751,79.2523,133.405,1.03698,1
90.83,82.209,88.2423,1.06217,1
79.2155,69.8956,-123.333,1.02154,1
79.3185,69.0571,-217.404,1.02256,1
71.5874,75.2019,-48.5237,1.01239,1
84.2293,71.9111,-32.0106,1.02871,1
77.025,67.8526,-38.8249,1.02871,1
90.2145,72.9658,32.2846,1.0516,1
91.7857,68.9424,67.7185,1.06429,1
55.9105,37.1695,67.0168,1.00332,1
56.538,24.7812,80.2456,1.01543,1
56.1464,32.7583,114.505,1.01441,1
63.0411,42.3806,229.821,0.990357,1
84.5466,42.8001,-16.255,1.03181,1
72.9851,54.9465,-21.1689,1.01441,1
83.5383,55.1919,-62.3246,1.03284,1
95.3555,38.3048,44.064,1.06217,1
76.6061,36.1069,-127.851,1.01848,1
95.9436,42.4191,138.038,1.06749,1
47.4197,61.4803,197.375,1.00633,1
54.9994,40.3927,-142.756,1.00935,1
58.4913,39.3021,-67.5712,0.993333,1
40.8568,48.5171,203.557,0.997314,1
50.4436,51.5413,151.292,1.01746,1
69.8355,64.9812,140.055,1.03284,1
36.5802,77.46,-36.3405,1.02666,1
52.2081,68.8517,-17.5468,1.00131,1
41.0995,59.0556,-0.476977,0.988378,1
45.2335,74.9487,-7.13571,1.00332,1
52.0956,61.3191,-7.39961,1.00834,1
54.8303,59.7527,-46.6644,1.01137,1
12.8242,62.6493,6.45187,1.02154,1
39.8788,65.8833,44.075,0.998312,1
0.763981,81.3313,85.9299,1.09342,1
21.3507,77.7264,41.6688,1.02871,1
10.3595,78.5038,7.27736,1.05055,1
8.37983,71.994,-28.882,1.05476,1
56.6071,5.50678,32.6753,1.06536,1
7.48866,9.56747,162.002,1.08579,1
3.22985,8.43314,225.322,1.09233,1
3.39968,10.6065,142.544,1.08905,1
26.4852,51.3284,-15.8808,0.995321,1
37.3702,58.477,-71.921,0.996317,1
28.2197,48.5733,-125.622,0.989367,1
32.1648,66.9426,78.8291,1.00935,1
36.7643,63.3203,119.06,0.985418,1
30.5843,63.2407,68.3372,0.989367,1
18.4426,62.3344,33.1105,1.02666,1
34.8448,47.4736,89.0516,0.998312,1
50.2464,59.2617,140.978,1.01036,1
32.9724,66.3573,7.56563,1.00834,1
24.9913,80.4664,53.358,1.03181,1
61.0468,78.3491,12.6214,1.00532,1
65.4973,70.9244,107.833,1.0195,1
69.4636,80.6816,40.6789,1.00633,1
77.3206,51.8727,-37.9374,1.01848,1
68.8172,22.5638,195.245,1.02256,1
73.2463,8.74683,-70.5896,1.0516,1
74.8076,4.97427,-69.4651,1.06323,1
78.8623,10.7487,-223.113,1.0474,1
67.8277,10.2122,-140.148,1.05687,1
76.0799,10.9104,-78.4919,1.03594,1
74.7387,3.26611,-68.4958,1.07714,1
69.3215,21.736,-17.2915,1.02461,1
73.089,30.0112,100.011,1.01441,1
70.3064,7.72317,-145.783,1.06323,1
78.9117,14.2519,-124.517,1.02974,1
93.3243,3.30124,104.974,1.08146,1
