x,y,z,W,spp
18.7039,30.3165,53.0445,1.02871,1
20.517,32.4243,52.6747,1.02563,1
24.29,39.6209,95.2158,1.02666,1
33.2391,22.0397,-144.412,1.04009,1
22.7862,15.2245,213.327,1.04531,1
27.2803,15.352,181.932,1.03594,1
32.3921,2.40162,-59.4404,1.07284,1
37.2,11.8272,76.5822,1.05055,1
24.4436,22.1446,7.15307,1.02769,1
27.6766,37.9759,99.7723,1.02461,1
26.042,32.6125,70.2779,1.03284,1
32.1582,42.6436,-91.4752,1.02769,1
32.7517,27.0306,132.422,1.03077,1
75.1778,28.0849,-63.992,1.0195,1
90.1215,8.99774,-71.8435,1.08362,1
71.6468,17.6039,139.243,1.01848,1
63.3194,45.4,46.9217,0.996317,1
62.9221,44.9871,16.2073,0.99234,1
79.2609,67.7303,-47.0001,1.01848,1
74.5567,64.0552,-117.29,1.02154,1
66.6895,62.4329,16.7989,0.99931,1
88.6769,68.9539,-57.9599,1.05581,1
87.0419,72.6311,66.8474,1.04426,1
86.8488,73.0127,-23.5044,1.04426,1
91.4326,92.5787,-78.5745,1.08579,1
67.806,49.8451,13.8262,1.00935,1
61.2328,51.4914,-66.8394,1.00231,1
53.5142,39.0471,-32.4397,1.02563,1
90.7574,95.6614,-39.0664,1.09124,1
55.0557,98.3858,96.8817,1.08362,1
45.4682,95.058,125.543,1.05581,1
61.466,93.5183,94.7863,1.06963,1
54.4937,64.5345,-146.982,1.01644,1
48.4432,55.5292,-144.339,1.00734,1
56.1081,63.1435,209.386,1.00532,1
52.3666,64.0661,188.238,1.01848,1
64.0874,58.6963,-25.0565,0.997314,1
72.1174,65.0599,37.9674,1.00633,1
54.5786,52.3974,-195.637,1.00432,1
55.4516,59.6046,-141.25,1.00834,1
36.3048,97.7181,-81.6005,1.07391,1
27.7092,87.8622,23.563,1.05793,1
28.8591,0.319716,78.3664,1.08146,1
8.06253,61.1918,-62.103,1.0537,1
22.4239,77.2274,44.8285,1.05055,1
7.44298,45.0043,-136.996,1.07499,1
7.82466,51.7962,127.703,1.07284,1
20.6115,53.8231,107.158,1.03905,1
17.3793,38.7341,61.2296,1.04009,1
37.2981,27.2241,-135.449,1.02769,1
18.8829,29.6066,12.8027,1.02563,1
25.9127,40.1539,64.9606,1.02563,1
22.1275,30.5873,123.145,1.01848,1
30.8025,19.151,-54.8523,1.04009,1
3.93139,32.5213,-71.9319,1.07822,1
40.4636,10.4776,135.312,1.05898,1
34.5618,0.713957,-25.4384,1.08146,1
25.2394,13.5048,205.4,1.04113,1
21.5117,16.0346,205.009,1.0474,1
22.9949,24.514,248.043,1.01543,1
22.1287,7.71009,325.47,1.06217,1
28.6738,5.06182,56.3034,1.06004,1
46.0793,22.7921,-33.7111,1.02461,1
45.7671,21.2423,-101.718,1.02461,1
62.1147,38.0636,30.5399,1.01239,1
43.4689,43.0768,-5.96358,1.00031,1
50.6574,55.1465,-44.3368,1.00834,1
53.6232,55.931,0.457998,1.00734,1
55.5318,98.8349,-218.647,1.08362,1
42.445,30.1967,107.21,1.02154,1
32.3732,33.7247,71.5083,1.0474,1
26.4656,26.6844,-12.5146,1.02154,1
30.988,21.8894,39.5149,1.03077,1
46.4319,15.1218,-24.9807,1.03491,1
49.3602,2.71229,-60.2384,1.07499,1
50.3434,1.19034,-178.949,1.0793,1
43.5896,10.6437,85.8524,1.0537,1
51.8195,19.3484,-44.5271,1.01644,1
57.155,4.99979,101.56,1.06536,1
57.791,75.3527,-15.0294,1.00532,1
58.4289,76.1399,-13.9558,1.00532,1
48.9397,66.5368,-87.0384,1.00935,1
65.347,54.3804,-74.2403,1.00432,1
52.2667,50.9415,-63.7794,1.00332,1
58.5245,58.2587,-170.054,1.00432,1
29.217,40.9713,130.392,1.02052,1
44.1528,36.0369,-139.553,1.01036,1
57.0018,28.6586,-59.7599,1.02769,1
76.1438,29.732,38.7973,1.0195,1
64.1415,8.74359,84.5362,1.06004,1
42.0525,19.4454,96.6807,1.03284,1
45.0454,20.3732,86.3976,1.02666,1
65.937,39.2042,59.9146,1.00935,1
78.6206,84.7726,-20.0499,1.02974,1
81.0163,99.2694,209.687,1.09451,1
59.9002,99.6996,18.1237,1.08471,1
60.1688,91.4752,-31.404,1.06642,1
73.635,81.6789,275.622,1.02461,1
73.535,80.3953,240.418,1.02256,1
72.7894,68.7093,43.1176,1.01441,1
80.367,72.8825,140.001,1.02256,1
78.233,77.4703,57.4604,1.02769,1
45.2416,87.2885,79.6661,1.02974,1
53.8687,84.3385,187.218,1.02154,1
63.51,49.7844,157.325,0.998312,1
64.0628,39.6554,49.7917,1.00935,1
56.0988,45.0944,110.937,1.01848,1
52.2476,52.5363,-12.109,1.01036,1
59.9436,45.6578,-71.3899,1.00633,1
57.9965,42.5026,71.0656,1.00633,1
66.6918,58.3019,-98.1244,1.00031,1
15.4342,38.6547,71.5946,1.0516,1
21.5644,43.8476,45.2637,1.04426,1
31.6468,47.3959,347.375,1.02154,1
30.4399,28.6142,-71.5996,1.03284,1
9.53373,16.7552,-187.209,1.07177,1
16.2463,18.8662,3.13889,1.05265,1
11.922,81.4484,-2.35793,1.06323,1
17.1827,69.3972,95.7008,1.0474,1
7.36327,87.4946,193.17,1.06856,1
27.4096,92.6269,169.392,1.06963,1
40.5279,93.7772,-9.12655,1.0516,1
18.1194,91.4242,35.5471,1.08038,1
10.6739,91.1981,76.4873,1.07822,1
19.6162,82.6713,410.916,1.06323,1
23.7392,80.6713,391.206,1.05476,1
33.3243,82.2075,102.004,1.04531,1
22.3824,82.9564,113.319,1.06536,1
1.5443,76.4835,-234.649,1.08254,1
12.2774,89.0073,54.4211,1.06749,1
14.5265,66.7765,-8.59083,1.03905,1
8.69162,72.0322,31.7882,1.05581,1
39.7884,38.5651,-128.798,1.01036,1
40.9237,30.7739,-12.0364,1.02666,1
47.0332,68.6935,-49.6395,1.0134,1
49.1175,74.7352,45.5436,1.01746,1
56.4608,63.1002,185.396,1.00332,1
48.9251,75.2686,-150.464,1.01543,1
44.8877,67.322,99.4866,1.01746,1
46.779,75.4614,17.8355,1.01746,1
51.5699,57.2925,-60.9808,1.01239,1
51.4582,64.523,-118.191,1.0195,1
32.7985,50.0972,55.7938,1.02052,1
37.4378,56.0753,-15.7233,1.02154,1
15.2596,53.128,49.2489,1.05581,1
23.5699,62.2214,-21.7208,1.01441,1
12.378,55.7654,82.6311,1.05581,1
22.4452,55.4899,-24.5675,1.03284,1
24.4608,64.2424,-47.7108,1.00935,1
17.8166,56.8779,-35.5749,1.03387,1
24.6447,64.3669,-43.2352,1.01137,1
19.8629,74.1443,-213.327,1.0495,1
24.6678,62.586,-35.1177,1.00734,1
24.1648,66.9587,-85.9671,1.01137,1
12.1206,60.8978,-36.8551,1.0516,1
20.4884,74.2374,171.052,1.0474,1
36.4728,89.8787,113.508,1.04113,1
41.029,95.0395,148.488,1.05687,1
35.7074,80.1086,159.567,1.04635,1
64.3866,92.5385,138.88,1.05793,1
69.0292,90.0491,64.4891,1.0537,1
33.6406,30.7878,127.878,1.04113,1
54.7899,21.6278,-42.9365,1.02154,1
79.6575,59.3165,-40.6299,1.03284,1
76.9673,52.422,-124.255,1.04322,1
82.04,12.4012,-32.347,1.06856,1
59.806,15.5593,-37.5309,1.03181,1
83.2902,25.6756,-107.566,1.04322,1
57.9511,42.0099,1.54258,1.00935,1
68.0981,47.8084,-35.3564,1.01441,1
60.0753,50.581,-51.3982,1.00633,1
67.2166,47.1727,-66.6345,1.00935,1
68.2328,54.9471,-96.8741,1.01848,1
59.3667,59.4337,0.826533,0.997314,1
5.49104,55.9261,-117.845,1.06963,1
11.0544,73.2037,-0.365569,1.06004,1
0.197251,62.0048,-38.3998,1.08471,1
27.3447,50.9266,67.8792,1.03387,1
36.4702,56.4639,149.029,1.01848,1
44.9317,50.8803,45.5274,1.00131,1
20.4937,66.4726,-96.0284,1.01239,1
11.7314,65.7125,-81.9368,1.04635,1
10.5179,64.6564,-86.3989,1.04635,1
2.93875,65.1518,30.9945,1.07391,1
8.95845,66.1485,-3.18388,1.0516,1
29.7006,73.6677,-59.9539,1.03801,1
32.4429,69.5666,-138.546,1.03284,1
23.7012,63.434,-71.1764,1.00935,1
27.9815,70.321,-103.027,1.02052,1
31.2176,64.9814,-74.9508,1.03077,1
28.4617,74.0877,-128.613,1.03594,1
26.6954,69.0024,10.015,1.01644,1
24.5473,64.4615,-193.438,1.0134,1
19.4058,51.1139,83.9346,1.04113,1
41.5734,93.2847,73.5288,1.0474,1
43.0044,91.0175,74.8299,1.04322,1
38.556,91.9167,165.21,1.0474,1
50.5859,83.64,160.449,1.02052,1
51.3435,77.7976,159.309,1.00734,1
30.2086,93.5448,282.139,1.06217,1
39.1234,8.16272,-10.0375,1.06323,1
35.3539,0.157189,-74.2932,1.08038,1
50.4054,11.352,-70.6452,1.04845,1
27.8619,5.26427,-81.808,1.05898,1
50.6232,1.37835,-88.2902,1.07822,1
54.9307,3.15049,4.80947,1.0707,1
67.7471,33.7692,-135.707,1.00633,1
85.6258,18.8356,-26.4384,1.06004,1
89.4792,18.5438,121.236,1.07499,1
78.7216,35.6457,-221.972,1.02769,1
51.5345,27.332,-114.519,1.02154,1
49.9874,18.1781,-133.724,1.02358,1
54.05,21.0678,34.9633,1.02256,1
58.5019,23.6941,63.9669,1.02358,1
47.7163,21.7483,-0.0889817,1.01644,1
48.1904,15.2705,-18.4093,1.04009,1
44.8663,16.0552,27.8703,1.03387,1
50.6487,30.0494,36.1415,1.02461,1
40.3035,26.8371,-30.9277,1.03181,1
52.2751,8.84632,170.042,1.0516,1
19.9114,68.1967,-119.614,1.02052,1
44.6311,22.112,12.2493,1.02052,1
62.8784,26.4679,25.0809,1.02256,1
35.0458,41.9536,15.6397,1.01543,1
49.2631,29.4885,-59.819,1.03077,1
48.3556,20.5074,17.5697,1.02461,1
42.1325,27.8168,-58.9681,1.02563,1
61.1955,7.8312,0.547921,1.05265,1
55.0669,6.12121,42.7137,1.06004,1
25.1408,10.3571,129.807,1.04635,1
68.6518,27.529,-180.21,1.01239,1
73.5991,27.1836,-24.7602,1.01746,1
66.383,18.4928,116.338,1.02256,1
77.2351,27.7332,56.256,1.02256,1
74.1561,30.0648,172.94,1.01644,1
70.5136,26.9768,197.215,1.01137,1
69.8026,24.3128,225.926,1.0134,1
65.7953,22.5732,-57.3004,1.03181,1
57.035,20.6185,56.9429,1.02256,1
56.5049,17.7728,65.1941,1.02256,1
75.6358,19.9295,-6.95021,1.03594,1
68.2273,19.2973,-53.4745,1.02052,1
47.8598,15.0425,105.225,1.03905,1
62.0386,5.3469,-34.5019,1.06536,1
72.1413,19.9625,75.0321,1.01543,1
68.6731,15.4769,-32.4205,1.02256,1
34.5882,20.1563,-8.57775,1.03905,1
47.4028,15.7265,-51.8113,1.03698,1
68.1162,30.7805,32.0303,1.00734,1
60.5239,43.432,-117.318,1.00532,1
73.0874,48.776,-18.7545,1.02154,1
71.7478,45.683,-77.9456,1.02154,1
69.8121,43.8492,-130.013,1.00633,1
65.1643,26.8069,11.8933,1.02563,1
78.9779,29.4591,-93.6471,1.02154,1
70.0091,37.3635,-43.1283,1.00734,1
73.1025,31.8989,-32.5938,1.01137,1
60.4381,35.7179,-54.9991,1.00935,1
86.1798,43.1894,106.047,1.03594,1
94.4023,40.7506,12.3601,1.05055,1
53.1595,54.5548,10.7543,1.00432,1
63.7464,57.8121,-38.464,0.995321,1
55.0911,55.6188,-199.521,1.00031,1
67.4602,68.7842,78.6248,1.00532,1
63.9338,64.486,184.94,0.994326,1
70.86,61.5281,128.944,1.01239,1
58.9444,71.1341,27.3533,1.00332,1
83.4309,56.9196,-42.0444,1.04009,1
89.9532,54.8229,6.6446,1.0611,1
60.3287,58.4857,-57.055,1.00332,1
40.6271,54.6385,187.463,1.0134,1
39.5988,46.8957,198.883,1.0134,1
59.6733,67.9415,10.7744,1.00131,1
66.8333,73.5112,-127.739,0.99234,1
69.7326,65.1903,-12.9532,1.00031,1
61.7787,76.9317,-59.1623,1.00031,1
54.0281,80.7479,-104.353,1.02052,1
66.8285,57.4365,-243.407,1.00532,1
75.6425,68.1635,-106.853,1.01644,1
57.5078,74.5233,-206.176,1.00532,1
67.3448,75.2734,-269.189,1.00031,1
9.24451,71.2803,178.723,1.05581,1
7.04907,79.7355,95.9916,1.06323,1
4.99129,82.6126,16.9135,1.07177,1
40.6301,64.288,132.436,1.02154,1
39.1758,64.6362,161.405,1.02871,1
40.7945,56.865,160.66,1.01746,1
50.7216,96.3055,-192.347,1.0707,1
46.8172,93.111,34.73,1.0474,1
47.4366,92.9111,-119.074,1.0474,1
40.9812,87.9166,-119.203,1.04113,1
48.649,83.8366,-79.038,1.01848,1
29.6239,58.813,-82.1826,1.03077,1
38.9917,95.6017,-19.949,1.06323,1
26.4692,83.7953,81.3122,1.05687,1
35.6032,13.6684,170.874,1.04845,1
26.3315,25.4399,53.7283,1.01746,1
13.4056,50.6655,61.3113,1.05793,1
30.4782,71.1657,-52.651,1.03181,1
26.3479,65.4392,-158.503,1.01239,1
28.9635,52.0702,123.207,1.02666,1
24.6636,45.3174,-5.48319,1.02871,1
69.1507,54.6922,49.571,1.01644,1
59.9462,47.3673,40.2968,1.00432,1
53.6837,46.3702,4.10981,1.01543,1
59.7227,83.9005,-33.2909,1.03801,1
66.3294,67.3235,11.6336,1.00231,1
68.06,72.1869,69.1528,1.00332,1
58.7599,50.6536,81.8475,1.00432,1
55.7719,58.3317,39.1763,1.00834,1
44.8782,56.6708,-185.105,1.01239,1
46.275,63.9956,-150.014,1.01644,1
51.0233,57.0446,-72.5272,1.01137,1
8.66363,59.3529,14.066,1.05793,1
18.5158,64.8688,-8.41965,1.02052,1
28.4684,59.9373,-38.4325,1.02358,1
18.3561,56.6772,-109.492,1.03387,1
18.9718,71.1124,-96.7701,1.04426,1
23.0739,78.3288,-171.413,1.0495,1
15.6698,60.3461,-127.247,1.03077,1
22.6496,76.4938,57.2023,1.04845,1
28.2635,67.7902,56.4574,1.0134,1
25.1741,74.9938,149.579,1.04218,1
33.1429,41.1466,32.1448,1.0195,1
24.0764,43.7671,290.661,1.02769,1
31.098,43.9216,287.619,1.02256,1
33.2739,44.297,140.202,1.02563,1
38.7016,38.5006,140.485,1.0134,1
42.0348,46.4062,0.692595,1.01441,1
51.0059,60.6552,60.4162,1.00432,1
40.6925,53.5858,103.971,1.01239,1
