x,y,z,W,spp
35.9824,15.5676,-290.701,1.03491,1
50.7706,35.8558,-70.3211,0.995321,1
33.2857,15.5677,13.1555,1.05055,1
29.9104,6.77288,-90.7307,1.06536,1
38.7826,10.4329,40.57,1.0474,1
47.3903,23.1113,34.4311,1.02052,1
35.3765,34.9237,150.242,1.0134,1
20.8524,67.7011,62.1666,1.02871,1
26.0066,72.6067,-63.7483,1.02769,1
71.1296,25.4003,-21.8092,1.02358,1
71.8234,28.9126,72.441,1.02358,1
46.2296,73.6542,-75.9793,1.02769,1
12.1176,8.84325,25.1283,1.05687,1
2.89609,9.82616,-100.673,1.08038,1
12.6912,6.99018,-133.159,1.06536,1
59.0318,44.8678,-85.0466,1.01036,1
49.0742,50.2264,62.0842,1.02052,1
67.1934,32.9754,19.6391,1.01036,1
35.0994,17.9122,-105.433,1.03594,1
44.054,21.516,-8.50238,1.0195,1
51.8844,14.8692,-59.6078,1.02871,1
49.1522,38.9354,62.6035,1.00131,1
67.8191,70.4562,-79.8673,1.03077,1
61.1942,78.8499,83.7154,1.02871,1
58.7824,77.1802,-82.7674,1.03077,1
56.076,86.1117,-103.328,1.03491,1
53.1073,67.4039,143.965,1.00633,1
55.4949,70.1969,-63.0027,1.01137,1
20.5062,22.9038,31.0663,1.03284,1
28.1843,31.5409,-92.9094,1.00834,1
25.9392,42.629,98.4789,1.01644,1
12.318,24.8428,-161.038,1.0611,1
28.1757,2.32753,-18.2292,1.08471,1
35.5803,20.1988,-131.398,1.02666,1
28.4972,14.3521,-161.058,1.0495,1
41.6501,14.5998,92.0405,1.04113,1
29.799,23.0239,77.2559,1.03491,1
40.4961,16.7779,86.5353,1.02666,1
42.0536,38.2896,22.8785,0.994326,1
45.3932,14.704,-76.5458,1.03801,1
31.9436,10.2953,-323.281,1.05055,1
36.1306,12.0791,21.082,1.04218,1
35.7425,6.61146,-185.461,1.06749,1
35.4571,7.20039,-13.2635,1.06642,1
41.3165,8.16202,6.32823,1.0611,1
13.1019,22.2974,37.6401,1.05476,1
8.67481,20.4867,47.5311,1.05265,1
18.4226,14.7823,102.652,1.03594,1
17.4615,18.9807,-83.5545,1.03801,1
17.7502,14.5322,71.2597,1.03698,1
8.66359,12.614,-21.5872,1.05687,1
9.25042,18.845,52.6538,1.0495,1
32.1928,5.39019,-173.001,1.07606,1
35.3966,13.9476,-29.1468,1.03801,1
20.7515,17.908,-94.7021,1.03905,1
20.4365,17.0773,44.3953,1.03698,1
25.6617,25.9736,1.79955,1.02358,1
27.1762,10.7053,-54.9487,1.05793,1
32.14,20.8033,85.7055,1.03284,1
15.9521,18.0843,-12.2504,1.04218,1
16.934,12.618,14.4824,1.03491,1
22.2781,27.3986,-43.7212,1.02154,1
19.1538,19.6168,9.23797,1.03698,1
34.4097,18.8799,-42.6483,1.03387,1
53.1992,6.96113,-15.5879,1.0495,1
59.1195,29.0526,-30.2131,1.01746,1
70.357,35.5816,150.489,1.00231,1
61.5472,12.5153,-73.1017,1.04113,1
51.5434,40.4286,5.54844,1.00332,1
59.5088,42.6209,-37.8518,1.00734,1
69.6013,31.6177,116.724,1.01543,1
66.8199,37.8087,-210.933,1.01239,1
45.9088,28.8952,-4.39226,1.00131,1
43.594,28.1354,-101.498,1.00231,1
49.2847,33.1521,-10.1176,0.994326,1
67.0676,34.9552,-157.871,1.00633,1
22.9193,1.80035,79.0074,1.08254,1
20.7574,5.30767,263.782,1.06217,1
