x,y,z,W,spp
38.5414,74.3701,-116.378,1.01746,1
44.94,43.2193,-14.1374,1.01036,1
83.9878,68.8051,33.8275,1.05581,1
72.7357,65.2545,-73.6931,1.02871,1
67.6588,52.8998,130.28,1.01137,1
67.2417,63.6455,-24.7639,1.02974,1
75.6662,59.1043,-44.4341,1.03077,1
79.3383,60.5823,-82.5973,1.03594,1
76.7831,57.1939,121.34,1.03594,1
16.7719,68.4707,96.0691,1.02666,1
17.4437,43.6136,43.3925,1.0134,1
18.1075,43.771,53.8422,1.00935,1
14.3899,39.7679,11.5238,1.02563,1
12.2719,82.5344,8.32112,1.04845,1
10.2123,84.5721,-51.0535,1.05581,1
14.1527,68.4291,-156.247,1.03594,1
28.5954,24.7669,-14.3875,1.00935,1
32.7691,22.7869,2.39045,1.02256,1
27.0465,15.8916,95.9771,1.02154,1
71.519,25.2069,-30.4592,1.02871,1
47.5299,1.60205,-88.2974,1.08362,1
39.8551,14.9926,-49.7424,1.0495,1
56.2642,20.0355,26.9114,1.04113,1
26.7472,40.1251,47.9079,1.01441,1
40.0007,41.3408,129.294,0.996317,1
40.8053,37.2882,4.45738,0.993333,1
31.851,20.7018,78.3837,1.02666,1
32.2694,21.2464,10.0264,1.03181,1
28.5666,23.1447,-31.998,1.0134,1
19.6772,13.7864,103.644,1.05476,1
18.9546,5.56352,103.714,1.06536,1
9.22862,9.88919,148.504,1.07714,1
17.8806,15.3249,-68.5173,1.0474,1
30.6433,6.8479,-39.1435,1.05687,1
44.4369,4.67437,-26.2247,1.0707,1
49.7253,15.7179,-61.1075,1.03801,1
48.131,3.6341,-21.7135,1.08146,1
39.5374,31.3023,-83.4169,1.0134,1
39.3411,37.7691,-195.691,1.00532,1
48.941,39.1904,6.13718,0.994326,1
27.2095,47.0334,-79.1978,0.99931,1
40.1031,49.0695,64.5878,1.01239,1
65.8835,65.3609,-90.9959,1.02256,1
59.6006,56.5572,-67.108,1.01644,1
49.3251,64.5455,134.859,0.994326,1
62.9819,31.8005,20.7793,1.00734,1
65.8896,36.2629,40.9662,1.00332,1
55.2967,34.4727,51.711,1.00834,1
55.2659,56.0781,-53.5916,1.02769,1
60.5479,62.0004,17.5478,1.02052,1
17.8778,57.303,-26.7988,1.01848,1
22.0228,68.5003,-18.558,1.03284,1
42.9642,38.3293,-13.673,0.996317,1
46.5524,53.5164,-16.4788,1.02871,1
33.5771,46.2399,113.536,0.998312,1
31.7989,47.2659,6.75889,0.997314,1
11.8795,28.2335,2.69095,1.03077,1
26.2194,22.1883,12.5874,1.01036,1
32.4375,32.4901,9.81568,1.00935,1
11.343,11.4345,-14.2221,1.06323,1
38.9989,41.7782,7.93691,0.994326,1
37.2204,41.389,-100.284,0.997314,1
44.4944,35.206,55.6712,1.00231,1
32.9065,41.93,53.499,0.994326,1
30.0394,46.1763,-20.549,0.989367,1
29.8528,43.8701,-34.398,0.998312,1
30.8466,43.7333,65.5951,0.996317,1
40.4698,30.6356,-30.8869,1.01137,1
5.19643,56.6072,73.2078,1.05793,1
2.82751,45.0748,-141.946,1.07714,1
11.5993,44.784,-21.3083,1.02769,1
23.3937,60.0347,75.1765,1.00633,1
28.8581,47.7936,73.7677,0.986403,1
16.6118,75.1461,134.287,1.03801,1
11.4684,72.6147,118.473,1.04426,1
11.3617,56.0459,44.8531,1.03491,1
24.5745,63.1774,3.45552,1.01036,1
7.79436,64.0212,-168.643,1.05793,1
13.8875,63.6513,-98.6452,1.03181,1
32.4763,32.8628,5.37966,1.00734,1
6.07106,33.6901,-30.3997,1.0516,1
3.75331,22.6541,12.6113,1.07606,1
37.1073,85.7984,-11.6322,1.04531,1
19.5435,92.6445,4.6109,1.06963,1
30.5948,58.3146,-76.3722,0.997314,1
7.43861,78.6086,7.95632,1.0474,1
3.65739,77.0848,-22.7303,1.05687,1
5.79047,76.8012,79.077,1.0516,1
42.2704,58.7177,-19.3271,1.01848,1
47.9445,59.3445,-115.006,1.02461,1
35.8155,49.5894,131.884,1.00131,1
34.678,49.9376,148.207,1.00131,1
35.3127,67.5789,-102.813,1.00734,1
34.0154,64.208,-120.213,0.99931,1
37.2485,67.1765,-103.739,1.00332,1
37.0485,60.311,59.2062,1.00935,1
40.2724,63.5094,127.035,1.00532,1
32.4923,59.2893,173.087,1.00231,1
30.0921,48.0775,-83.3304,0.990357,1
38.31,65.9875,-5.23527,1.00231,1
17.7184,46.5269,26.8064,1.01543,1
25.902,54.0354,27.3225,0.993333,1
26.173,51.7676,-46.7576,0.994326,1
54.1971,55.2461,-77.7775,1.02871,1
14.0061,51.7904,169.87,1.02666,1
9.47405,41.3413,-13.5426,1.03077,1
12.7384,59.7955,12.1045,1.03077,1
9.36438,56.1411,-95.796,1.03491,1
3.67079,57.2951,6.79415,1.06536,1
29.7964,61.1548,149.704,1.00231,1
32.575,60.9772,70.3719,1.00633,1
34.9821,67.7339,126.106,1.01239,1
14.3559,52.5122,-35.4456,1.02358,1
17.8257,61.8018,72.7857,1.02256,1
36.1755,59.5336,-3.79322,1.00231,1
29.7161,56.9506,-188.376,0.99234,1
29.2872,57.339,11.4929,0.99234,1
31.0041,46.616,69.7461,0.994326,1
20.597,66.6731,-19.1728,1.02871,1
37.5504,74.6466,106.355,1.01239,1
51.1255,82.0596,57.4651,1.04531,1
20.189,92.585,0.56039,1.06749,1
11.799,91.2977,-133.16,1.06963,1
24.2353,85.7789,-95.0899,1.03801,1
51.4076,79.0011,-77.8617,1.0495,1
47.0127,76.0649,-23.7307,1.03284,1
29.4874,84.0182,149.218,1.03594,1
32.5446,69.9553,24.5759,1.00633,1
29.8904,82.4374,-66.3799,1.03284,1
24.5747,85.5018,-100.17,1.03801,1
34.1864,92.2651,52.8497,1.06749,1
30.5668,69.1325,97.0365,1.01239,1
26.4767,49.2002,-104.515,0.996317,1
24.1104,46.4681,112.559,1.00131,1
26.7663,63.6677,-63.9926,1.00834,1
29.2366,71.9667,-4.19104,1.01644,1
18.0441,72.2961,29.9782,1.02769,1
23.8793,66.1571,1.18447,1.02666,1
18.0264,76.845,-59.5045,1.03594,1
23.5702,49.1936,13.6165,1.00332,1
14.5297,59.2497,-70.6914,1.02563,1
14.0262,79.1654,-91.2999,1.03698,1
16.2631,73.016,-76.3608,1.03284,1
11.1053,58.7034,-0.362719,1.03698,1
25.7622,60.6939,3.87757,1.0134,1
