x,y,z,W,spp
67.9218,46.5411,-83.2884,1.01848,1
29.0425,58.2646,87.9254,1.00834,1
35.7998,60.7504,24.8884,0.982466,1
44.2198,57.018,48.473,1.0134,1
26.5013,56.4517,57.5617,1.00935,1
33.0091,67.4818,-37.7609,1.00031,1
35.9054,63.5298,19.6657,0.995321,1
34.3331,60.252,12.6457,0.985418,1
52.121,52.1961,26.0946,1.00432,1
93.5263,50.7865,-51.4526,1.06004,1
94.2413,53.7941,97.6917,1.05898,1
75.5866,49.4659,16.2469,1.03181,1
93.5911,41.9034,38.3985,1.07499,1
50.1189,54.7956,-2.50371,1.01137,1
57.2629,69.3392,19.0155,0.995321,1
66.4483,49.6603,40.9981,1.01441,1
74.6853,43.5502,-0.570821,1.02871,1
62.8545,41.4778,12.1944,0.990357,1
70.4231,33.2283,-97.9144,1.02358,1
90.9731,75.5601,38.1737,1.06536,1
90.2965,30.8571,85.2563,1.06856,1
90.5991,25.9172,93.8943,1.05581,1
56.4436,5.86596,3.71328,1.07499,1
72.0964,11.9797,17.6611,1.0611,1
69.8355,9.82496,54.1624,1.06429,1
74.9976,11.6733,-4.51391,1.06217,1
57.282,48.4671,15.6919,1.00633,1
71.0015,34.4752,-36.2834,1.02563,1
74.0115,32.6619,6.19417,1.03181,1
48.9328,50.8629,-31.2411,1.01441,1
53.5172,45.6716,-16.7336,0.986403,1
72.074,55.3631,-50.7341,1.03181,1
71.6477,56.0353,-18.6407,1.03181,1
47.4907,30.6496,25.9189,1.01137,1
39.676,17.7403,-13.655,1.02461,1
41.5354,25.8205,30.7846,1.02461,1
52.9916,52.1186,-51.7977,1.00332,1
59.5151,57.17,-32.1366,1.00231,1
61.2704,59.7832,-166.693,0.99931,1
65.1101,63.185,-25.26,1.01137,1
57.8258,75.7635,-11.2785,1.01441,1
40.8672,81.8837,145.974,1.02052,1
39.4969,80.7446,53.7699,1.01543,1
36.1819,82.3737,64.0502,1.01441,1
54.1917,80.0772,37.6195,1.02666,1
67.4283,71.1128,-19.9441,1.02563,1
51.2357,72.6274,-38.388,1.01137,1
61.4424,67.6083,6.45989,0.99234,1
75.9921,65.2468,24.8088,1.03284,1
83.4985,62.6857,-62.6994,1.03698,1
56.5529,37.5665,-37.5226,0.997314,1
12.8315,60.5203,63.641,1.05265,1
33.0638,80.0787,79.3845,1.01543,1
37.1541,76.4283,81.6593,1.01137,1
38.5318,73.3546,46.1336,1.02052,1
27.4174,63.254,-106.908,1.00734,1
34.0628,68.146,32.7582,0.994326,1
10.0306,93.6064,-49.2835,1.07499,1
7.39504,82.2436,8.63643,1.05793,1
7.25468,90.9303,103.49,1.07391,1
7.46384,77.0355,14.6905,1.04635,1
11.4437,85.8607,130.698,1.0537,1
27.0198,93.9784,1.56054,1.06642,1
17.7281,94.9386,-93.2937,1.06856,1
2.08661,88.6193,69.2897,1.09233,1
29.6109,76.5736,64.4603,1.01848,1
23.558,74.1355,-3.94566,1.02666,1
27.0506,50.5505,46.5772,1.00734,1
34.5522,41.997,-8.58705,1.00734,1
23.9735,56.7454,-51.3061,1.01441,1
43.5255,45.5147,-93.4768,1.01441,1
76.6598,10.8256,-6.86587,1.06004,1
73.2404,8.54518,84.4915,1.06856,1
78.2186,12.146,-82.0651,1.05265,1
68.0817,15.6264,18.677,1.05687,1
83.3885,24.625,56.3629,1.04531,1
56.1826,27.6775,72.2838,1.02871,1
47.2577,34.6655,5.35766,1.00432,1
54.2373,31.1404,-19.8444,1.02154,1
49.048,24.7673,36.2217,1.00532,1
64.1465,23.841,55.9767,1.0474,1
59.5475,20.3215,25.1865,1.0195,1
77.1269,27.3867,38.9562,1.03905,1
77.4185,24.3782,24.2783,1.03698,1
6.15116,42.4345,-29.8793,1.06429,1
30.5307,59.9168,89.6988,1.00131,1
26.513,48.611,135.843,1.02052,1
60.787,51.3965,-22.3265,0.996317,1
59.7932,64.3533,81.0265,0.990357,1
46.8074,58.3682,-65.6184,1.00935,1
46.359,62.4417,-31.5497,1.01441,1
47.6046,56.3202,-11.2745,1.01036,1
56.555,42.5131,55.9634,0.975612,1
52.2948,36.7596,12.4252,1.00432,1
51.3526,60.9488,-78.9336,1.01137,1
55.6536,54.6165,-54.0069,1.00532,1
91.5027,1.94689,37.1869,1.08905,1
96.7668,9.69343,-17.3558,1.07606,1
83.5533,8.26172,-39.5284,1.05581,1
90.32,2.1441,3.00609,1.08579,1
92.0201,18.3909,-56.4113,1.05055,1
63.7697,2.06983,38.2872,1.08471,1
69.8778,1.70922,-83.4682,1.08579,1
83.5072,15.9252,41.9253,1.04635,1
86.2581,15.2471,-37.4602,1.04635,1
50.5132,47.9449,15.1036,1.00633,1
42.8656,48.0927,25.1017,1.02358,1
41.3644,33.3019,11.7394,1.00935,1
45.9809,33.5812,43.5049,1.00633,1
40.7787,43.3331,48.1614,1.00131,1
33.0854,51.5723,-119.501,1.0134,1
50.2828,48.1752,-73.8209,1.00734,1
