x,y,z,W,spp
21.1958,69.1011,-9.39689,1.03077,1
23.1235,74.4958,28.9763,1.02974,1
30.0376,75.5133,120.693,1.01441,1
72.6401,27.5085,91.2898,1.03387,1
61.4014,30.0706,64.529,0.986403,1
79.9952,10.3475,52.041,1.05687,1
73.0208,21.6222,-240.31,1.03284,1
75.6756,20.746,-18.0933,1.05055,1
62.6763,15.3276,87.0462,1.04113,1
63.3643,10.1851,21.5799,1.05265,1
67.8113,19.4095,38.8549,1.02769,1
79.1451,6.53299,-204.938,1.05793,1
72.2428,13.0438,-126.001,1.04635,1
70.0585,15.8302,16.9749,1.03491,1
44.0577,1.53678,-170.282,1.07822,1
25.6004,5.92981,-176.298,1.06429,1
50.0115,2.20974,86.8279,1.07391,1
49.7543,7.21551,-9.87799,1.05055,1
54.3375,2.99052,83.5157,1.07177,1
43.6326,5.61291,-130.578,1.06323,1
38.3373,15.2468,37.0838,1.03181,1
76.3499,56.7356,141.999,1.00131,1
58.0213,88.2602,93.4489,1.03077,1
45.3788,83.764,61.8411,1.03801,1
54.9362,92.6135,-25.6001,1.04845,1
47.514,96.2541,-83.1794,1.06963,1
75.7762,63.1853,66.3697,1.00834,1
51.9104,70.4015,-54.9682,1.00432,1
43.4689,73.032,20.0923,1.02563,1
44.5203,76.725,-50.5214,1.03801,1
38.0962,72.5273,7.99313,1.01239,1
31.3602,66.7677,-13.9872,1.02052,1
26.4631,54.6152,-16.4574,1.0195,1
26.3888,55.2859,-14.4823,1.01746,1
24.2356,79.5266,-16.4885,1.03594,1
21.6676,79.5673,-177.982,1.04009,1
22.9919,72.0683,-55.3858,1.02769,1
60.5353,53.9188,-57.4196,1.00231,1
60.6116,63.2063,32.6215,0.988378,1
56.5898,65.8223,-18.504,0.986403,1
46.828,55.2041,131.712,1.01543,1
88.9372,63.9893,-104.822,1.02461,1
70.1605,56.1684,161.962,0.99931,1
68.8398,58.422,-175.899,1.00935,1
94.8408,50.739,-75.4669,1.05793,1
97.8784,52.9496,97.7622,1.06963,1
95.4746,56.8371,63.4254,1.05793,1
89.8124,48.3496,-17.9527,1.04009,1
89.1122,51.3455,93.588,1.04531,1
64.8876,49.9659,-35.22,1.00131,1
55.7553,53.6489,7.34906,1.01239,1
