x,y,z,W,spp
4.83791,68.8358,50.9922,1.06323,1
4.89002,76.3748,68.0133,1.07391,1
2.58255,74.0793,-0.262579,1.07284,1
10.8063,70.213,64.3532,1.04845,1
11.8182,71.0307,84.801,1.0537,1
2.02138,58.948,-7.97787,1.07606,1
3.86004,55.7555,11.8157,1.06856,1
6.23418,60.7568,-17.0346,1.06217,1
22.6065,61.2013,24.1631,1.00834,1
0.115961,65.0024,-125.728,1.08254,1
75.7496,66.0765,35.0529,1.03181,1
73.7306,81.6062,5.73634,1.04113,1
78.8597,80.9925,-13.9807,1.03801,1
22.9232,63.8777,-94.8845,1.0134,1
26.7913,65.6321,-32.5826,1.00231,1
19.5235,58.6535,7.80089,1.01848,1
14.4122,58.7596,76.3349,1.03491,1
7.60441,59.1798,57.9036,1.0516,1
11.4834,61.0473,95.36,1.05055,1
94.1328,69.0995,-76.8322,1.07606,1
98.3451,76.407,36.6416,1.08688,1
87.4152,99.0785,48.5939,1.08688,1
94.5311,90.8844,51.1824,1.07714,1
38.6543,54.9714,29.0704,0.99234,1
56.9035,41.9682,-40.3025,1.01036,1
48.86,48.6388,135.049,1.00633,1
47.8668,58.2338,111.915,1.01441,1
60.7762,54.4609,134.291,1.01441,1
58.6301,20.4237,-78.4055,1.00131,1
54.7039,23.3576,-121.573,1.00332,1
52.6253,22.2034,-30.1052,1.00131,1
56.0961,17.7083,56.4122,1.00332,1
54.8037,11.1331,182.888,1.02666,1
48.0347,34.0664,-38.0453,0.983449,1
72.0341,32.5577,-47.4813,1.02461,1
69.4006,28.6749,-6.79073,1.02358,1
70.9327,29.497,154.299,1.02974,1
75.3565,40.2862,-109.472,1.03077,1
76.7362,37.4146,-69.13,1.03491,1
81.2797,39.8852,27.1136,1.04009,1
72.505,49.3018,-34.9456,1.02256,1
62.0031,69.8724,-19.4094,1.03077,1
48.9895,67.5436,-23.936,1.01746,1
60.7245,71.8641,-28.5742,1.01848,1
42.6905,32.7715,68.7219,1.00131,1
45.5534,29.6733,-50.2011,0.989367,1
37.5318,3.04217,19.369,1.06963,1
66.9397,7.43707,-93.766,1.04531,1
76.5969,13.8441,-18.5775,1.04531,1
61.7492,21.0553,76.8386,1.0134,1
33.3293,55.9579,-3.59697,0.986403,1
31.5905,54.1433,58.6363,0.985418,1
33.7945,49.056,35.3173,0.98739,1
37.5305,40.8587,154.193,1.00633,1
50.4265,49.8781,104.568,1.00834,1
45.1298,50.0221,102.244,0.99234,1
36.9555,62.4486,-152.867,0.988378,1
50.253,32.7749,-101.634,0.98739,1
56.6692,38.7822,-13.0225,1.00834,1
38.0819,62.8902,-14.5389,0.985418,1
26.4951,51.8655,92.8899,1.00031,1
30.2958,33.6595,-27.0416,0.99931,1
31.24,25.5164,-122.543,1.00935,1
53.3928,16.5713,-22.0431,1.01239,1
57.1762,24.84,-57.2143,1.00532,1
53.0205,19.8791,36.6363,1.00633,1
36.0903,24.8162,11.9516,1.01036,1
68.2385,39.9761,77.3309,1.03698,1
57.4419,27.1839,93.3522,1.00231,1
61.4278,38.9419,61.0969,1.02256,1
45.5203,15.8168,66.4737,1.02154,1
37.0673,9.85418,124.054,1.03387,1
40.5493,26.2687,179.798,1.00734,1
49.5364,30.9704,-38.0803,0.993333,1
57.044,20.9302,64.5787,1.00432,1
60.2375,21.9098,2.05388,0.998312,1
48.4883,29.0615,66.739,0.984433,1
61.599,33.2939,90.4173,1.01441,1
44.1099,26.9443,-12.401,0.99931,1
43.0284,21.8628,-12.6516,1.0134,1
65.3802,10.9213,37.3529,1.03181,1
61.2933,14.7762,0.641202,1.02052,1
57.1742,21.2522,51.3093,1.00332,1
47.8339,67.6491,-80.3407,1.01137,1
49.0009,80.1412,-135.79,1.02256,1
29.5885,28.1347,-84.6567,1.01137,1
36.9824,20.5044,106.913,1.00935,1
44.5563,32.6167,-16.2813,0.985418,1
34.8525,39.1925,117.783,1.00131,1
40.5235,25.4046,6.93582,1.01441,1
39.4804,34.1487,116.148,1.00432,1
49.8114,43.8243,22.9528,1.00031,1
42.5352,40.3916,46.489,1.00131,1
34.7978,40.7902,49.348,1.00834,1
35.3235,38.5017,58.8543,1.00332,1
34.5879,50.1812,239.782,0.985418,1
87.4525,32.2015,16.9803,1.06004,1
57.1181,38.033,131.359,1.01036,1
28.2844,37.3068,0.275053,1.00834,1
57.9237,35.34,-47.7077,1.01137,1
58.6395,43.0472,50.6647,1.0195,1
29.7781,21.8984,-107.392,1.00231,1
49.9373,28.3111,30.2003,0.983449,1
60.4798,25.9729,222.165,0.994326,1
29.2301,3.66324,110.021,1.07606,1
35.219,8.1655,145.912,1.04113,1
40.7124,13.9783,84.5811,1.02256,1
41.9351,21.3986,206.011,1.00935,1
47.8453,19.5044,98.144,1.01036,1
45.6737,13.7282,62.8044,1.02461,1
37.9309,39.2102,-19.7464,1.00532,1
25.3337,35.758,5.24309,1.01137,1
12.4888,48.8033,74.1466,1.04113,1
17.6344,54.6396,65.2836,1.02563,1
36.2523,49.5153,-88.934,0.98739,1
37.6378,43.3537,-91.3095,0.994326,1
12.0297,27.3353,-23.8799,1.04531,1
10.2074,45.9305,-74.4601,1.0495,1
10.6062,31.0253,-1.42562,1.05898,1
22.5559,34.2266,-76.104,1.01644,1
13.4759,57.9398,-133.746,1.04113,1
14.7787,48.7524,-17.8401,1.03801,1
47.5488,33.3087,-40.3485,0.980503,1
47.6682,13.7932,-20.9366,1.02154,1
35.4832,23.3583,-78.3617,1.00734,1
46.1965,40.5517,-62.3526,0.99234,1
47.7427,31.177,-61.9233,0.985418,1
56.8718,6.45163,-48.8842,1.0474,1
48.285,28.2171,66.1111,0.982466,1
28.9995,22.1509,-84.411,0.998312,1
41.0828,27.2832,-98.985,1.00332,1
29.0409,30.4357,-106.932,1.00031,1
2.14921,55.9843,19.9792,1.07714,1
11.9933,58.0168,-55.5543,1.04322,1
69.8023,60.9686,-78.5563,1.01848,1
45.959,52.1394,67.1905,1.00131,1
15.7402,60.0073,-20.9735,1.03491,1
17.6839,52.1785,-14.026,1.02769,1
