x,y,z,W,spp
57.8561,63.5902,-65.7323,1.02974,1
55.0458,65.3786,8.37576,1.02358,1
64.2257,66.4555,233.609,1.03491,1
69.0097,64.5771,94.0477,1.03387,1
64.0112,37.6494,-53.9787,1.00834,1
80.829,52.8778,94.2468,1.03284,1
75.3539,49.3434,-7.10991,1.02256,1
55.5639,30.4637,28.0501,1.02052,1
58.9207,37.2565,11.9633,1.02974,1
45.8595,56.3909,-152.093,1.00633,1
50.1219,15.924,186.348,1.02358,1
37.98,20.5933,147.614,1.01239,1
56.05,43.7602,-19.3225,1.02256,1
54.5368,44.3013,-65.7983,1.01746,1
52.0569,40.8403,-31.0869,1.01543,1
37.9714,36.3031,-36.011,1.00332,1
43.3608,42.481,-45.8686,1.00231,1
43.2199,47.4932,-105.045,0.998312,1
46.2278,61.114,-148.765,1.01239,1
71.2622,3.7932,155.146,1.07606,1
60.113,34.4902,256.933,1.02256,1
8.67009,29.4285,39.526,1.06536,1
62.3711,17.7563,-5.96189,1.02871,1
53.2865,18.3513,-125.055,1.0134,1
75.6474,28.3466,24.2645,1.0516,1
76.7962,33.8311,134.576,1.03801,1
70.3605,8.05359,183.302,1.05687,1
61.0752,6.33085,30.796,1.05898,1
68.486,24.1214,-73.2177,1.03077,1
66.6577,13.3653,43.7681,1.04009,1
70.7379,18.5682,2.82297,1.02974,1
76.7924,20.0846,-100.779,1.03181,1
68.9818,6.38036,-113.153,1.06642,1
61.3763,19.3259,16.1219,1.02769,1
66.7382,14.4919,216.628,1.03905,1
47.0028,57.4148,-190.474,1.00332,1
34.2306,58.8029,-0.282058,1.00734,1
21.4034,59.5175,32.7248,1.01036,1
16.8131,57.818,-33.1216,1.02769,1
10.2806,50.3271,16.8622,1.05265,1
8.28323,60.1618,75.1066,1.06004,1
23.3598,73.0313,-205.825,1.00935,1
19.5629,77.589,241.82,1.03077,1
24.0507,92.6992,133.389,1.04635,1
15.4779,87.9957,76.6576,1.04845,1
11.2778,95.312,142.877,1.07606,1
43.5753,34.9949,72.18,1.00834,1
37.8767,27.859,-47.5467,1.00532,1
37.2306,36.2001,-34.569,1.00532,1
12.6336,16.2392,14.4019,1.05898,1
23.4401,23.2373,127.236,1.02666,1
8.4017,30.0634,-2.40448,1.06536,1
13.0426,17.5281,-77.8526,1.05793,1
52.0148,32.0152,-64.3074,1.02563,1
39.8117,57.7817,-56.7138,1.0195,1
36.8594,60.9984,70.0253,1.00935,1
35.6732,70.6382,6.68406,1.00734,1
56.001,51.4483,57.4418,1.00532,1
41.9707,47.8297,356.503,1.00031,1
50.518,55.1277,14.4705,1.00935,1
62.7318,57.1837,-21.6059,1.02358,1
46.5495,48.6766,-139.753,1.00432,1
48.0088,56.9449,-228.817,1.00131,1
46.9555,53.5717,19.6132,1.00432,1
48.1983,51.7711,78.7312,0.995321,1
56.0391,65.4154,-25.4753,1.02358,1
49.1912,53.3244,-176.462,1.00532,1
45.8045,60.0603,-163.562,1.01543,1
47.6437,55.2269,-14.159,1.00633,1
48.5166,56.5583,-191.02,1.00031,1
36.7981,52.1352,-37.6215,1.00031,1
45.5195,46.4968,-32.1307,1.00131,1
51.039,43.1633,12.1823,1.00734,1
45.8222,41.8519,52.7357,0.997314,1
23.8124,35.4429,-16.7809,1.03594,1
27.913,32.183,-1.40396,1.00432,1
30.5013,31.5815,29.605,0.998312,1
33.4585,36.2058,-18.1603,1.01036,1
34.4462,35.8236,-15.1878,1.01036,1
35.3517,31.5837,-132.96,0.991348,1
39.091,33.3863,-23.6317,0.993333,1
26.9939,22.0854,-26.2449,1.01848,1
6.53511,45.4858,72.5082,1.05687,1
10.082,31.45,28.9331,1.0537,1
7.92332,46.2219,-7.99697,1.04845,1
18.2378,50.2253,161.247,1.03284,1
0.863286,48.5171,39.7728,1.08254,1
20.5156,45.237,69.4804,1.02769,1
10.3281,39.5239,77.4843,1.05687,1
6.89862,46.5273,41.4659,1.0516,1
14.2908,44.7147,-73.4751,1.04322,1
8.73476,42.496,113.462,1.04426,1
58.9317,48.7136,-104.66,1.00935,1
18.283,59.1377,-29.317,1.02256,1
17.2668,67.1369,-22.6654,1.02974,1
3.20024,55.9213,21.4978,1.08688,1
26.0432,49.8589,219.288,1.02154,1
22.0806,55.8955,59.2983,1.02358,1
50.9336,57.0369,22.016,1.00432,1
46.2948,49.302,86.6903,1.00532,1
35.8184,69.0489,-118.607,1.01239,1
25.661,67.3864,73.631,1.00734,1
18.5987,50.4546,87.8016,1.03077,1
21.7489,49.2378,-52.531,1.02154,1
14.4978,64.3899,-84.2139,1.03284,1
13.9021,65.7341,-34.1722,1.04531,1
16.7856,68.3178,-14.9019,1.03077,1
10.2363,67.94,-129.124,1.0537,1
33.1113,40.2994,289.634,1.01644,1
45.0073,75.2028,-154.782,1.0195,1
29.7363,77.3094,-68.8829,1.01543,1
34.639,68.7442,-159.923,1.01543,1
39.0906,52.1101,-108.915,1.00734,1
35.6879,48.169,-60.3521,1.00633,1
44.8806,58.9322,-42.673,1.00734,1
42.338,87.1988,45.0289,1.0474,1
36.0411,82.2643,-115.821,1.03284,1
48.9929,88.003,10.0921,1.04635,1
